"X(mm)","Z(mm)"
"19.517","3.810"
"19.564","3.809"
"19.611","3.808"
"19.659","3.807"
"19.706","3.806"
"19.753","3.803"
"19.800","3.800"
"19.848","3.797"
"19.895","3.794"
"19.942","3.790"
"19.989","3.785"
"20.037","3.780"
"20.084","3.776"
"20.131","3.771"
"20.178","3.764"
"20.226","3.756"
"20.273","3.749"
"20.320","3.746"
"20.368","3.747"
"20.415","3.748"
"20.462","3.749"
"20.509","3.750"
"20.557","3.752"
"20.604","3.754"
"20.651","3.754"
"20.698","3.753"
"20.746","3.752"
"20.793","3.750"
"20.840","3.747"
"20.887","3.747"
"20.935","3.748"
"20.982","3.748"
"21.029","3.747"
"21.076","3.746"
"21.124","3.746"
"21.171","3.745"
"21.218","3.742"
"21.265","3.738"
"21.313","3.734"
"21.360","3.731"
"21.407","3.729"
"21.454","3.726"
"21.502","3.721"
"21.549","3.718"
"21.596","3.717"
"21.643","3.714"
"21.691","3.710"
"21.738","3.707"
"21.785","3.705"
"21.832","3.703"
"21.880","3.701"
"21.927","3.700"
"21.974","3.698"
"22.021","3.695"
"22.069","3.690"
"22.116","3.687"
"22.163","3.685"
"22.211","3.683"
"22.258","3.680"
"22.305","3.674"
"22.352","3.671"
"22.400","3.669"
"22.447","3.665"
"22.494","3.659"
"22.541","3.653"
"22.589","3.647"
"22.636","3.643"
"22.683","3.638"
"22.730","3.632"
"22.778","3.627"
"22.825","3.622"
"22.872","3.617"
"22.919","3.610"
"22.967","3.603"
"23.014","3.597"
"23.061","3.592"
"23.108","3.588"
"23.156","3.584"
"23.203","3.581"
"23.250","3.576"
"23.297","3.571"
"23.345","3.566"
"23.392","3.561"
"23.439","3.556"
"23.486","3.552"
"23.534","3.547"
"23.581","3.541"
"23.628","3.534"
"23.675","3.529"
"23.723","3.525"
"23.770","3.521"
"23.817","3.516"
"23.864","3.511"
"23.912","3.506"
"23.959","3.501"
"24.006","3.497"
"24.054","3.492"
"24.101","3.488"
"24.148","3.485"
"24.195","3.482"
"24.243","3.478"
"24.290","3.475"
"24.337","3.471"
"24.384","3.466"
"24.432","3.462"
"24.479","3.457"
"24.526","3.453"
"24.573","3.450"
"24.621","3.447"
"24.668","3.444"
"24.715","3.441"
"24.762","3.438"
"24.810","3.437"
"24.857","3.435"
"24.904","3.432"
"24.951","3.430"
"24.999","3.428"
"25.046","3.427"
"25.093","3.425"
"25.140","3.422"
"25.188","3.418"
"25.235","3.415"
"25.282","3.412"
"25.329","3.409"
"25.377","3.406"
"25.424","3.404"
"25.471","3.402"
"25.518","3.400"
"25.566","3.397"
"25.613","3.395"
"25.660","3.394"
"25.707","3.392"
"25.755","3.391"
"25.802","3.390"
"25.849","3.391"
"25.897","3.393"
"25.944","3.392"
"25.991","3.390"
"26.038","3.389"
"26.086","3.389"
"26.133","3.389"
"26.180","3.389"
"26.227","3.389"
"26.275","3.387"
"26.322","3.384"
"26.369","3.382"
"26.416","3.380"
"26.464","3.379"
"26.511","3.378"
"26.558","3.376"
"26.605","3.375"
"26.653","3.374"
"26.700","3.372"
"26.747","3.368"
"26.794","3.365"
"26.842","3.364"
"26.889","3.362"
"26.936","3.360"
"26.983","3.358"
"27.031","3.355"
"27.078","3.352"
"27.125","3.347"
"27.172","3.343"
"27.220","3.338"
"27.267","3.332"
"27.314","3.327"
"27.361","3.324"
"27.409","3.320"
"27.456","3.316"
"27.503","3.312"
"27.550","3.310"
"27.598","3.309"
"27.645","3.309"
"27.692","3.308"
"27.740","3.306"
"27.787","3.304"
"27.834","3.302"
"27.881","3.301"
"27.929","3.300"
"27.976","3.301"
"28.023","3.303"
"28.070","3.306"
"28.118","3.310"
"28.165","3.314"
"28.212","3.318"
"28.259","3.320"
"28.307","3.323"
"28.354","3.325"
"28.401","3.327"
"28.448","3.328"
"28.496","3.328"
"28.543","3.328"
"28.590","3.328"
"28.637","3.329"
"28.685","3.330"
"28.732","3.331"
"28.779","3.332"
"28.826","3.333"
"28.874","3.335"
"28.921","3.337"
"28.968","3.340"
"29.015","3.344"
"29.063","3.349"
"29.110","3.355"
"29.157","3.362"
"29.204","3.371"
"29.252","3.380"
"29.299","3.388"
"29.346","3.395"
"29.393","3.403"
"29.441","3.413"
"29.488","3.422"
"29.535","3.430"
"29.583","3.436"
"29.630","3.439"
"29.677","3.440"
"29.724","3.438"
"29.772","3.437"
"29.819","3.436"
"29.866","3.437"
"29.913","3.440"
"29.961","3.443"
"30.008","3.445"
"30.055","3.448"
"30.102","3.451"
"30.150","3.454"
"30.197","3.456"
"30.244","3.459"
"30.291","3.462"
"30.339","3.463"
"30.386","3.465"
"30.433","3.467"
"30.480","3.468"
"30.528","3.469"
"30.575","3.469"
"30.622","3.471"
"30.669","3.473"
"30.717","3.474"
"30.764","3.476"
"30.811","3.477"
"30.858","3.479"
"30.906","3.480"
"30.953","3.480"
"31.000","3.481"
"31.047","3.481"
"31.095","3.482"
"31.142","3.482"
"31.189","3.484"
"31.236","3.486"
"31.284","3.488"
"31.331","3.491"
"31.378","3.495"
"31.426","3.500"
"31.473","3.505"
"31.520","3.509"
"31.567","3.512"
"31.615","3.513"
"31.662","3.512"
"31.709","3.510"
"31.756","3.508"
"31.804","3.505"
"31.851","3.503"
"31.898","3.503"
"31.945","3.505"
"31.993","3.507"
"32.040","3.508"
"32.087","3.509"
"32.134","3.509"
"32.182","3.510"
"32.229","3.513"
"32.276","3.516"
"32.323","3.519"
"32.371","3.521"
"32.418","3.523"
"32.465","3.523"
"32.512","3.523"
"32.560","3.523"
"32.607","3.526"
"32.654","3.527"
"32.701","3.528"
"32.749","3.527"
"32.796","3.528"
"32.843","3.529"
"32.890","3.531"
"32.938","3.533"
"32.985","3.535"
"33.032","3.537"
"33.079","3.538"
"33.127","3.538"
"33.174","3.538"
"33.221","3.538"
"33.269","3.537"
"33.316","3.536"
"33.363","3.535"
"33.410","3.535"
"33.458","3.536"
"33.505","3.537"
"33.552","3.539"
"33.599","3.541"
"33.647","3.544"
"33.694","3.547"
"33.741","3.549"
"33.788","3.551"
"33.836","3.552"
"33.883","3.553"
"33.930","3.554"
"33.977","3.555"
"34.025","3.554"
"34.072","3.552"
"34.119","3.551"
"34.166","3.549"
"34.214","3.546"
"34.261","3.542"
"34.308","3.538"
"34.355","3.532"
"34.403","3.527"
"34.450","3.523"
"34.497","3.520"
"34.544","3.517"
"34.592","3.514"
"34.639","3.511"
"34.686","3.508"
"34.733","3.506"
"34.781","3.505"
"34.828","3.503"
"34.875","3.502"
"34.922","3.502"
"34.970","3.502"
"35.017","3.503"
"35.064","3.504"
"35.112","3.505"
"35.159","3.506"
"35.206","3.508"
"35.253","3.510"
"35.301","3.512"
"35.348","3.513"
"35.395","3.514"
"35.442","3.516"
"35.490","3.517"
"35.537","3.518"
"35.584","3.517"
"35.631","3.517"
"35.679","3.516"
"35.726","3.515"
"35.773","3.515"
"35.820","3.514"
"35.868","3.510"
"35.915","3.505"
"35.962","3.501"
"36.009","3.497"
"36.057","3.493"
"36.104","3.488"
"36.151","3.482"
"36.198","3.478"
"36.246","3.475"
"36.293","3.474"
"36.340","3.473"
"36.387","3.472"
"36.435","3.471"
"36.482","3.470"
"36.529","3.471"
"36.576","3.471"
"36.624","3.471"
"36.671","3.470"
"36.718","3.470"
"36.765","3.472"
"36.813","3.475"
"36.860","3.477"
"36.907","3.477"
"36.955","3.476"
"37.002","3.477"
"37.049","3.477"
"37.096","3.477"
"37.144","3.476"
"37.191","3.474"
"37.238","3.474"
"37.285","3.475"
"37.333","3.475"
"37.380","3.476"
"37.427","3.476"
"37.474","3.478"
"37.522","3.480"
"37.569","3.482"
"37.616","3.483"
"37.663","3.483"
"37.711","3.484"
"37.758","3.485"
"37.805","3.486"
"37.852","3.487"
"37.900","3.487"
"37.947","3.487"
"37.994","3.486"
"38.041","3.487"
"38.089","3.488"
"38.136","3.489"
"38.183","3.491"
"38.230","3.493"
"38.278","3.494"
"38.325","3.496"
"38.372","3.498"
"38.419","3.500"
"38.467","3.501"
"38.514","3.501"
"38.561","3.500"
"38.608","3.500"
"38.656","3.499"
"38.703","3.499"
"38.750","3.499"
"38.798","3.500"
"38.845","3.500"
"38.892","3.500"
"38.939","3.501"
"38.987","3.502"
"39.034","3.502"
"39.081","3.502"
"39.128","3.503"
"39.176","3.505"
"39.223","3.507"
"39.270","3.509"
"39.317","3.511"
"39.365","3.512"
"39.412","3.514"
"39.459","3.516"
"39.506","3.518"
"39.554","3.519"
"39.601","3.520"
"39.648","3.521"
"39.695","3.523"
"39.743","3.524"
"39.790","3.525"
"39.837","3.526"
"39.884","3.528"
"39.932","3.529"
"39.979","3.529"
"40.026","3.529"
"40.073","3.530"
"40.121","3.531"
"40.168","3.533"
"40.215","3.535"
"40.262","3.538"
"40.310","3.540"
"40.357","3.541"
"40.404","3.543"
"40.452","3.547"
"40.499","3.549"
"40.546","3.549"
"40.593","3.549"
"40.641","3.548"
"40.688","3.547"
"40.735","3.545"
"40.782","3.543"
"40.830","3.542"
"40.877","3.541"
"40.924","3.540"
"40.971","3.539"
"41.019","3.539"
"41.066","3.539"
"41.113","3.540"
"41.160","3.539"
"41.208","3.537"
"41.255","3.537"
"41.302","3.539"
"41.349","3.542"
"41.397","3.545"
"41.444","3.548"
"41.491","3.550"
"41.538","3.552"
"41.586","3.554"
"41.633","3.556"
"41.680","3.557"
"41.727","3.557"
"41.775","3.557"
"41.822","3.557"
"41.869","3.557"
"41.916","3.557"
"41.964","3.557"
"42.011","3.557"
"42.058","3.556"
"42.105","3.555"
"42.153","3.555"
"42.200","3.554"
"42.247","3.554"
"42.295","3.554"
"42.342","3.557"
"42.389","3.560"
"42.436","3.563"
"42.484","3.565"
"42.531","3.566"
"42.578","3.566"
"42.625","3.567"
"42.673","3.568"
"42.720","3.568"
"42.767","3.566"
"42.814","3.565"
"42.862","3.564"
"42.909","3.563"
"42.956","3.561"
"43.003","3.560"
"43.051","3.558"
"43.098","3.556"
"43.145","3.554"
"43.192","3.552"
"43.240","3.550"
"43.287","3.547"
"43.334","3.544"
"43.381","3.542"
"43.429","3.540"
"43.476","3.540"
"43.523","3.541"
"43.570","3.541"
"43.618","3.543"
"43.665","3.545"
"43.712","3.547"
"43.759","3.548"
"43.807","3.551"
"43.854","3.555"
"43.901","3.559"
"43.948","3.563"
"43.996","3.565"
"44.043","3.567"
"44.090","3.571"
"44.138","3.577"
"44.185","3.583"
"44.232","3.588"
"44.279","3.593"
"44.327","3.598"
"44.374","3.602"
"44.421","3.607"
"44.468","3.610"
"44.516","3.612"
"44.563","3.612"
"44.610","3.613"
"44.657","3.615"
"44.705","3.615"
"44.752","3.614"
"44.799","3.613"
"44.846","3.612"
"44.894","3.612"
"44.941","3.614"
"44.988","3.615"
"45.035","3.614"
"45.083","3.613"
"45.130","3.611"
"45.177","3.610"
"45.224","3.609"
"45.272","3.609"
"45.319","3.610"
"45.366","3.611"
"45.413","3.613"
"45.461","3.615"
"45.508","3.617"
"45.555","3.619"
"45.602","3.624"
"45.650","3.629"
"45.697","3.633"
"45.744","3.635"
"45.791","3.638"
"45.839","3.640"
"45.886","3.640"
"45.933","3.640"
"45.981","3.642"
"46.028","3.644"
"46.075","3.645"
"46.122","3.646"
"46.170","3.647"
"46.217","3.650"
"46.264","3.653"
"46.311","3.656"
"46.359","3.658"
"46.406","3.659"
"46.453","3.661"
"46.500","3.664"
"46.548","3.665"
"46.595","3.665"
"46.642","3.663"
"46.689","3.662"
"46.737","3.661"
"46.784","3.658"
"46.831","3.656"
"46.878","3.652"
"46.926","3.647"
"46.973","3.644"
"47.020","3.642"
"47.067","3.640"
"47.115","3.637"
"47.162","3.634"
"47.209","3.631"
"47.256","3.629"
"47.304","3.627"
"47.351","3.624"
"47.398","3.621"
"47.445","3.620"
"47.493","3.620"
"47.540","3.620"
"47.587","3.618"
"47.634","3.616"
"47.682","3.616"
"47.729","3.616"
"47.776","3.616"
"47.824","3.617"
"47.871","3.619"
"47.918","3.622"
"47.965","3.623"
"48.013","3.623"
"48.060","3.623"
"48.107","3.625"
"48.154","3.627"
"48.202","3.630"
"48.249","3.631"
"48.296","3.632"
"48.343","3.632"
"48.391","3.633"
"48.438","3.633"
"48.485","3.631"
"48.532","3.628"
"48.580","3.626"
"48.627","3.626"
"48.674","3.626"
"48.721","3.627"
"48.769","3.629"
"48.816","3.632"
"48.863","3.635"
"48.910","3.637"
"48.958","3.638"
"49.005","3.640"
"49.052","3.642"
"49.099","3.643"
"49.147","3.646"
"49.194","3.648"
"49.241","3.649"
"49.288","3.650"
"49.336","3.652"
"49.383","3.654"
"49.430","3.656"
"49.477","3.656"
"49.525","3.655"
"49.572","3.654"
"49.619","3.653"
"49.667","3.651"
"49.714","3.649"
"49.761","3.648"
"49.808","3.647"
"49.856","3.645"
"49.903","3.643"
"49.950","3.642"
"49.997","3.641"
"50.045","3.639"
"50.092","3.638"
"50.139","3.636"
"50.186","3.634"
"50.234","3.632"
"50.281","3.631"
"50.328","3.629"
"50.375","3.627"
"50.423","3.626"
"50.470","3.626"
"50.517","3.625"
"50.564","3.625"
"50.612","3.626"
"50.659","3.627"
"50.706","3.627"
"50.753","3.626"
"50.801","3.625"
"50.848","3.624"
"50.895","3.622"
"50.942","3.620"
"50.990","3.618"
"51.037","3.617"
"51.084","3.617"
"51.131","3.618"
"51.179","3.619"
"51.226","3.620"
"51.273","3.620"
"51.320","3.620"
"51.368","3.620"
"51.415","3.618"
"51.462","3.615"
"51.510","3.612"
"51.557","3.610"
"51.604","3.608"
"51.651","3.607"
"51.699","3.606"
"51.746","3.605"
"51.793","3.605"
"51.840","3.605"
"51.888","3.604"
"51.935","3.602"
"51.982","3.601"
"52.029","3.602"
"52.077","3.602"
"52.124","3.602"
"52.171","3.602"
"52.218","3.603"
"52.266","3.604"
"52.313","3.603"
"52.360","3.602"
"52.407","3.599"
"52.455","3.598"
"52.502","3.597"
"52.549","3.595"
"52.596","3.593"
"52.644","3.592"
"52.691","3.591"
"52.738","3.589"
"52.785","3.589"
"52.833","3.590"
"52.880","3.591"
"52.927","3.591"
"52.974","3.590"
"53.022","3.590"
"53.069","3.592"
"53.116","3.595"
"53.163","3.597"
"53.211","3.598"
"53.258","3.598"
"53.305","3.600"
"53.353","3.602"
"53.400","3.602"
"53.447","3.602"
"53.494","3.602"
"53.542","3.602"
"53.589","3.601"
"53.636","3.601"
"53.683","3.600"
"53.731","3.600"
"53.778","3.599"
"53.825","3.598"
"53.872","3.599"
"53.920","3.599"
"53.967","3.598"
"54.014","3.598"
"54.061","3.602"
"54.109","3.606"
"54.156","3.608"
"54.203","3.609"
"54.250","3.609"
"54.298","3.609"
"54.345","3.609"
"54.392","3.609"
"54.439","3.608"
"54.487","3.607"
"54.534","3.606"
"54.581","3.604"
"54.628","3.603"
"54.676","3.603"
"54.723","3.604"
"54.770","3.603"
"54.817","3.601"
"54.865","3.598"
"54.912","3.596"
"54.959","3.595"
"55.006","3.595"
"55.054","3.595"
"55.101","3.595"
"55.148","3.595"
"55.196","3.593"
"55.243","3.592"
"55.290","3.592"
"55.337","3.592"
"55.385","3.589"
"55.432","3.584"
"55.479","3.582"
"55.526","3.580"
"55.574","3.578"
"55.621","3.574"
"55.668","3.572"
"55.715","3.572"
"55.763","3.574"
"55.810","3.574"
"55.857","3.573"
"55.904","3.572"
"55.952","3.571"
"55.999","3.573"
"56.046","3.573"
"56.093","3.572"
"56.141","3.572"
"56.188","3.573"
"56.235","3.576"
"56.282","3.577"
"56.330","3.577"
"56.377","3.577"
"56.424","3.578"
"56.471","3.581"
"56.519","3.584"
"56.566","3.585"
"56.613","3.584"
"56.660","3.584"
"56.708","3.584"
"56.755","3.585"
"56.802","3.586"
"56.849","3.587"
"56.897","3.589"
"56.944","3.589"
"56.991","3.587"
"57.039","3.585"
"57.086","3.586"
"57.133","3.587"
"57.180","3.587"
"57.228","3.584"
"57.275","3.583"
"57.322","3.583"
"57.369","3.584"
"57.417","3.584"
"57.464","3.585"
"57.511","3.586"
"57.558","3.586"
"57.606","3.586"
"57.653","3.585"
"57.700","3.584"
"57.747","3.580"
"57.795","3.577"
"57.842","3.574"
"57.889","3.574"
"57.936","3.574"
"57.984","3.572"
"58.031","3.570"
"58.078","3.566"
"58.125","3.562"
"58.173","3.557"
"58.220","3.554"
"58.267","3.555"
"58.314","3.555"
"58.362","3.552"
"58.409","3.549"
"58.456","3.545"
"58.503","3.541"
"58.551","3.538"
"58.598","3.538"
"58.645","3.538"
"58.692","3.536"
"58.740","3.534"
"58.787","3.534"
"58.834","3.536"
"58.882","3.536"
"58.929","3.536"
"58.976","3.537"
"59.023","3.539"
"59.071","3.541"
"59.118","3.541"
"59.165","3.542"
"59.212","3.544"
"59.260","3.546"
"59.307","3.547"
"59.354","3.546"
"59.401","3.546"
"59.449","3.546"
"59.496","3.545"
"59.543","3.545"
"59.590","3.546"
"59.638","3.545"
"59.685","3.544"
"59.732","3.544"
"59.779","3.544"
"59.827","3.543"
"59.874","3.544"
"59.921","3.546"
"59.968","3.550"
"60.016","3.552"
"60.063","3.552"
"60.110","3.552"
"60.157","3.553"
"60.205","3.555"
"60.252","3.556"
"60.299","3.557"
"60.346","3.558"
"60.394","3.559"
"60.441","3.559"
"60.488","3.558"
"60.535","3.558"
"60.583","3.557"
"60.630","3.555"
"60.677","3.552"
"60.725","3.547"
"60.772","3.543"
"60.819","3.542"
"60.866","3.541"
"60.914","3.539"
"60.961","3.535"
"61.008","3.532"
"61.055","3.530"
"61.103","3.528"
"61.150","3.527"
"61.197","3.528"
"61.244","3.529"
"61.292","3.530"
"61.339","3.532"
"61.386","3.534"
"61.433","3.537"
"61.481","3.541"
"61.528","3.545"
"61.575","3.547"
"61.622","3.548"
"61.670","3.549"
"61.717","3.550"
"61.764","3.552"
"61.811","3.554"
"61.859","3.554"
"61.906","3.556"
"61.953","3.555"
"62.000","3.556"
"62.048","3.558"
"62.095","3.561"
"62.142","3.563"
"62.189","3.562"
"62.237","3.560"
"62.284","3.557"
"62.331","3.554"
"62.378","3.550"
"62.426","3.545"
"62.473","3.540"
"62.520","3.536"
"62.568","3.533"
"62.615","3.532"
"62.662","3.530"
"62.709","3.528"
"62.757","3.527"
"62.804","3.527"
"62.851","3.527"
"62.898","3.528"
"62.946","3.528"
"62.993","3.529"
"63.040","3.527"
"63.087","3.524"
"63.135","3.523"
"63.182","3.523"
"63.229","3.523"
"63.276","3.519"
"63.324","3.516"
"63.371","3.514"
"63.418","3.515"
"63.465","3.515"
"63.513","3.515"
"63.560","3.516"
"63.607","3.518"
"63.654","3.521"
"63.702","3.526"
"63.749","3.531"
"63.796","3.536"
"63.843","3.541"
"63.891","3.547"
"63.938","3.550"
"63.985","3.551"
"64.032","3.553"
"64.080","3.555"
"64.127","3.555"
"64.174","3.554"
"64.221","3.553"
"64.269","3.552"
"64.316","3.551"
"64.363","3.550"
"64.411","3.548"
"64.458","3.547"
"64.505","3.547"
"64.552","3.547"
"64.600","3.545"
"64.647","3.543"
"64.694","3.541"
"64.741","3.540"
"64.789","3.539"
"64.836","3.538"
"64.883","3.537"
"64.930","3.538"
"64.978","3.539"
"65.025","3.541"
"65.072","3.543"
"65.119","3.544"
"65.167","3.546"
"65.214","3.548"
"65.261","3.550"
"65.308","3.550"
"65.356","3.548"
"65.403","3.548"
"65.450","3.550"
"65.497","3.552"
"65.545","3.552"
"65.592","3.552"
"65.639","3.552"
"65.686","3.552"
"65.734","3.554"
"65.781","3.555"
"65.828","3.554"
"65.875","3.553"
"65.923","3.553"
"65.970","3.555"
