"X(mm)","Z(mm)"
"19.518","4.943"
"19.565","4.946"
"19.612","4.949"
"19.659","4.952"
"19.707","4.957"
"19.754","4.961"
"19.801","4.966"
"19.849","4.970"
"19.896","4.973"
"19.943","4.974"
"19.990","4.975"
"20.038","4.974"
"20.085","4.972"
"20.132","4.970"
"20.179","4.969"
"20.227","4.968"
"20.274","4.967"
"20.321","4.965"
"20.368","4.962"
"20.416","4.959"
"20.463","4.954"
"20.510","4.949"
"20.557","4.945"
"20.605","4.943"
"20.652","4.942"
"20.699","4.943"
"20.746","4.945"
"20.794","4.947"
"20.841","4.948"
"20.888","4.949"
"20.935","4.949"
"20.983","4.948"
"21.030","4.947"
"21.077","4.945"
"21.124","4.944"
"21.172","4.942"
"21.219","4.940"
"21.266","4.938"
"21.314","4.936"
"21.361","4.933"
"21.408","4.929"
"21.455","4.926"
"21.503","4.922"
"21.550","4.918"
"21.597","4.914"
"21.644","4.911"
"21.692","4.909"
"21.739","4.909"
"21.786","4.908"
"21.833","4.907"
"21.881","4.905"
"21.928","4.903"
"21.975","4.900"
"22.022","4.894"
"22.070","4.887"
"22.117","4.882"
"22.164","4.880"
"22.211","4.881"
"22.259","4.883"
"22.306","4.885"
"22.353","4.884"
"22.400","4.883"
"22.448","4.880"
"22.495","4.876"
"22.542","4.873"
"22.590","4.870"
"22.637","4.867"
"22.684","4.864"
"22.731","4.860"
"22.779","4.857"
"22.826","4.853"
"22.873","4.849"
"22.920","4.847"
"22.968","4.845"
"23.015","4.843"
"23.062","4.840"
"23.109","4.836"
"23.157","4.832"
"23.204","4.830"
"23.251","4.827"
"23.298","4.825"
"23.346","4.823"
"23.393","4.821"
"23.440","4.819"
"23.487","4.816"
"23.535","4.813"
"23.582","4.811"
"23.629","4.809"
"23.676","4.808"
"23.724","4.808"
"23.771","4.807"
"23.818","4.806"
"23.865","4.803"
"23.913","4.798"
"23.960","4.793"
"24.007","4.788"
"24.055","4.785"
"24.102","4.782"
"24.149","4.779"
"24.196","4.776"
"24.244","4.773"
"24.291","4.769"
"24.338","4.766"
"24.385","4.764"
"24.433","4.761"
"24.480","4.757"
"24.527","4.754"
"24.574","4.752"
"24.622","4.751"
"24.669","4.751"
"24.716","4.752"
"24.763","4.752"
"24.811","4.752"
"24.858","4.750"
"24.905","4.748"
"24.952","4.746"
"25.000","4.743"
"25.047","4.740"
"25.094","4.737"
"25.141","4.732"
"25.189","4.728"
"25.236","4.724"
"25.283","4.719"
"25.330","4.714"
"25.378","4.708"
"25.425","4.702"
"25.472","4.697"
"25.520","4.692"
"25.567","4.686"
"25.614","4.680"
"25.661","4.674"
"25.709","4.669"
"25.756","4.665"
"25.803","4.662"
"25.850","4.660"
"25.898","4.659"
"25.945","4.658"
"25.992","4.658"
"26.039","4.657"
"26.087","4.656"
"26.134","4.655"
"26.181","4.652"
"26.228","4.649"
"26.276","4.645"
"26.323","4.642"
"26.370","4.639"
"26.417","4.636"
"26.465","4.633"
"26.512","4.631"
"26.559","4.629"
"26.606","4.627"
"26.654","4.626"
"26.701","4.625"
"26.748","4.624"
"26.795","4.623"
"26.843","4.622"
"26.890","4.619"
"26.937","4.616"
"26.985","4.612"
"27.032","4.608"
"27.079","4.604"
"27.126","4.601"
"27.174","4.597"
"27.221","4.592"
"27.268","4.588"
"27.315","4.584"
"27.363","4.581"
"27.410","4.578"
"27.457","4.575"
"27.504","4.573"
"27.552","4.572"
"27.599","4.571"
"27.646","4.569"
"27.693","4.567"
"27.741","4.563"
"27.788","4.559"
"27.835","4.553"
"27.882","4.546"
"27.930","4.539"
"27.977","4.533"
"28.024","4.528"
"28.071","4.523"
"28.119","4.519"
"28.166","4.515"
"28.213","4.512"
"28.261","4.510"
"28.308","4.510"
"28.355","4.511"
"28.402","4.512"
"28.450","4.512"
"28.497","4.512"
"28.544","4.511"
"28.591","4.508"
"28.639","4.503"
"28.686","4.498"
"28.733","4.493"
"28.780","4.488"
"28.828","4.485"
"28.875","4.483"
"28.922","4.483"
"28.969","4.484"
"29.017","4.485"
"29.064","4.485"
"29.111","4.485"
"29.158","4.483"
"29.206","4.481"
"29.253","4.478"
"29.300","4.473"
"29.347","4.468"
"29.395","4.462"
"29.442","4.456"
"29.489","4.449"
"29.536","4.443"
"29.584","4.437"
"29.631","4.434"
"29.678","4.435"
"29.726","4.437"
"29.773","4.438"
"29.820","4.437"
"29.867","4.434"
"29.915","4.429"
"29.962","4.423"
"30.009","4.418"
"30.056","4.414"
"30.104","4.411"
"30.151","4.409"
"30.198","4.406"
"30.245","4.403"
"30.293","4.400"
"30.340","4.396"
"30.387","4.393"
"30.434","4.390"
"30.482","4.386"
"30.529","4.383"
"30.576","4.380"
"30.623","4.378"
"30.671","4.376"
"30.718","4.374"
"30.765","4.374"
"30.812","4.375"
"30.860","4.376"
"30.907","4.377"
"30.954","4.378"
"31.001","4.378"
"31.049","4.378"
"31.096","4.378"
"31.143","4.378"
"31.191","4.377"
"31.238","4.376"
"31.285","4.375"
"31.332","4.374"
"31.380","4.373"
"31.427","4.372"
"31.474","4.371"
"31.521","4.371"
"31.569","4.371"
"31.616","4.371"
"31.663","4.370"
"31.710","4.367"
"31.758","4.364"
"31.805","4.361"
"31.852","4.359"
"31.899","4.356"
"31.947","4.354"
"31.994","4.352"
"32.041","4.349"
"32.088","4.346"
"32.136","4.342"
"32.183","4.338"
"32.230","4.334"
"32.277","4.332"
"32.325","4.330"
"32.372","4.328"
"32.419","4.326"
"32.467","4.325"
"32.514","4.323"
"32.561","4.323"
"32.608","4.322"
"32.656","4.322"
"32.703","4.322"
"32.750","4.323"
"32.797","4.324"
"32.845","4.326"
"32.892","4.328"
"32.939","4.330"
"32.986","4.331"
"33.034","4.331"
"33.081","4.332"
"33.128","4.334"
"33.175","4.335"
"33.223","4.336"
"33.270","4.337"
"33.317","4.337"
"33.364","4.337"
"33.412","4.335"
"33.459","4.333"
"33.506","4.331"
"33.553","4.328"
"33.601","4.327"
"33.648","4.325"
"33.695","4.324"
"33.742","4.323"
"33.790","4.322"
"33.837","4.320"
"33.884","4.318"
"33.932","4.316"
"33.979","4.314"
"34.026","4.313"
"34.073","4.313"
"34.121","4.314"
"34.168","4.315"
"34.215","4.315"
"34.262","4.314"
"34.310","4.312"
"34.357","4.310"
"34.404","4.309"
"34.451","4.307"
"34.499","4.306"
"34.546","4.305"
"34.593","4.303"
"34.640","4.301"
"34.688","4.298"
"34.735","4.297"
"34.782","4.296"
"34.829","4.296"
"34.877","4.296"
"34.924","4.296"
"34.971","4.297"
"35.018","4.297"
"35.066","4.296"
"35.113","4.294"
"35.160","4.292"
"35.207","4.290"
"35.255","4.287"
"35.302","4.285"
"35.349","4.282"
"35.397","4.280"
"35.444","4.277"
"35.491","4.274"
"35.538","4.271"
"35.586","4.268"
"35.633","4.266"
"35.680","4.267"
"35.727","4.269"
"35.775","4.270"
"35.822","4.271"
"35.869","4.270"
"35.916","4.268"
"35.964","4.265"
"36.011","4.263"
"36.058","4.261"
"36.105","4.261"
"36.153","4.262"
"36.200","4.265"
"36.247","4.267"
"36.294","4.268"
"36.342","4.268"
"36.389","4.268"
"36.436","4.268"
"36.483","4.268"
"36.531","4.268"
"36.578","4.268"
"36.625","4.267"
"36.672","4.266"
"36.720","4.264"
"36.767","4.261"
"36.814","4.258"
"36.862","4.255"
"36.909","4.252"
"36.956","4.250"
"37.003","4.250"
"37.051","4.251"
"37.098","4.253"
"37.145","4.255"
"37.192","4.255"
"37.240","4.255"
"37.287","4.254"
"37.334","4.253"
"37.381","4.252"
"37.429","4.251"
"37.476","4.250"
"37.523","4.250"
"37.570","4.251"
"37.618","4.250"
"37.665","4.249"
"37.712","4.247"
"37.759","4.245"
"37.807","4.244"
"37.854","4.244"
"37.901","4.244"
"37.948","4.245"
"37.996","4.245"
"38.043","4.243"
"38.090","4.241"
"38.138","4.237"
"38.185","4.235"
"38.232","4.233"
"38.279","4.232"
"38.327","4.231"
"38.374","4.232"
"38.421","4.232"
"38.468","4.231"
"38.516","4.231"
"38.563","4.230"
"38.610","4.230"
"38.657","4.230"
"38.705","4.229"
"38.752","4.228"
"38.799","4.227"
"38.846","4.226"
"38.894","4.226"
"38.941","4.226"
"38.988","4.227"
"39.035","4.228"
"39.083","4.229"
"39.130","4.229"
"39.177","4.230"
"39.224","4.230"
"39.272","4.231"
"39.319","4.232"
"39.366","4.234"
"39.413","4.235"
"39.461","4.237"
"39.508","4.239"
"39.555","4.240"
"39.603","4.241"
"39.650","4.242"
"39.697","4.243"
"39.744","4.245"
"39.792","4.246"
"39.839","4.247"
"39.886","4.248"
"39.933","4.247"
"39.981","4.247"
"40.028","4.245"
"40.075","4.243"
"40.122","4.241"
"40.170","4.237"
"40.217","4.233"
"40.264","4.230"
"40.311","4.226"
"40.359","4.223"
"40.406","4.221"
"40.453","4.220"
"40.500","4.220"
"40.548","4.221"
"40.595","4.223"
"40.642","4.225"
"40.689","4.227"
"40.737","4.229"
"40.784","4.232"
"40.831","4.234"
"40.878","4.235"
"40.926","4.234"
"40.973","4.232"
"41.020","4.229"
"41.068","4.226"
"41.115","4.224"
"41.162","4.222"
"41.209","4.220"
"41.257","4.219"
"41.304","4.218"
"41.351","4.216"
"41.398","4.214"
"41.446","4.212"
"41.493","4.211"
"41.540","4.210"
"41.587","4.210"
"41.635","4.210"
"41.682","4.212"
"41.729","4.214"
"41.776","4.215"
"41.824","4.216"
"41.871","4.216"
"41.918","4.217"
"41.965","4.219"
"42.013","4.221"
"42.060","4.222"
"42.107","4.223"
"42.154","4.226"
"42.202","4.228"
"42.249","4.228"
"42.296","4.228"
"42.344","4.228"
"42.391","4.227"
"42.438","4.227"
"42.485","4.225"
"42.533","4.224"
"42.580","4.223"
"42.627","4.221"
"42.674","4.220"
"42.722","4.218"
"42.769","4.215"
"42.816","4.212"
"42.863","4.209"
"42.911","4.207"
"42.958","4.206"
"43.005","4.206"
"43.052","4.207"
"43.100","4.207"
"43.147","4.207"
"43.194","4.207"
"43.241","4.208"
"43.289","4.209"
"43.336","4.210"
"43.383","4.210"
"43.430","4.210"
"43.478","4.209"
"43.525","4.207"
"43.572","4.205"
"43.619","4.202"
"43.667","4.200"
"43.714","4.201"
"43.761","4.202"
"43.809","4.203"
"43.856","4.203"
"43.903","4.203"
"43.950","4.203"
"43.998","4.202"
"44.045","4.202"
"44.092","4.203"
"44.139","4.203"
"44.187","4.204"
"44.234","4.204"
"44.281","4.203"
"44.328","4.203"
"44.376","4.204"
"44.423","4.205"
"44.470","4.206"
"44.517","4.207"
"44.565","4.208"
"44.612","4.209"
"44.659","4.210"
"44.706","4.211"
"44.754","4.212"
"44.801","4.213"
"44.848","4.215"
"44.895","4.217"
"44.943","4.221"
"44.990","4.225"
"45.037","4.228"
"45.084","4.230"
"45.132","4.230"
"45.179","4.230"
"45.226","4.231"
"45.274","4.231"
"45.321","4.232"
"45.368","4.234"
"45.415","4.235"
"45.463","4.236"
"45.510","4.237"
"45.557","4.237"
"45.604","4.237"
"45.652","4.237"
"45.699","4.236"
"45.746","4.235"
"45.793","4.233"
"45.841","4.231"
"45.888","4.228"
"45.935","4.227"
"45.982","4.225"
"46.030","4.224"
"46.077","4.223"
"46.124","4.223"
"46.171","4.223"
"46.219","4.223"
"46.266","4.222"
"46.313","4.221"
"46.360","4.220"
"46.408","4.220"
"46.455","4.219"
"46.502","4.219"
"46.549","4.218"
"46.597","4.218"
"46.644","4.217"
"46.691","4.217"
"46.739","4.217"
"46.786","4.217"
"46.833","4.217"
"46.880","4.216"
"46.928","4.215"
"46.975","4.214"
"47.022","4.213"
"47.069","4.213"
"47.117","4.213"
"47.164","4.215"
"47.211","4.217"
"47.258","4.218"
"47.306","4.217"
"47.353","4.216"
"47.400","4.214"
"47.447","4.211"
"47.495","4.209"
"47.542","4.207"
"47.589","4.204"
"47.636","4.203"
"47.684","4.202"
"47.731","4.202"
"47.778","4.204"
"47.825","4.207"
"47.873","4.212"
"47.920","4.216"
"47.967","4.219"
"48.015","4.221"
"48.062","4.223"
"48.109","4.225"
"48.156","4.227"
"48.204","4.228"
"48.251","4.228"
"48.298","4.227"
"48.345","4.226"
"48.393","4.226"
"48.440","4.227"
"48.487","4.228"
"48.534","4.229"
"48.582","4.229"
"48.629","4.229"
"48.676","4.228"
"48.723","4.226"
"48.771","4.225"
"48.818","4.224"
"48.865","4.223"
"48.912","4.223"
"48.960","4.223"
"49.007","4.224"
"49.054","4.225"
"49.101","4.226"
"49.149","4.227"
"49.196","4.227"
"49.243","4.227"
"49.290","4.227"
"49.338","4.227"
"49.385","4.227"
"49.432","4.227"
"49.480","4.227"
"49.527","4.225"
"49.574","4.223"
"49.621","4.221"
"49.669","4.221"
"49.716","4.223"
"49.763","4.227"
"49.810","4.229"
"49.858","4.232"
"49.905","4.234"
"49.952","4.236"
"49.999","4.239"
"50.047","4.243"
"50.094","4.247"
"50.141","4.250"
"50.188","4.253"
"50.236","4.254"
"50.283","4.254"
"50.330","4.254"
"50.377","4.254"
"50.425","4.253"
"50.472","4.252"
"50.519","4.250"
"50.566","4.249"
"50.614","4.246"
"50.661","4.244"
"50.708","4.242"
"50.755","4.241"
"50.803","4.241"
"50.850","4.241"
"50.897","4.241"
"50.945","4.241"
"50.992","4.240"
"51.039","4.239"
"51.086","4.238"
"51.134","4.237"
"51.181","4.236"
"51.228","4.235"
"51.275","4.234"
"51.323","4.233"
"51.370","4.233"
"51.417","4.234"
"51.464","4.235"
"51.512","4.237"
"51.559","4.238"
"51.606","4.239"
"51.653","4.238"
"51.701","4.236"
"51.748","4.233"
"51.795","4.231"
"51.842","4.229"
"51.890","4.228"
"51.937","4.226"
"51.984","4.224"
"52.031","4.221"
"52.079","4.219"
"52.126","4.217"
"52.173","4.215"
"52.220","4.213"
"52.268","4.210"
"52.315","4.206"
"52.362","4.203"
"52.410","4.200"
"52.457","4.199"
"52.504","4.198"
"52.551","4.199"
"52.599","4.200"
"52.646","4.201"
"52.693","4.203"
"52.740","4.205"
"52.788","4.207"
"52.835","4.210"
"52.882","4.212"
"52.929","4.213"
"52.977","4.213"
"53.024","4.213"
"53.071","4.211"
"53.118","4.210"
"53.166","4.208"
"53.213","4.206"
"53.260","4.205"
"53.307","4.203"
"53.355","4.202"
"53.402","4.199"
"53.449","4.197"
"53.496","4.194"
"53.544","4.191"
"53.591","4.190"
"53.638","4.189"
"53.686","4.189"
"53.733","4.188"
"53.780","4.187"
"53.827","4.186"
"53.875","4.186"
"53.922","4.185"
"53.969","4.184"
"54.016","4.183"
"54.064","4.183"
"54.111","4.184"
"54.158","4.184"
"54.205","4.183"
"54.253","4.180"
"54.300","4.177"
"54.347","4.174"
"54.394","4.170"
"54.442","4.167"
"54.489","4.164"
"54.536","4.162"
"54.583","4.162"
"54.631","4.163"
"54.678","4.165"
"54.725","4.168"
"54.772","4.171"
"54.820","4.174"
"54.867","4.176"
"54.914","4.176"
"54.961","4.177"
"55.009","4.176"
"55.056","4.175"
"55.103","4.174"
"55.151","4.174"
"55.198","4.173"
"55.245","4.172"
"55.292","4.171"
"55.340","4.169"
"55.387","4.167"
"55.434","4.165"
"55.481","4.164"
"55.529","4.162"
"55.576","4.161"
"55.623","4.159"
"55.670","4.156"
"55.718","4.153"
"55.765","4.150"
"55.812","4.148"
"55.859","4.146"
"55.907","4.145"
"55.954","4.145"
"56.001","4.145"
"56.048","4.146"
"56.096","4.146"
"56.143","4.147"
"56.190","4.147"
"56.237","4.148"
"56.285","4.149"
"56.332","4.150"
"56.379","4.151"
"56.426","4.151"
"56.474","4.150"
"56.521","4.151"
"56.568","4.151"
"56.616","4.152"
"56.663","4.153"
"56.710","4.152"
"56.757","4.151"
"56.805","4.149"
"56.852","4.147"
"56.899","4.145"
"56.946","4.143"
"56.994","4.140"
"57.041","4.138"
"57.088","4.136"
"57.135","4.134"
"57.183","4.132"
"57.230","4.132"
"57.277","4.131"
"57.324","4.132"
"57.372","4.133"
"57.419","4.134"
"57.466","4.134"
"57.513","4.134"
"57.561","4.132"
"57.608","4.131"
"57.655","4.129"
"57.702","4.129"
"57.750","4.130"
"57.797","4.131"
"57.844","4.132"
"57.892","4.132"
"57.939","4.133"
"57.986","4.133"
"58.033","4.135"
"58.081","4.136"
"58.128","4.137"
"58.175","4.139"
"58.222","4.140"
"58.270","4.142"
"58.317","4.143"
"58.364","4.144"
"58.411","4.145"
"58.459","4.147"
"58.506","4.148"
"58.553","4.149"
"58.600","4.149"
"58.648","4.148"
"58.695","4.148"
"58.742","4.147"
"58.789","4.147"
"58.837","4.146"
"58.884","4.146"
"58.931","4.145"
"58.978","4.146"
"59.026","4.147"
"59.073","4.149"
"59.120","4.151"
"59.167","4.152"
"59.215","4.153"
"59.262","4.154"
"59.309","4.154"
"59.357","4.155"
"59.404","4.155"
"59.451","4.155"
"59.498","4.156"
"59.546","4.156"
"59.593","4.155"
"59.640","4.154"
"59.687","4.153"
"59.735","4.150"
"59.782","4.146"
"59.829","4.143"
"59.876","4.140"
"59.924","4.138"
"59.971","4.135"
"60.018","4.133"
"60.065","4.132"
"60.113","4.131"
"60.160","4.130"
"60.207","4.128"
"60.254","4.126"
"60.302","4.126"
"60.349","4.126"
"60.396","4.126"
"60.443","4.127"
"60.491","4.127"
"60.538","4.127"
"60.585","4.125"
"60.632","4.124"
"60.680","4.125"
"60.727","4.127"
"60.774","4.129"
"60.822","4.131"
"60.869","4.132"
"60.916","4.134"
"60.963","4.135"
"61.011","4.136"
"61.058","4.138"
"61.105","4.139"
"61.152","4.141"
"61.200","4.143"
"61.247","4.145"
"61.294","4.146"
"61.341","4.147"
"61.389","4.147"
"61.436","4.146"
"61.483","4.146"
"61.530","4.145"
"61.578","4.143"
"61.625","4.140"
"61.672","4.136"
"61.719","4.134"
"61.767","4.132"
"61.814","4.131"
"61.861","4.130"
"61.908","4.129"
"61.956","4.127"
"62.003","4.124"
"62.050","4.122"
"62.097","4.121"
"62.145","4.120"
"62.192","4.120"
"62.239","4.120"
"62.287","4.120"
"62.334","4.120"
"62.381","4.121"
"62.428","4.121"
"62.476","4.121"
"62.523","4.121"
"62.570","4.121"
"62.617","4.123"
"62.665","4.125"
"62.712","4.127"
"62.759","4.129"
"62.806","4.131"
"62.854","4.132"
"62.901","4.133"
"62.948","4.133"
"62.995","4.134"
"63.043","4.134"
"63.090","4.136"
"63.137","4.138"
"63.184","4.140"
"63.232","4.141"
"63.279","4.143"
"63.326","4.145"
"63.373","4.146"
"63.421","4.147"
"63.468","4.147"
"63.515","4.147"
"63.563","4.147"
"63.610","4.147"
"63.657","4.149"
"63.704","4.151"
"63.752","4.154"
"63.799","4.158"
"63.846","4.162"
"63.893","4.165"
"63.941","4.166"
"63.988","4.167"
"64.035","4.169"
"64.082","4.170"
"64.130","4.171"
"64.177","4.172"
"64.224","4.175"
"64.271","4.178"
"64.319","4.180"
"64.366","4.182"
"64.413","4.184"
"64.460","4.183"
"64.508","4.181"
"64.555","4.180"
"64.602","4.179"
"64.649","4.179"
"64.697","4.180"
"64.744","4.182"
"64.791","4.183"
"64.838","4.184"
"64.886","4.185"
"64.933","4.186"
"64.980","4.187"
"65.028","4.187"
"65.075","4.188"
"65.122","4.189"
"65.169","4.191"
"65.217","4.192"
"65.264","4.193"
"65.311","4.194"
"65.358","4.194"
"65.406","4.195"
"65.453","4.195"
"65.500","4.196"
"65.547","4.196"
"65.595","4.196"
"65.642","4.196"
"65.689","4.197"
"65.736","4.198"
"65.784","4.198"
"65.831","4.198"
"65.878","4.198"
"65.925","4.199"
"65.973","4.199"
