"X(mm)","Z(mm)"
"0.000",""
"0.047",""
"0.095",""
"0.142","-0.036"
"0.189","-0.035"
"0.236","-0.034"
"0.284","-0.037"
"0.331","-0.040"
"0.378","-0.040"
"0.425","-0.036"
"0.473","-0.033"
"0.520","-0.032"
"0.567","-0.032"
"0.614","-0.033"
"0.662","-0.032"
"0.709","-0.029"
"0.756","-0.028"
"0.803","-0.029"
"0.851","-0.032"
"0.898","-0.033"
"0.945","-0.032"
"0.992","-0.032"
"1.040","-0.032"
"1.087","-0.031"
"1.134","-0.031"
"1.181","-0.031"
"1.229","-0.032"
"1.276","-0.034"
"1.323","-0.035"
"1.370","-0.035"
"1.418","-0.035"
"1.465","-0.034"
"1.512","-0.035"
"1.559","-0.035"
"1.607","-0.035"
"1.654","-0.034"
"1.701","-0.033"
"1.748","-0.034"
"1.796","-0.035"
"1.843","-0.037"
"1.890","-0.037"
"1.938","-0.038"
"1.985","-0.038"
"2.032","-0.037"
"2.079","-0.038"
"2.127","-0.040"
"2.174","-0.042"
"2.221","-0.040"
"2.268","-0.037"
"2.316","-0.034"
"2.363","-0.035"
"2.410","-0.036"
"2.457","-0.039"
"2.505","-0.040"
"2.552","-0.040"
"2.599","-0.039"
"2.646","-0.039"
"2.694","-0.040"
"2.741","-0.040"
"2.788","-0.040"
"2.835","-0.039"
"2.883","-0.038"
"2.930","-0.038"
"2.977","-0.039"
"3.024","-0.042"
"3.072","-0.044"
"3.119","-0.045"
"3.166","-0.046"
"3.213","-0.046"
"3.261","-0.046"
"3.308","-0.046"
"3.355","-0.045"
"3.402","-0.044"
"3.450","-0.044"
"3.497","-0.045"
"3.544","-0.046"
"3.591","-0.047"
"3.639","-0.047"
"3.686","-0.046"
"3.733","-0.043"
"3.781","-0.040"
"3.828","-0.040"
"3.875","-0.042"
"3.922","-0.046"
"3.970","-0.050"
"4.017","-0.052"
"4.064","-0.054"
"4.111","-0.054"
"4.159","-0.053"
"4.206","-0.052"
"4.253","-0.051"
"4.300","-0.052"
"4.348","-0.053"
"4.395","-0.053"
"4.442","-0.054"
"4.489","-0.054"
"4.537","-0.052"
"4.584","-0.050"
"4.631","-0.050"
"4.678","-0.051"
"4.726","-0.050"
"4.773","-0.050"
"4.820","-0.049"
"4.867","-0.049"
"4.915","-0.049"
"4.962","-0.050"
"5.009","-0.050"
"5.056","-0.049"
"5.104","-0.049"
"5.151","-0.049"
"5.198","-0.050"
"5.245","-0.049"
"5.293","-0.049"
"5.340","-0.050"
"5.387","-0.050"
"5.434","-0.050"
"5.482","-0.051"
"5.529","-0.052"
"5.576","-0.056"
"5.624","-0.058"
"5.671","-0.056"
"5.718","-0.052"
"5.765","-0.050"
"5.813","-0.050"
"5.860","-0.050"
"5.907","-0.050"
"5.954","-0.050"
"6.002","-0.050"
"6.049","-0.049"
"6.096","-0.049"
"6.143","-0.049"
"6.191","-0.048"
"6.238","-0.047"
"6.285","-0.047"
"6.332","-0.048"
"6.380","-0.049"
"6.427","-0.049"
"6.474","-0.049"
"6.521","-0.048"
"6.569","-0.048"
"6.616","-0.047"
"6.663","-0.046"
"6.710","-0.045"
"6.758","-0.045"
"6.805","-0.045"
"6.852","-0.044"
"6.899","-0.043"
"6.947","-0.042"
"6.994","-0.042"
"7.041","-0.041"
"7.088","-0.041"
"7.136","-0.041"
"7.183","-0.042"
"7.230","-0.042"
"7.277","-0.042"
"7.325","-0.041"
"7.372","-0.041"
"7.419","-0.041"
"7.467","-0.041"
"7.514","-0.040"
"7.561","-0.039"
"7.608","-0.039"
"7.656","-0.038"
"7.703","-0.038"
"7.750","-0.038"
"7.797","-0.037"
"7.845","-0.038"
"7.892","-0.037"
"7.939","-0.037"
"7.986","-0.036"
"8.034","-0.036"
"8.081","-0.036"
"8.128","-0.036"
"8.175","-0.036"
"8.223","-0.036"
"8.270","-0.036"
"8.317","-0.037"
"8.364","-0.036"
"8.412","-0.036"
"8.459","-0.035"
"8.506","-0.036"
"8.553","-0.036"
"8.601","-0.036"
"8.648","-0.038"
"8.695","-0.038"
"8.742","-0.036"
"8.790","-0.033"
"8.837","-0.031"
"8.884","-0.030"
"8.931","-0.031"
"8.979","-0.033"
"9.026","-0.034"
"9.073","-0.034"
"9.120","-0.032"
"9.168","-0.030"
"9.215","-0.031"
"9.262","-0.034"
"9.310","-0.036"
"9.357","-0.035"
"9.404","-0.034"
"9.451","-0.033"
"9.499","-0.033"
"9.546","-0.033"
"9.593","-0.033"
"9.640","-0.033"
"9.688","-0.032"
"9.735","-0.033"
"9.782","-0.033"
"9.829","-0.033"
"9.877","-0.035"
"9.924","-0.036"
"9.971","-0.036"
"10.018","-0.035"
"10.066","-0.035"
"10.113","-0.034"
"10.160","-0.029"
"10.207","-0.022"
"10.255","-0.020"
"10.302","0.003"
"10.349","0.068"
"10.396","0.224"
"10.444","0.565"
"10.491","0.966"
"10.538","1.255"
"10.585","1.397"
"10.633","1.482"
"10.680","1.504"
"10.727","1.465"
"10.774","1.418"
"10.822","1.464"
"10.869","1.669"
"10.916","1.887"
"10.963","1.951"
"11.011","1.972"
"11.058","2.004"
"11.105","2.046"
"11.153","2.095"
"11.200","2.144"
"11.247","2.196"
"11.294","2.249"
"11.342","2.301"
"11.389","2.352"
"11.436","2.399"
"11.483","2.440"
"11.531","2.477"
"11.578","2.517"
"11.625","2.561"
"11.672","2.607"
"11.720","2.652"
"11.767","2.694"
"11.814","2.730"
"11.861","2.765"
"11.909","2.801"
"11.956","2.840"
"12.003","2.877"
"12.050","2.907"
"12.098","2.935"
"12.145","2.963"
"12.192","2.992"
"12.239","3.019"
"12.287","3.044"
"12.334","3.070"
"12.381","3.094"
"12.428","3.118"
"12.476","3.141"
"12.523","3.164"
"12.570","3.188"
"12.617","3.212"
"12.665","3.236"
"12.712","3.260"
"12.759","3.284"
"12.806","3.306"
"12.854","3.330"
"12.901","3.357"
"12.948","3.384"
"12.996","3.408"
"13.043","3.429"
"13.090","3.449"
"13.137","3.467"
"13.185","3.485"
"13.232","3.503"
"13.279","3.521"
"13.326","3.539"
"13.374","3.556"
"13.421","3.575"
"13.468","3.597"
"13.515","3.627"
"13.563","3.663"
"13.610","3.693"
"13.657","3.707"
"13.704","3.720"
"13.752","3.748"
"13.799","3.792"
"13.846","3.827"
"13.893","3.850"
"13.941","3.871"
"13.988","3.892"
"14.035","3.914"
"14.082","3.939"
"14.130","3.964"
"14.177","3.983"
"14.224","3.994"
"14.271","4.004"
"14.319","4.017"
"14.366","4.029"
"14.413","4.042"
"14.460","4.059"
"14.508","4.077"
"14.555","4.093"
"14.602","4.107"
"14.649","4.119"
"14.697","4.130"
"14.744","4.140"
"14.791","4.151"
"14.839","4.163"
"14.886","4.175"
"14.933","4.187"
"14.980","4.200"
"15.028","4.213"
"15.075","4.225"
"15.122","4.236"
"15.169","4.247"
"15.217","4.256"
"15.264","4.265"
"15.311","4.274"
"15.358","4.284"
"15.406","4.295"
"15.453","4.305"
"15.500","4.314"
"15.547","4.321"
"15.595","4.328"
"15.642","4.335"
"15.689","4.343"
"15.736","4.351"
"15.784","4.359"
"15.831","4.367"
"15.878","4.375"
"15.925","4.383"
"15.973","4.388"
"16.020","4.394"
"16.067","4.400"
"16.114","4.407"
"16.162","4.415"
"16.209","4.421"
"16.256","4.426"
"16.303","4.429"
"16.351","4.428"
"16.398","4.426"
"16.445","4.426"
"16.492","4.426"
"16.540","4.430"
"16.587","4.433"
"16.634","4.435"
"16.682","4.435"
"16.729","4.436"
"16.776","4.439"
"16.823","4.442"
"16.871","4.446"
"16.918","4.450"
"16.965","4.455"
"17.012","4.461"
"17.060","4.466"
"17.107","4.470"
"17.154","4.475"
"17.201","4.479"
"17.249","4.483"
"17.296","4.487"
"17.343","4.491"
"17.390","4.493"
"17.438","4.495"
"17.485","4.498"
"17.532","4.503"
"17.579","4.510"
"17.627","4.515"
"17.674","4.518"
"17.721","4.520"
"17.768","4.523"
"17.816","4.525"
"17.863","4.528"
"17.910","4.531"
"17.957","4.532"
"18.005","4.530"
"18.052","4.529"
"18.099","4.530"
"18.146","4.533"
"18.194","4.534"
"18.241","4.536"
"18.288","4.538"
"18.335","4.539"
"18.383","4.539"
"18.430","4.539"
"18.477","4.539"
