"X(mm)","Z(mm)"
"0.000",""
"0.047",""
"0.095",""
"0.142","-0.089"
"0.189","-0.087"
"0.236","-0.082"
"0.284","-0.075"
"0.331","-0.072"
"0.378","-0.074"
"0.425","-0.080"
"0.473","-0.084"
"0.520","-0.084"
"0.567","-0.077"
"0.614","-0.070"
"0.662","-0.068"
"0.709","-0.072"
"0.756","-0.076"
"0.803","-0.077"
"0.851","-0.075"
"0.898","-0.073"
"0.945","-0.072"
"0.992","-0.073"
"1.040","-0.075"
"1.087","-0.075"
"1.134","-0.074"
"1.181","-0.073"
"1.229","-0.072"
"1.276","-0.072"
"1.323","-0.073"
"1.370","-0.073"
"1.418","-0.072"
"1.465","-0.072"
"1.512","-0.072"
"1.559","-0.072"
"1.607","-0.072"
"1.654","-0.072"
"1.701","-0.073"
"1.748","-0.072"
"1.796","-0.072"
"1.843","-0.072"
"1.890","-0.072"
"1.938","-0.073"
"1.985","-0.073"
"2.032","-0.073"
"2.079","-0.074"
"2.127","-0.075"
"2.174","-0.077"
"2.221","-0.079"
"2.268","-0.077"
"2.316","-0.074"
"2.363","-0.073"
"2.410","-0.074"
"2.457","-0.076"
"2.505","-0.076"
"2.552","-0.075"
"2.599","-0.069"
"2.646","-0.064"
"2.694","-0.065"
"2.741","-0.071"
"2.788","-0.077"
"2.835","-0.077"
"2.883","-0.074"
"2.930","-0.073"
"2.977","-0.073"
"3.024","-0.074"
"3.072","-0.077"
"3.119","-0.078"
"3.166","-0.077"
"3.213","-0.076"
"3.261","-0.076"
"3.308","-0.077"
"3.355","-0.075"
"3.402","-0.074"
"3.450","-0.074"
"3.497","-0.075"
"3.544","-0.074"
"3.591","-0.074"
"3.639","-0.074"
"3.686","-0.074"
"3.733","-0.075"
"3.781","-0.077"
"3.828","-0.078"
"3.875","-0.078"
"3.922","-0.076"
"3.970","-0.075"
"4.017","-0.075"
"4.064","-0.076"
"4.111","-0.074"
"4.159","-0.070"
"4.206","-0.067"
"4.253","-0.068"
"4.300","-0.071"
"4.348","-0.075"
"4.395","-0.078"
"4.442","-0.079"
"4.489","-0.080"
"4.537","-0.080"
"4.584","-0.078"
"4.631","-0.075"
"4.678","-0.075"
"4.726","-0.077"
"4.773","-0.078"
"4.820","-0.078"
"4.867","-0.078"
"4.915","-0.079"
"4.962","-0.080"
"5.009","-0.079"
"5.056","-0.078"
"5.104","-0.077"
"5.151","-0.077"
"5.198","-0.076"
"5.245","-0.075"
"5.293","-0.076"
"5.340","-0.077"
"5.387","-0.078"
"5.434","-0.077"
"5.482","-0.075"
"5.529","-0.075"
"5.576","-0.076"
"5.624","-0.077"
"5.671","-0.079"
"5.718","-0.084"
"5.765","-0.089"
"5.813","-0.089"
"5.860","-0.086"
"5.907","-0.082"
"5.954","-0.081"
"6.002","-0.082"
"6.049","-0.082"
"6.096","-0.082"
"6.143","-0.080"
"6.191","-0.079"
"6.238","-0.079"
"6.285","-0.080"
"6.332","-0.081"
"6.380","-0.081"
"6.427","-0.082"
"6.474","-0.082"
"6.521","-0.082"
"6.569","-0.082"
"6.616","-0.081"
"6.663","-0.082"
"6.710","-0.086"
"6.758","-0.090"
"6.805","-0.088"
"6.852","-0.082"
"6.899","-0.079"
"6.947","-0.081"
"6.994","-0.084"
"7.041","-0.085"
"7.088","-0.085"
"7.136","-0.084"
"7.183","-0.082"
"7.230","-0.080"
"7.277","-0.079"
"7.325","-0.078"
"7.372","-0.078"
"7.419","-0.078"
"7.467","-0.079"
"7.514","-0.081"
"7.561","-0.082"
"7.608","-0.080"
"7.656","-0.077"
"7.703","-0.077"
"7.750","-0.079"
"7.797","-0.081"
"7.845","-0.081"
"7.892","-0.080"
"7.939","-0.080"
"7.986","-0.082"
"8.034","-0.083"
"8.081","-0.082"
"8.128","-0.081"
"8.175","-0.081"
"8.223","-0.081"
"8.270","-0.082"
"8.317","-0.083"
"8.364","-0.083"
"8.412","-0.081"
"8.459","-0.079"
"8.506","-0.078"
"8.553","-0.079"
"8.601","-0.079"
"8.648","-0.081"
"8.695","-0.081"
"8.742","-0.079"
"8.790","-0.079"
"8.837","-0.081"
"8.884","-0.083"
"8.931","-0.084"
"8.979","-0.083"
"9.026","-0.083"
"9.073","-0.083"
"9.120","-0.081"
"9.168","-0.078"
"9.215","-0.077"
"9.262","-0.078"
"9.310","-0.081"
"9.357","-0.081"
"9.404","-0.078"
"9.451","-0.075"
"9.499","-0.074"
"9.546","-0.075"
"9.593","-0.075"
"9.640","-0.074"
"9.688","-0.073"
"9.735","-0.074"
"9.782","-0.075"
"9.829","-0.078"
"9.877","-0.079"
"9.924","-0.078"
"9.971","-0.075"
"10.018","-0.073"
"10.066","-0.072"
"10.113","-0.073"
"10.160","-0.072"
"10.207","-0.064"
"10.255","-0.044"
"10.302","-0.012"
"10.349","0.038"
"10.396","0.112"
"10.444","0.195"
"10.491","0.304"
"10.538","0.495"
"10.585","0.753"
"10.633","0.967"
"10.680","1.061"
"10.727","1.096"
"10.774","1.126"
"10.822","1.164"
"10.869","1.215"
"10.916","1.275"
"10.963","1.336"
"11.011","1.394"
"11.058","1.453"
"11.105","1.515"
"11.153","1.574"
"11.200","1.625"
"11.247","1.674"
"11.294","1.720"
"11.342","1.762"
"11.389","1.803"
"11.436","1.849"
"11.483","1.905"
"11.531","1.963"
"11.578","2.014"
"11.625","2.054"
"11.672","2.093"
"11.720","2.134"
"11.767","2.175"
"11.814","2.212"
"11.861","2.243"
"11.909","2.274"
"11.956","2.304"
"12.003","2.337"
"12.050","2.373"
"12.098","2.407"
"12.145","2.438"
"12.192","2.466"
"12.239","2.494"
"12.287","2.524"
"12.334","2.551"
"12.381","2.575"
"12.428","2.598"
"12.476","2.620"
"12.523","2.643"
"12.570","2.665"
"12.617","2.689"
"12.665","2.712"
"12.712","2.734"
"12.759","2.755"
"12.806","2.775"
"12.854","2.795"
"12.901","2.815"
"12.948","2.834"
"12.996","2.851"
"13.043","2.868"
"13.090","2.886"
"13.137","2.906"
"13.185","2.927"
"13.232","2.947"
"13.279","2.966"
"13.326","2.986"
"13.374","3.006"
"13.421","3.027"
"13.468","3.048"
"13.515","3.071"
"13.563","3.093"
"13.610","3.114"
"13.657","3.133"
"13.704","3.153"
"13.752","3.174"
"13.799","3.192"
"13.846","3.206"
"13.893","3.217"
"13.941","3.229"
"13.988","3.243"
"14.035","3.257"
"14.082","3.273"
"14.130","3.291"
"14.177","3.308"
"14.224","3.325"
"14.271","3.341"
"14.319","3.358"
"14.366","3.374"
"14.413","3.389"
"14.460","3.402"
"14.508","3.414"
"14.555","3.426"
"14.602","3.437"
"14.649","3.449"
"14.697","3.460"
"14.744","3.471"
"14.791","3.481"
"14.839","3.492"
"14.886","3.505"
"14.933","3.518"
"14.980","3.529"
"15.028","3.537"
"15.075","3.544"
"15.122","3.551"
"15.169","3.558"
"15.217","3.565"
"15.264","3.574"
"15.311","3.584"
"15.358","3.595"
"15.406","3.606"
"15.453","3.616"
"15.500","3.627"
"15.547","3.640"
"15.595","3.652"
"15.642","3.661"
"15.689","3.668"
"15.736","3.675"
"15.784","3.682"
"15.831","3.690"
"15.878","3.697"
"15.925","3.704"
"15.973","3.712"
"16.020","3.719"
"16.067","3.726"
"16.114","3.731"
"16.162","3.737"
"16.209","3.744"
"16.256","3.753"
"16.303","3.763"
"16.351","3.773"
"16.398","3.782"
"16.445","3.788"
"16.492","3.793"
"16.540","3.798"
"16.587","3.805"
"16.634","3.812"
"16.682","3.819"
"16.729","3.825"
"16.776","3.830"
"16.823","3.837"
"16.871","3.844"
"16.918","3.851"
"16.965","3.856"
"17.012","3.861"
"17.060","3.866"
"17.107","3.871"
"17.154","3.875"
"17.201","3.878"
"17.249","3.881"
"17.296","3.884"
"17.343","3.887"
"17.390","3.890"
"17.438","3.892"
"17.485","3.892"
"17.532","3.891"
"17.579","3.891"
"17.627","3.890"
"17.674","3.891"
"17.721","3.893"
"17.768","3.895"
"17.816","3.897"
"17.863","3.898"
"17.910","3.899"
"17.957","3.899"
"18.005","3.899"
"18.052","3.900"
"18.099","3.900"
"18.146","3.900"
"18.194","3.900"
"18.241","3.901"
"18.288","3.900"
"18.335","3.899"
"18.383","3.897"
"18.430","3.898"
"18.477","3.897"
