"X(mm)","Z(mm)"
"19.517","3.995"
"19.564","3.999"
"19.612","4.001"
"19.659","4.002"
"19.706","4.002"
"19.753","4.001"
"19.801","4.000"
"19.848","3.997"
"19.895","3.995"
"19.942","3.993"
"19.990","3.991"
"20.037","3.990"
"20.084","3.991"
"20.131","3.992"
"20.179","3.992"
"20.226","3.991"
"20.273","3.989"
"20.321","3.989"
"20.368","3.989"
"20.415","3.988"
"20.462","3.987"
"20.510","3.987"
"20.557","3.986"
"20.604","3.984"
"20.651","3.982"
"20.699","3.980"
"20.746","3.977"
"20.793","3.973"
"20.840","3.969"
"20.888","3.965"
"20.935","3.961"
"20.982","3.957"
"21.029","3.954"
"21.077","3.953"
"21.124","3.952"
"21.171","3.950"
"21.218","3.946"
"21.266","3.943"
"21.313","3.942"
"21.360","3.942"
"21.407","3.940"
"21.455","3.936"
"21.502","3.933"
"21.549","3.932"
"21.596","3.932"
"21.644","3.929"
"21.691","3.924"
"21.738","3.919"
"21.785","3.914"
"21.833","3.909"
"21.880","3.905"
"21.927","3.903"
"21.975","3.899"
"22.022","3.894"
"22.069","3.890"
"22.116","3.887"
"22.164","3.884"
"22.211","3.881"
"22.258","3.880"
"22.305","3.879"
"22.353","3.877"
"22.400","3.874"
"22.447","3.871"
"22.494","3.867"
"22.542","3.866"
"22.589","3.864"
"22.636","3.860"
"22.683","3.853"
"22.731","3.848"
"22.778","3.846"
"22.825","3.846"
"22.872","3.844"
"22.920","3.842"
"22.967","3.839"
"23.014","3.837"
"23.061","3.834"
"23.109","3.830"
"23.156","3.826"
"23.203","3.820"
"23.250","3.813"
"23.298","3.806"
"23.345","3.800"
"23.392","3.793"
"23.439","3.785"
"23.487","3.778"
"23.534","3.768"
"23.581","3.757"
"23.629","3.745"
"23.676","3.734"
"23.723","3.726"
"23.770","3.717"
"23.818","3.706"
"23.865","3.697"
"23.912","3.688"
"23.959","3.680"
"24.007","3.673"
"24.054","3.666"
"24.101","3.659"
"24.148","3.651"
"24.196","3.641"
"24.243","3.628"
"24.290","3.616"
"24.337","3.604"
"24.385","3.596"
"24.432","3.589"
"24.479","3.584"
"24.526","3.581"
"24.574","3.580"
"24.621","3.579"
"24.668","3.576"
"24.715","3.570"
"24.763","3.564"
"24.810","3.556"
"24.857","3.549"
"24.904","3.543"
"24.952","3.538"
"24.999","3.534"
"25.046","3.529"
"25.093","3.525"
"25.141","3.522"
"25.188","3.520"
"25.235","3.517"
"25.283","3.513"
"25.330","3.508"
"25.377","3.506"
"25.424","3.504"
"25.472","3.502"
"25.519","3.499"
"25.566","3.497"
"25.613","3.496"
"25.661","3.493"
"25.708","3.488"
"25.755","3.484"
"25.802","3.481"
"25.850","3.479"
"25.897","3.477"
"25.944","3.474"
"25.991","3.472"
"26.039","3.472"
"26.086","3.472"
"26.133","3.469"
"26.180","3.465"
"26.228","3.461"
"26.275","3.458"
"26.322","3.455"
"26.369","3.452"
"26.417","3.448"
"26.464","3.445"
"26.511","3.442"
"26.558","3.439"
"26.606","3.437"
"26.653","3.436"
"26.700","3.436"
"26.747","3.436"
"26.795","3.437"
"26.842","3.437"
"26.889","3.437"
"26.936","3.436"
"26.984","3.436"
"27.031","3.436"
"27.078","3.436"
"27.126","3.435"
"27.173","3.433"
"27.220","3.432"
"27.267","3.433"
"27.315","3.435"
"27.362","3.433"
"27.409","3.430"
"27.456","3.428"
"27.504","3.430"
"27.551","3.431"
"27.598","3.429"
"27.645","3.426"
"27.693","3.423"
"27.740","3.420"
"27.787","3.418"
"27.834","3.415"
"27.882","3.411"
"27.929","3.407"
"27.976","3.406"
"28.023","3.405"
"28.071","3.402"
"28.118","3.396"
"28.165","3.393"
"28.212","3.391"
"28.260","3.389"
"28.307","3.385"
"28.354","3.382"
"28.401","3.379"
"28.449","3.375"
"28.496","3.372"
"28.543","3.369"
"28.590","3.367"
"28.638","3.365"
"28.685","3.363"
"28.732","3.361"
"28.780","3.359"
"28.827","3.356"
"28.874","3.354"
"28.921","3.353"
"28.969","3.352"
"29.016","3.349"
"29.063","3.346"
"29.110","3.343"
"29.158","3.340"
"29.205","3.336"
"29.252","3.333"
"29.299","3.329"
"29.347","3.324"
"29.394","3.320"
"29.441","3.316"
"29.488","3.312"
"29.536","3.309"
"29.583","3.305"
"29.630","3.301"
"29.677","3.297"
"29.725","3.294"
"29.772","3.289"
"29.819","3.284"
"29.866","3.278"
"29.914","3.273"
"29.961","3.268"
"30.008","3.263"
"30.055","3.259"
"30.103","3.257"
"30.150","3.257"
"30.197","3.257"
"30.244","3.254"
"30.292","3.251"
"30.339","3.249"
"30.386","3.248"
"30.434","3.246"
"30.481","3.244"
"30.528","3.241"
"30.575","3.238"
"30.623","3.237"
"30.670","3.235"
"30.717","3.234"
"30.764","3.233"
"30.812","3.235"
"30.859","3.235"
"30.906","3.236"
"30.953","3.236"
"31.001","3.237"
"31.048","3.238"
"31.095","3.238"
"31.142","3.237"
"31.190","3.237"
"31.237","3.235"
"31.284","3.233"
"31.331","3.228"
"31.379","3.225"
"31.426","3.221"
"31.473","3.219"
"31.520","3.216"
"31.568","3.213"
"31.615","3.211"
"31.662","3.209"
"31.709","3.208"
"31.757","3.206"
"31.804","3.205"
"31.851","3.205"
"31.898","3.204"
"31.946","3.202"
"31.993","3.201"
"32.040","3.201"
"32.088","3.200"
"32.135","3.198"
"32.182","3.194"
"32.229","3.192"
"32.277","3.191"
"32.324","3.191"
"32.371","3.189"
"32.418","3.186"
"32.466","3.184"
"32.513","3.184"
"32.560","3.183"
"32.607","3.182"
"32.655","3.181"
"32.702","3.182"
"32.749","3.184"
"32.796","3.186"
"32.844","3.187"
"32.891","3.188"
"32.938","3.191"
"32.985","3.193"
"33.033","3.194"
"33.080","3.194"
"33.127","3.193"
"33.174","3.194"
"33.222","3.195"
"33.269","3.194"
"33.316","3.193"
"33.363","3.193"
"33.411","3.194"
"33.458","3.193"
"33.505","3.191"
"33.552","3.192"
"33.600","3.194"
"33.647","3.197"
"33.694","3.197"
"33.742","3.195"
"33.789","3.196"
"33.836","3.197"
"33.883","3.198"
"33.931","3.201"
"33.978","3.204"
"34.025","3.206"
"34.072","3.209"
"34.120","3.212"
"34.167","3.216"
"34.214","3.216"
"34.261","3.214"
"34.309","3.214"
"34.356","3.217"
"34.403","3.220"
"34.450","3.221"
"34.498","3.223"
"34.545","3.224"
"34.592","3.225"
"34.639","3.225"
"34.687","3.226"
"34.734","3.226"
"34.781","3.226"
"34.828","3.224"
"34.876","3.222"
"34.923","3.223"
"34.970","3.224"
"35.017","3.225"
"35.065","3.225"
"35.112","3.227"
"35.159","3.228"
"35.206","3.228"
"35.254","3.229"
"35.301","3.231"
"35.348","3.232"
"35.396","3.232"
"35.443","3.231"
"35.490","3.231"
"35.537","3.230"
"35.585","3.229"
"35.632","3.229"
"35.679","3.229"
"35.726","3.230"
"35.774","3.232"
"35.821","3.236"
"35.868","3.241"
"35.915","3.245"
"35.963","3.247"
"36.010","3.247"
"36.057","3.249"
"36.104","3.253"
"36.152","3.257"
"36.199","3.259"
"36.246","3.259"
"36.293","3.259"
"36.341","3.259"
"36.388","3.258"
"36.435","3.256"
"36.482","3.256"
"36.530","3.258"
"36.577","3.259"
"36.624","3.259"
"36.671","3.258"
"36.719","3.258"
"36.766","3.257"
"36.813","3.256"
"36.860","3.256"
"36.908","3.256"
"36.955","3.255"
"37.002","3.253"
"37.049","3.251"
"37.097","3.249"
"37.144","3.246"
"37.191","3.244"
"37.239","3.243"
"37.286","3.241"
"37.333","3.240"
"37.380","3.238"
"37.428","3.236"
"37.475","3.233"
"37.522","3.231"
"37.569","3.229"
"37.617","3.226"
"37.664","3.221"
"37.711","3.217"
"37.758","3.216"
"37.806","3.218"
"37.853","3.219"
"37.900","3.219"
"37.947","3.217"
"37.995","3.215"
"38.042","3.213"
"38.089","3.213"
"38.136","3.213"
"38.184","3.212"
"38.231","3.209"
"38.278","3.207"
"38.325","3.205"
"38.373","3.205"
"38.420","3.204"
"38.467","3.201"
"38.514","3.198"
"38.562","3.198"
"38.609","3.199"
"38.656","3.198"
"38.703","3.197"
"38.751","3.198"
"38.798","3.201"
"38.845","3.202"
"38.893","3.201"
"38.940","3.202"
"38.987","3.203"
"39.034","3.204"
"39.082","3.202"
"39.129","3.201"
"39.176","3.202"
"39.223","3.204"
"39.271","3.204"
"39.318","3.202"
"39.365","3.201"
"39.412","3.203"
"39.460","3.207"
"39.507","3.209"
"39.554","3.209"
"39.601","3.207"
"39.649","3.206"
"39.696","3.209"
"39.743","3.213"
"39.790","3.215"
"39.838","3.215"
"39.885","3.217"
"39.932","3.220"
"39.979","3.222"
"40.027","3.223"
"40.074","3.222"
"40.121","3.222"
"40.168","3.221"
"40.216","3.221"
"40.263","3.219"
"40.310","3.216"
"40.357","3.213"
"40.405","3.211"
"40.452","3.210"
"40.499","3.210"
"40.547","3.210"
"40.594","3.210"
"40.641","3.209"
"40.688","3.210"
"40.736","3.211"
"40.783","3.212"
"40.830","3.212"
"40.877","3.211"
"40.925","3.210"
"40.972","3.210"
"41.019","3.210"
"41.066","3.209"
"41.114","3.208"
"41.161","3.208"
"41.208","3.206"
"41.255","3.203"
"41.303","3.201"
"41.350","3.200"
"41.397","3.199"
"41.444","3.197"
"41.492","3.195"
"41.539","3.193"
"41.586","3.191"
"41.633","3.190"
"41.681","3.189"
"41.728","3.188"
"41.775","3.185"
"41.822","3.183"
"41.870","3.183"
"41.917","3.182"
"41.964","3.182"
"42.011","3.183"
"42.059","3.185"
"42.106","3.184"
"42.153","3.183"
"42.201","3.183"
"42.248","3.186"
"42.295","3.189"
"42.342","3.188"
"42.390","3.187"
"42.437","3.188"
"42.484","3.190"
"42.531","3.193"
"42.579","3.195"
"42.626","3.193"
"42.673","3.191"
"42.720","3.189"
"42.768","3.188"
"42.815","3.189"
"42.862","3.189"
"42.909","3.188"
"42.957","3.189"
"43.004","3.191"
"43.051","3.192"
"43.098","3.193"
"43.146","3.193"
"43.193","3.190"
"43.240","3.185"
"43.287","3.181"
"43.335","3.180"
"43.382","3.182"
"43.429","3.183"
"43.476","3.182"
"43.524","3.180"
"43.571","3.178"
"43.618","3.177"
"43.665","3.176"
"43.713","3.174"
"43.760","3.172"
"43.807","3.171"
"43.855","3.172"
"43.902","3.172"
"43.949","3.170"
"43.996","3.168"
"44.044","3.168"
"44.091","3.168"
"44.138","3.166"
"44.185","3.164"
"44.233","3.164"
"44.280","3.167"
"44.327","3.169"
"44.374","3.171"
"44.422","3.173"
"44.469","3.175"
"44.516","3.174"
"44.563","3.172"
"44.611","3.171"
"44.658","3.171"
"44.705","3.171"
"44.752","3.170"
"44.800","3.169"
"44.847","3.170"
"44.894","3.172"
"44.941","3.172"
"44.989","3.171"
"45.036","3.171"
"45.083","3.172"
"45.130","3.173"
"45.178","3.173"
"45.225","3.174"
"45.272","3.176"
"45.319","3.179"
"45.367","3.181"
"45.414","3.183"
"45.461","3.183"
"45.509","3.184"
"45.556","3.184"
"45.603","3.185"
"45.650","3.184"
"45.698","3.184"
"45.745","3.185"
"45.792","3.184"
"45.839","3.182"
"45.887","3.180"
"45.934","3.180"
"45.981","3.182"
"46.028","3.183"
"46.076","3.183"
"46.123","3.184"
"46.170","3.186"
"46.217","3.188"
"46.265","3.190"
"46.312","3.195"
"46.359","3.199"
"46.406","3.202"
"46.454","3.206"
"46.501","3.209"
"46.548","3.210"
"46.595","3.209"
"46.643","3.207"
"46.690","3.206"
"46.737","3.205"
"46.784","3.203"
"46.832","3.202"
"46.879","3.200"
"46.926","3.199"
"46.973","3.198"
"47.021","3.198"
"47.068","3.198"
"47.115","3.196"
"47.162","3.196"
"47.210","3.197"
"47.257","3.198"
"47.304","3.197"
"47.352","3.197"
"47.399","3.199"
"47.446","3.201"
"47.493","3.203"
"47.541","3.203"
"47.588","3.204"
"47.635","3.205"
"47.682","3.207"
"47.730","3.209"
"47.777","3.210"
"47.824","3.209"
"47.871","3.208"
"47.919","3.207"
"47.966","3.205"
"48.013","3.203"
"48.060","3.201"
"48.108","3.200"
"48.155","3.199"
"48.202","3.198"
"48.249","3.197"
"48.297","3.196"
"48.344","3.196"
"48.391","3.195"
"48.438","3.195"
"48.486","3.194"
"48.533","3.194"
"48.580","3.193"
"48.627","3.192"
"48.675","3.192"
"48.722","3.192"
"48.769","3.191"
"48.816","3.190"
"48.864","3.189"
"48.911","3.190"
"48.958","3.191"
"49.006","3.192"
"49.053","3.193"
"49.100","3.194"
"49.147","3.195"
"49.195","3.193"
"49.242","3.191"
"49.289","3.189"
"49.336","3.191"
"49.384","3.193"
"49.431","3.195"
"49.478","3.195"
"49.525","3.195"
"49.573","3.195"
"49.620","3.195"
"49.667","3.196"
"49.714","3.198"
"49.762","3.201"
"49.809","3.205"
"49.856","3.209"
"49.903","3.212"
"49.951","3.216"
"49.998","3.219"
"50.045","3.221"
"50.092","3.221"
"50.140","3.222"
"50.187","3.221"
"50.234","3.220"
"50.281","3.218"
"50.329","3.217"
"50.376","3.216"
"50.423","3.214"
"50.470","3.210"
"50.518","3.207"
"50.565","3.205"
"50.612","3.203"
"50.660","3.204"
"50.707","3.205"
"50.754","3.206"
"50.801","3.205"
"50.849","3.204"
"50.896","3.204"
"50.943","3.205"
"50.990","3.205"
"51.038","3.205"
"51.085","3.205"
"51.132","3.207"
"51.179","3.208"
"51.227","3.209"
"51.274","3.208"
"51.321","3.207"
"51.368","3.206"
"51.416","3.204"
"51.463","3.204"
"51.510","3.203"
"51.557","3.202"
"51.605","3.201"
"51.652","3.203"
"51.699","3.206"
"51.746","3.209"
"51.794","3.211"
"51.841","3.212"
"51.888","3.213"
"51.935","3.214"
"51.983","3.214"
"52.030","3.213"
"52.077","3.211"
"52.124","3.212"
"52.172","3.214"
"52.219","3.217"
"52.266","3.219"
"52.314","3.220"
"52.361","3.219"
"52.408","3.217"
"52.455","3.215"
"52.503","3.213"
"52.550","3.212"
"52.597","3.210"
"52.644","3.209"
"52.692","3.209"
"52.739","3.209"
"52.786","3.208"
"52.833","3.208"
"52.881","3.208"
"52.928","3.209"
"52.975","3.210"
"53.022","3.212"
"53.070","3.211"
"53.117","3.209"
"53.164","3.207"
"53.211","3.205"
"53.259","3.203"
"53.306","3.200"
"53.353","3.197"
"53.400","3.195"
"53.448","3.192"
"53.495","3.189"
"53.542","3.186"
"53.589","3.182"
"53.637","3.179"
"53.684","3.177"
"53.731","3.175"
"53.778","3.173"
"53.826","3.172"
"53.873","3.171"
"53.920","3.170"
"53.968","3.168"
"54.015","3.165"
"54.062","3.163"
"54.109","3.161"
"54.157","3.161"
"54.204","3.161"
"54.251","3.161"
"54.298","3.161"
"54.346","3.161"
"54.393","3.160"
"54.440","3.160"
"54.487","3.160"
"54.535","3.161"
"54.582","3.164"
"54.629","3.168"
"54.676","3.170"
"54.724","3.170"
"54.771","3.171"
"54.818","3.175"
"54.865","3.179"
"54.913","3.181"
"54.960","3.181"
"55.007","3.181"
"55.054","3.182"
"55.102","3.181"
"55.149","3.178"
"55.196","3.174"
"55.243","3.171"
"55.291","3.169"
"55.338","3.167"
"55.385","3.165"
"55.432","3.162"
"55.480","3.159"
"55.527","3.158"
"55.574","3.156"
"55.622","3.154"
"55.669","3.152"
"55.716","3.153"
"55.763","3.155"
"55.811","3.155"
"55.858","3.153"
"55.905","3.150"
"55.952","3.150"
"56.000","3.151"
"56.047","3.150"
"56.094","3.147"
"56.141","3.146"
"56.189","3.146"
"56.236","3.147"
"56.283","3.147"
"56.330","3.147"
"56.378","3.148"
"56.425","3.150"
"56.472","3.152"
"56.519","3.155"
"56.567","3.157"
"56.614","3.158"
"56.661","3.159"
"56.708","3.158"
"56.756","3.159"
"56.803","3.162"
"56.850","3.165"
"56.897","3.168"
"56.945","3.170"
"56.992","3.170"
"57.039","3.171"
"57.086","3.172"
"57.134","3.173"
"57.181","3.172"
"57.228","3.172"
"57.275","3.173"
"57.323","3.174"
"57.370","3.174"
"57.417","3.174"
"57.465","3.175"
"57.512","3.176"
"57.559","3.176"
"57.606","3.175"
"57.654","3.176"
"57.701","3.178"
"57.748","3.181"
"57.795","3.182"
"57.843","3.184"
"57.890","3.185"
"57.937","3.184"
"57.984","3.184"
"58.032","3.184"
"58.079","3.185"
"58.126","3.184"
"58.173","3.182"
"58.221","3.180"
"58.268","3.179"
"58.315","3.179"
"58.362","3.179"
"58.410","3.178"
"58.457","3.177"
"58.504","3.178"
"58.551","3.180"
"58.599","3.181"
"58.646","3.181"
"58.693","3.181"
"58.740","3.182"
"58.788","3.183"
"58.835","3.186"
"58.882","3.190"
"58.929","3.195"
"58.977","3.199"
"59.024","3.201"
"59.071","3.203"
"59.119","3.205"
"59.166","3.208"
"59.213","3.212"
"59.260","3.216"
"59.308","3.217"
"59.355","3.213"
"59.402","3.211"
"59.449","3.215"
"59.497","3.221"
"59.544","3.224"
"59.591","3.224"
"59.638","3.224"
"59.686","3.224"
"59.733","3.225"
"59.780","3.226"
"59.827","3.227"
"59.875","3.225"
"59.922","3.224"
"59.969","3.224"
"60.016","3.224"
"60.064","3.226"
"60.111","3.227"
"60.158","3.229"
"60.205","3.230"
"60.253","3.230"
"60.300","3.232"
"60.347","3.235"
"60.394","3.237"
"60.442","3.240"
"60.489","3.244"
"60.536","3.248"
"60.583","3.250"
"60.631","3.251"
"60.678","3.256"
"60.725","3.261"
"60.773","3.262"
"60.820","3.260"
"60.867","3.258"
"60.914","3.260"
"60.962","3.263"
"61.009","3.266"
"61.056","3.266"
"61.103","3.264"
"61.151","3.263"
"61.198","3.265"
"61.245","3.267"
"61.292","3.267"
"61.340","3.264"
"61.387","3.260"
"61.434","3.258"
"61.481","3.257"
"61.529","3.256"
"61.576","3.254"
"61.623","3.253"
"61.670","3.252"
"61.718","3.252"
"61.765","3.254"
"61.812","3.255"
"61.859","3.255"
"61.907","3.255"
"61.954","3.258"
"62.001","3.260"
"62.048","3.259"
"62.096","3.257"
"62.143","3.258"
"62.190","3.260"
"62.237","3.263"
"62.285","3.265"
"62.332","3.267"
"62.379","3.267"
"62.427","3.266"
"62.474","3.266"
"62.521","3.269"
"62.568","3.272"
"62.616","3.273"
"62.663","3.272"
"62.710","3.271"
"62.757","3.269"
"62.805","3.267"
"62.852","3.264"
"62.899","3.259"
"62.946","3.257"
"62.994","3.259"
"63.041","3.260"
"63.088","3.259"
"63.135","3.256"
"63.183","3.257"
"63.230","3.262"
"63.277","3.266"
"63.324","3.267"
"63.372","3.264"
"63.419","3.259"
"63.466","3.255"
"63.513","3.252"
"63.561","3.251"
"63.608","3.251"
"63.655","3.251"
"63.702","3.252"
"63.750","3.252"
"63.797","3.251"
"63.844","3.247"
"63.891","3.243"
"63.939","3.241"
"63.986","3.239"
"64.033","3.237"
"64.081","3.233"
"64.128","3.230"
"64.175","3.227"
"64.222","3.225"
"64.270","3.222"
"64.317","3.218"
"64.364","3.215"
"64.411","3.214"
"64.459","3.213"
"64.506","3.213"
"64.553","3.212"
"64.600","3.211"
"64.648","3.211"
"64.695","3.211"
"64.742","3.212"
"64.789","3.214"
"64.837","3.218"
"64.884","3.219"
"64.931","3.219"
"64.978","3.216"
"65.026","3.213"
"65.073","3.208"
"65.120","3.202"
"65.167","3.195"
"65.215","3.190"
"65.262","3.185"
"65.309","3.182"
"65.356","3.180"
"65.404","3.180"
"65.451","3.181"
"65.498","3.183"
"65.545","3.186"
"65.593","3.188"
"65.640","3.189"
"65.687","3.189"
"65.735","3.188"
"65.782","3.187"
"65.829","3.185"
"65.876","3.181"
"65.924","3.176"
"65.971","3.170"
