"X(mm)","Z(mm)"
"19.520","4.444"
"19.567","4.443"
"19.614","4.442"
"19.661","4.442"
"19.709","4.442"
"19.756","4.442"
"19.803","4.441"
"19.850","4.441"
"19.898","4.441"
"19.945","4.441"
"19.992","4.440"
"20.039","4.439"
"20.087","4.437"
"20.134","4.435"
"20.181","4.434"
"20.228","4.432"
"20.276","4.430"
"20.323","4.428"
"20.370","4.426"
"20.417","4.423"
"20.465","4.420"
"20.512","4.418"
"20.559","4.417"
"20.607","4.417"
"20.654","4.415"
"20.701","4.415"
"20.748","4.415"
"20.796","4.415"
"20.843","4.414"
"20.890","4.413"
"20.937","4.413"
"20.985","4.414"
"21.032","4.416"
"21.079","4.418"
"21.126","4.419"
"21.174","4.421"
"21.221","4.423"
"21.268","4.428"
"21.315","4.432"
"21.363","4.437"
"21.410","4.444"
"21.457","4.450"
"21.505","4.452"
"21.552","4.449"
"21.599","4.443"
"21.646","4.439"
"21.694","4.437"
"21.741","4.437"
"21.788","4.438"
"21.835","4.439"
"21.883","4.442"
"21.930","4.447"
"21.977","4.452"
"22.024","4.457"
"22.072","4.459"
"22.119","4.458"
"22.166","4.457"
"22.213","4.457"
"22.261","4.458"
"22.308","4.458"
"22.355","4.456"
"22.403","4.453"
"22.450","4.450"
"22.497","4.447"
"22.544","4.445"
"22.592","4.443"
"22.639","4.441"
"22.686","4.438"
"22.733","4.436"
"22.781","4.436"
"22.828","4.435"
"22.875","4.435"
"22.922","4.433"
"22.970","4.432"
"23.017","4.431"
"23.064","4.430"
"23.111","4.429"
"23.159","4.427"
"23.206","4.423"
"23.253","4.419"
"23.301","4.415"
"23.348","4.410"
"23.395","4.406"
"23.442","4.403"
"23.490","4.400"
"23.537","4.398"
"23.584","4.397"
"23.631","4.395"
"23.679","4.394"
"23.726","4.391"
"23.773","4.388"
"23.820","4.385"
"23.868","4.383"
"23.915","4.382"
"23.962","4.381"
"24.009","4.379"
"24.057","4.377"
"24.104","4.374"
"24.151","4.370"
"24.199","4.365"
"24.246","4.359"
"24.293","4.353"
"24.340","4.348"
"24.388","4.345"
"24.435","4.343"
"24.482","4.340"
"24.529","4.336"
"24.577","4.332"
"24.624","4.327"
"24.671","4.320"
"24.718","4.312"
"24.766","4.303"
"24.813","4.296"
"24.860","4.291"
"24.907","4.285"
"24.955","4.277"
"25.002","4.267"
"25.049","4.258"
"25.097","4.252"
"25.144","4.248"
"25.191","4.243"
"25.238","4.235"
"25.286","4.226"
"25.333","4.218"
"25.380","4.212"
"25.427","4.206"
"25.475","4.200"
"25.522","4.193"
"25.569","4.188"
"25.616","4.181"
"25.664","4.172"
"25.711","4.161"
"25.758","4.149"
"25.805","4.139"
"25.853","4.130"
"25.900","4.122"
"25.947","4.114"
"25.995","4.107"
"26.042","4.101"
"26.089","4.094"
"26.136","4.086"
"26.184","4.078"
"26.231","4.070"
"26.278","4.064"
"26.325","4.058"
"26.373","4.052"
"26.420","4.044"
"26.467","4.035"
"26.514","4.028"
"26.562","4.021"
"26.609","4.013"
"26.656","4.004"
"26.703","3.995"
"26.751","3.988"
"26.798","3.983"
"26.845","3.980"
"26.892","3.978"
"26.940","3.975"
"26.987","3.972"
"27.034","3.969"
"27.082","3.965"
"27.129","3.960"
"27.176","3.955"
"27.223","3.949"
"27.271","3.945"
"27.318","3.940"
"27.365","3.935"
"27.412","3.931"
"27.460","3.924"
"27.507","3.916"
"27.554","3.905"
"27.601","3.895"
"27.649","3.885"
"27.696","3.877"
"27.743","3.870"
"27.790","3.863"
"27.838","3.854"
"27.885","3.844"
"27.932","3.833"
"27.980","3.823"
"28.027","3.814"
"28.074","3.805"
"28.121","3.797"
"28.169","3.791"
"28.216","3.785"
"28.263","3.778"
"28.310","3.772"
"28.358","3.768"
"28.405","3.767"
"28.452","3.768"
"28.499","3.769"
"28.547","3.769"
"28.594","3.767"
"28.641","3.762"
"28.688","3.757"
"28.736","3.752"
"28.783","3.749"
"28.830","3.748"
"28.878","3.746"
"28.925","3.743"
"28.972","3.738"
"29.019","3.733"
"29.067","3.728"
"29.114","3.722"
"29.161","3.716"
"29.208","3.711"
"29.256","3.708"
"29.303","3.706"
"29.350","3.705"
"29.397","3.703"
"29.445","3.701"
"29.492","3.698"
"29.539","3.694"
"29.586","3.689"
"29.634","3.684"
"29.681","3.678"
"29.728","3.673"
"29.776","3.667"
"29.823","3.661"
"29.870","3.655"
"29.917","3.650"
"29.965","3.648"
"30.012","3.646"
"30.059","3.645"
"30.106","3.644"
"30.154","3.643"
"30.201","3.642"
"30.248","3.640"
"30.295","3.639"
"30.343","3.639"
"30.390","3.640"
"30.437","3.640"
"30.484","3.642"
"30.532","3.645"
"30.579","3.648"
"30.626","3.651"
"30.674","3.655"
"30.721","3.657"
"30.768","3.658"
"30.815","3.658"
"30.863","3.656"
"30.910","3.653"
"30.957","3.650"
"31.004","3.648"
"31.052","3.646"
"31.099","3.644"
"31.146","3.643"
"31.193","3.641"
"31.241","3.638"
"31.288","3.634"
"31.335","3.630"
"31.382","3.628"
"31.430","3.627"
"31.477","3.626"
"31.524","3.624"
"31.572","3.622"
"31.619","3.621"
"31.666","3.620"
"31.713","3.619"
"31.761","3.619"
"31.808","3.618"
"31.855","3.618"
"31.902","3.617"
"31.950","3.617"
"31.997","3.615"
"32.044","3.614"
"32.091","3.613"
"32.139","3.611"
"32.186","3.610"
"32.233","3.608"
"32.280","3.606"
"32.328","3.604"
"32.375","3.601"
"32.422","3.597"
"32.469","3.594"
"32.517","3.591"
"32.564","3.589"
"32.611","3.588"
"32.659","3.587"
"32.706","3.587"
"32.753","3.588"
"32.800","3.590"
"32.848","3.593"
"32.895","3.596"
"32.942","3.598"
"32.989","3.598"
"33.037","3.598"
"33.084","3.598"
"33.131","3.597"
"33.178","3.597"
"33.226","3.598"
"33.273","3.598"
"33.320","3.598"
"33.367","3.599"
"33.415","3.600"
"33.462","3.600"
"33.509","3.601"
"33.557","3.604"
"33.604","3.605"
"33.651","3.606"
"33.698","3.606"
"33.746","3.606"
"33.793","3.605"
"33.840","3.604"
"33.887","3.603"
"33.935","3.601"
"33.982","3.599"
"34.029","3.597"
"34.076","3.594"
"34.124","3.591"
"34.171","3.588"
"34.218","3.586"
"34.265","3.585"
"34.313","3.584"
"34.360","3.583"
"34.407","3.582"
"34.455","3.582"
"34.502","3.582"
"34.549","3.583"
"34.596","3.584"
"34.644","3.585"
"34.691","3.586"
"34.738","3.585"
"34.785","3.585"
"34.833","3.586"
"34.880","3.586"
"34.927","3.587"
"34.974","3.588"
"35.022","3.588"
"35.069","3.588"
"35.116","3.587"
"35.163","3.585"
"35.211","3.584"
"35.258","3.582"
"35.305","3.581"
"35.353","3.579"
"35.400","3.578"
"35.447","3.577"
"35.494","3.577"
"35.542","3.577"
"35.589","3.578"
"35.636","3.581"
"35.683","3.583"
"35.731","3.586"
"35.778","3.588"
"35.825","3.590"
"35.872","3.592"
"35.920","3.594"
"35.967","3.595"
"36.014","3.597"
"36.061","3.600"
"36.109","3.604"
"36.156","3.607"
"36.203","3.610"
"36.251","3.612"
"36.298","3.615"
"36.345","3.618"
"36.392","3.620"
"36.440","3.621"
"36.487","3.622"
"36.534","3.625"
"36.581","3.628"
"36.629","3.629"
"36.676","3.630"
"36.723","3.631"
"36.770","3.632"
"36.818","3.633"
"36.865","3.633"
"36.912","3.634"
"36.959","3.636"
"37.007","3.639"
"37.054","3.641"
"37.101","3.641"
"37.149","3.642"
"37.196","3.643"
"37.243","3.644"
"37.290","3.645"
"37.338","3.646"
"37.385","3.646"
"37.432","3.647"
"37.479","3.648"
"37.527","3.649"
"37.574","3.648"
"37.621","3.647"
"37.668","3.646"
"37.716","3.646"
"37.763","3.646"
"37.810","3.647"
"37.857","3.648"
"37.905","3.650"
"37.952","3.653"
"37.999","3.655"
"38.046","3.657"
"38.094","3.658"
"38.141","3.660"
"38.188","3.661"
"38.236","3.663"
"38.283","3.664"
"38.330","3.665"
"38.377","3.667"
"38.425","3.668"
"38.472","3.669"
"38.519","3.670"
"38.566","3.671"
"38.614","3.669"
"38.661","3.668"
"38.708","3.668"
"38.755","3.669"
"38.803","3.671"
"38.850","3.672"
"38.897","3.674"
"38.944","3.677"
"38.992","3.679"
"39.039","3.683"
"39.086","3.686"
"39.134","3.689"
"39.181","3.692"
"39.228","3.695"
"39.275","3.697"
"39.323","3.699"
"39.370","3.701"
"39.417","3.704"
"39.464","3.706"
"39.512","3.708"
"39.559","3.709"
"39.606","3.711"
"39.653","3.714"
"39.701","3.717"
"39.748","3.718"
"39.795","3.719"
"39.842","3.721"
"39.890","3.723"
"39.937","3.725"
"39.984","3.725"
"40.032","3.724"
"40.079","3.723"
"40.126","3.722"
"40.173","3.721"
"40.221","3.719"
"40.268","3.716"
"40.315","3.714"
"40.362","3.712"
"40.410","3.710"
"40.457","3.709"
"40.504","3.709"
"40.551","3.710"
"40.599","3.710"
"40.646","3.711"
"40.693","3.712"
"40.740","3.713"
"40.788","3.713"
"40.835","3.714"
"40.882","3.717"
"40.930","3.719"
"40.977","3.720"
"41.024","3.718"
"41.071","3.716"
"41.119","3.714"
"41.166","3.714"
"41.213","3.714"
"41.260","3.714"
"41.308","3.711"
"41.355","3.709"
"41.402","3.709"
"41.449","3.708"
"41.497","3.705"
"41.544","3.702"
"41.591","3.700"
"41.638","3.700"
"41.686","3.698"
"41.733","3.693"
"41.780","3.689"
"41.828","3.688"
"41.875","3.689"
"41.922","3.689"
"41.969","3.686"
"42.017","3.683"
"42.064","3.682"
"42.111","3.681"
"42.158","3.679"
"42.206","3.676"
"42.253","3.673"
"42.300","3.672"
"42.347","3.671"
"42.395","3.670"
"42.442","3.670"
"42.489","3.672"
"42.536","3.674"
"42.584","3.675"
"42.631","3.675"
"42.678","3.676"
"42.726","3.678"
"42.773","3.680"
"42.820","3.681"
"42.867","3.681"
"42.915","3.681"
"42.962","3.681"
"43.009","3.682"
"43.056","3.684"
"43.104","3.685"
"43.151","3.686"
"43.198","3.684"
"43.245","3.682"
"43.293","3.681"
"43.340","3.680"
"43.387","3.679"
"43.434","3.677"
"43.482","3.675"
"43.529","3.672"
"43.576","3.671"
"43.623","3.670"
"43.671","3.670"
"43.718","3.668"
"43.765","3.667"
"43.813","3.666"
"43.860","3.666"
"43.907","3.668"
"43.954","3.669"
"44.002","3.672"
"44.049","3.675"
"44.096","3.679"
"44.143","3.682"
"44.191","3.684"
"44.238","3.684"
"44.285","3.685"
"44.332","3.685"
"44.380","3.684"
"44.427","3.683"
"44.474","3.682"
"44.521","3.681"
"44.569","3.680"
"44.616","3.678"
"44.663","3.678"
"44.711","3.679"
"44.758","3.680"
"44.805","3.680"
"44.852","3.679"
"44.900","3.679"
"44.947","3.679"
"44.994","3.679"
"45.041","3.678"
"45.089","3.677"
"45.136","3.677"
"45.183","3.677"
"45.230","3.676"
"45.278","3.676"
"45.325","3.676"
"45.372","3.677"
"45.419","3.678"
"45.467","3.678"
"45.514","3.679"
"45.561","3.680"
"45.609","3.680"
"45.656","3.679"
"45.703","3.678"
"45.750","3.679"
"45.798","3.681"
"45.845","3.682"
"45.892","3.683"
"45.939","3.686"
"45.987","3.690"
"46.034","3.693"
"46.081","3.695"
"46.128","3.697"
"46.176","3.700"
"46.223","3.702"
"46.270","3.705"
"46.317","3.707"
"46.365","3.709"
"46.412","3.710"
"46.459","3.710"
"46.507","3.710"
"46.554","3.710"
"46.601","3.710"
"46.648","3.709"
"46.696","3.708"
"46.743","3.707"
"46.790","3.708"
"46.837","3.711"
"46.885","3.712"
"46.932","3.711"
"46.979","3.711"
"47.026","3.711"
"47.074","3.710"
"47.121","3.710"
"47.168","3.710"
"47.215","3.709"
"47.263","3.708"
"47.310","3.708"
"47.357","3.708"
"47.405","3.708"
"47.452","3.709"
"47.499","3.711"
"47.546","3.713"
"47.594","3.715"
"47.641","3.717"
"47.688","3.719"
"47.735","3.721"
"47.783","3.723"
"47.830","3.726"
"47.877","3.729"
"47.924","3.730"
"47.972","3.729"
"48.019","3.728"
"48.066","3.727"
"48.113","3.725"
"48.161","3.723"
"48.208","3.721"
"48.255","3.718"
"48.303","3.714"
"48.350","3.710"
"48.397","3.706"
"48.444","3.703"
"48.492","3.701"
"48.539","3.701"
"48.586","3.700"
"48.633","3.700"
"48.681","3.701"
"48.728","3.702"
"48.775","3.703"
"48.822","3.704"
"48.870","3.705"
"48.917","3.706"
"48.964","3.707"
"49.011","3.707"
"49.059","3.707"
"49.106","3.706"
"49.153","3.706"
"49.201","3.704"
"49.248","3.702"
"49.295","3.701"
"49.342","3.702"
"49.390","3.703"
"49.437","3.705"
"49.484","3.707"
"49.531","3.709"
"49.579","3.710"
"49.626","3.710"
"49.673","3.709"
"49.720","3.707"
"49.768","3.706"
"49.815","3.706"
"49.862","3.706"
"49.909","3.706"
"49.957","3.706"
"50.004","3.706"
"50.051","3.706"
"50.098","3.705"
"50.146","3.705"
"50.193","3.704"
"50.240","3.703"
"50.288","3.701"
"50.335","3.699"
"50.382","3.699"
"50.429","3.701"
"50.477","3.704"
"50.524","3.706"
"50.571","3.708"
"50.618","3.709"
"50.666","3.710"
"50.713","3.710"
"50.760","3.710"
"50.807","3.711"
"50.855","3.712"
"50.902","3.714"
"50.949","3.715"
"50.996","3.715"
"51.044","3.715"
"51.091","3.714"
"51.138","3.713"
"51.186","3.711"
"51.233","3.710"
"51.280","3.710"
"51.327","3.712"
"51.375","3.715"
"51.422","3.718"
"51.469","3.720"
"51.516","3.721"
"51.564","3.720"
"51.611","3.718"
"51.658","3.716"
"51.705","3.713"
"51.753","3.709"
"51.800","3.704"
"51.847","3.700"
"51.894","3.696"
"51.942","3.692"
"51.989","3.689"
"52.036","3.686"
"52.084","3.685"
"52.131","3.685"
"52.178","3.686"
"52.225","3.688"
"52.273","3.690"
"52.320","3.692"
"52.367","3.693"
"52.414","3.695"
"52.462","3.697"
"52.509","3.698"
"52.556","3.700"
"52.603","3.703"
"52.651","3.705"
"52.698","3.707"
"52.745","3.709"
"52.792","3.710"
"52.840","3.711"
"52.887","3.711"
"52.934","3.710"
"52.982","3.709"
"53.029","3.708"
"53.076","3.707"
"53.123","3.707"
"53.171","3.709"
"53.218","3.711"
"53.265","3.714"
"53.312","3.719"
"53.360","3.724"
"53.407","3.730"
"53.454","3.736"
"53.501","3.739"
"53.549","3.742"
"53.596","3.746"
"53.643","3.749"
"53.690","3.751"
"53.738","3.752"
"53.785","3.752"
"53.832","3.753"
"53.880","3.754"
"53.927","3.754"
"53.974","3.754"
"54.021","3.756"
"54.069","3.757"
"54.116","3.757"
"54.163","3.755"
"54.210","3.752"
"54.258","3.750"
"54.305","3.748"
"54.352","3.747"
"54.399","3.747"
"54.447","3.747"
"54.494","3.749"
"54.541","3.750"
"54.588","3.752"
"54.636","3.754"
"54.683","3.754"
"54.730","3.755"
"54.778","3.756"
"54.825","3.758"
"54.872","3.759"
"54.919","3.759"
"54.967","3.759"
"55.014","3.760"
"55.061","3.760"
"55.108","3.760"
"55.156","3.760"
"55.203","3.760"
"55.250","3.761"
"55.297","3.762"
"55.345","3.762"
"55.392","3.761"
"55.439","3.760"
"55.486","3.759"
"55.534","3.756"
"55.581","3.753"
"55.628","3.750"
"55.675","3.749"
"55.723","3.747"
"55.770","3.744"
"55.817","3.741"
"55.865","3.738"
"55.912","3.737"
"55.959","3.736"
"56.006","3.736"
"56.054","3.734"
"56.101","3.733"
"56.148","3.733"
"56.195","3.732"
"56.243","3.731"
"56.290","3.729"
"56.337","3.728"
"56.384","3.728"
"56.432","3.727"
"56.479","3.727"
"56.526","3.727"
"56.573","3.727"
"56.621","3.728"
"56.668","3.728"
"56.715","3.727"
"56.763","3.725"
"56.810","3.724"
"56.857","3.724"
"56.904","3.724"
"56.952","3.724"
"56.999","3.723"
"57.046","3.722"
"57.093","3.721"
"57.141","3.720"
"57.188","3.719"
"57.235","3.716"
"57.282","3.714"
"57.330","3.712"
"57.377","3.711"
"57.424","3.710"
"57.471","3.709"
"57.519","3.707"
"57.566","3.706"
"57.613","3.706"
"57.661","3.707"
"57.708","3.709"
"57.755","3.712"
"57.802","3.714"
"57.850","3.716"
"57.897","3.718"
"57.944","3.720"
"57.991","3.720"
"58.039","3.718"
"58.086","3.715"
"58.133","3.712"
"58.180","3.709"
"58.228","3.705"
"58.275","3.703"
"58.322","3.702"
"58.369","3.703"
"58.417","3.704"
"58.464","3.705"
"58.511","3.707"
"58.559","3.708"
"58.606","3.708"
"58.653","3.708"
"58.700","3.709"
"58.748","3.709"
"58.795","3.708"
"58.842","3.706"
"58.889","3.705"
"58.937","3.703"
"58.984","3.700"
"59.031","3.697"
"59.078","3.694"
"59.126","3.691"
"59.173","3.688"
"59.220","3.686"
"59.267","3.685"
"59.315","3.685"
"59.362","3.687"
"59.409","3.690"
"59.457","3.693"
"59.504","3.696"
"59.551","3.698"
"59.598","3.699"
"59.646","3.698"
"59.693","3.697"
"59.740","3.696"
"59.787","3.696"
"59.835","3.696"
"59.882","3.695"
"59.929","3.696"
"59.976","3.697"
"60.024","3.699"
"60.071","3.699"
"60.118","3.697"
"60.165","3.696"
"60.213","3.696"
"60.260","3.696"
"60.307","3.694"
"60.355","3.692"
"60.402","3.691"
"60.449","3.690"
"60.496","3.690"
"60.544","3.689"
"60.591","3.688"
"60.638","3.687"
"60.685","3.685"
"60.733","3.682"
"60.780","3.679"
"60.827","3.676"
"60.874","3.674"
"60.922","3.673"
"60.969","3.672"
"61.016","3.672"
"61.063","3.673"
"61.111","3.674"
"61.158","3.675"
"61.205","3.674"
"61.252","3.674"
"61.300","3.673"
"61.347","3.673"
"61.394","3.674"
"61.442","3.675"
"61.489","3.676"
"61.536","3.677"
"61.583","3.677"
"61.631","3.678"
"61.678","3.679"
"61.725","3.681"
"61.772","3.683"
"61.820","3.685"
"61.867","3.686"
"61.914","3.687"
"61.961","3.689"
"62.009","3.691"
"62.056","3.692"
"62.103","3.692"
"62.150","3.691"
"62.198","3.688"
"62.245","3.685"
"62.292","3.684"
"62.340","3.683"
"62.387","3.681"
"62.434","3.679"
"62.481","3.679"
"62.529","3.679"
"62.576","3.678"
"62.623","3.678"
"62.670","3.678"
"62.718","3.678"
"62.765","3.678"
"62.812","3.679"
"62.859","3.679"
"62.907","3.680"
"62.954","3.681"
"63.001","3.682"
"63.048","3.682"
"63.096","3.681"
"63.143","3.678"
"63.190","3.676"
"63.238","3.674"
"63.285","3.671"
"63.332","3.669"
"63.379","3.667"
"63.427","3.666"
"63.474","3.667"
"63.521","3.667"
"63.568","3.666"
"63.616","3.665"
"63.663","3.665"
"63.710","3.665"
"63.757","3.665"
"63.805","3.665"
"63.852","3.667"
"63.899","3.669"
"63.946","3.671"
"63.994","3.673"
"64.041","3.676"
"64.088","3.678"
"64.136","3.679"
"64.183","3.679"
"64.230","3.678"
"64.277","3.677"
"64.325","3.676"
"64.372","3.675"
"64.419","3.675"
"64.466","3.674"
"64.514","3.674"
"64.561","3.674"
"64.608","3.675"
"64.655","3.676"
"64.703","3.678"
"64.750","3.680"
"64.797","3.683"
"64.844","3.685"
"64.892","3.689"
"64.939","3.692"
"64.986","3.694"
"65.034","3.696"
"65.081","3.699"
"65.128","3.703"
"65.175","3.706"
"65.223","3.708"
"65.270","3.709"
"65.317","3.709"
"65.364","3.708"
"65.412","3.707"
"65.459","3.707"
"65.506","3.708"
"65.553","3.710"
"65.601","3.713"
"65.648","3.716"
"65.695","3.720"
"65.742","3.724"
"65.790","3.728"
"65.837","3.732"
"65.884","3.736"
"65.932","3.740"
"65.979","3.743"
