"X(mm)","Z(mm)"
"19.518","3.523"
"19.565","3.518"
"19.613","3.512"
"19.660","3.504"
"19.707","3.496"
"19.754","3.489"
"19.802","3.483"
"19.849","3.479"
"19.896","3.474"
"19.943","3.469"
"19.991","3.464"
"20.038","3.459"
"20.085","3.453"
"20.132","3.446"
"20.180","3.438"
"20.227","3.430"
"20.274","3.422"
"20.322","3.416"
"20.369","3.410"
"20.416","3.403"
"20.463","3.395"
"20.511","3.388"
"20.558","3.381"
"20.605","3.375"
"20.652","3.369"
"20.700","3.363"
"20.747","3.356"
"20.794","3.350"
"20.841","3.343"
"20.889","3.336"
"20.936","3.329"
"20.983","3.325"
"21.030","3.322"
"21.078","3.319"
"21.125","3.313"
"21.172","3.308"
"21.219","3.303"
"21.267","3.298"
"21.314","3.292"
"21.361","3.288"
"21.408","3.286"
"21.456","3.283"
"21.503","3.278"
"21.550","3.273"
"21.598","3.270"
"21.645","3.266"
"21.692","3.259"
"21.739","3.253"
"21.787","3.250"
"21.834","3.247"
"21.881","3.241"
"21.928","3.235"
"21.976","3.229"
"22.023","3.225"
"22.070","3.219"
"22.117","3.212"
"22.165","3.203"
"22.212","3.195"
"22.259","3.185"
"22.306","3.176"
"22.354","3.169"
"22.401","3.163"
"22.448","3.156"
"22.495","3.149"
"22.543","3.142"
"22.590","3.137"
"22.637","3.134"
"22.685","3.131"
"22.732","3.126"
"22.779","3.118"
"22.826","3.110"
"22.874","3.104"
"22.921","3.099"
"22.968","3.094"
"23.015","3.087"
"23.063","3.079"
"23.110","3.072"
"23.157","3.065"
"23.204","3.058"
"23.252","3.051"
"23.299","3.045"
"23.346","3.042"
"23.393","3.039"
"23.441","3.038"
"23.488","3.037"
"23.535","3.035"
"23.582","3.032"
"23.630","3.028"
"23.677","3.025"
"23.724","3.020"
"23.771","3.015"
"23.819","3.012"
"23.866","3.009"
"23.913","3.006"
"23.961","3.002"
"24.008","2.999"
"24.055","2.995"
"24.102","2.987"
"24.150","2.980"
"24.197","2.976"
"24.244","2.973"
"24.291","2.969"
"24.339","2.960"
"24.386","2.954"
"24.433","2.951"
"24.480","2.951"
"24.528","2.950"
"24.575","2.949"
"24.622","2.948"
"24.669","2.948"
"24.717","2.945"
"24.764","2.941"
"24.811","2.938"
"24.858","2.935"
"24.906","2.930"
"24.953","2.925"
"25.000","2.919"
"25.047","2.915"
"25.095","2.911"
"25.142","2.908"
"25.189","2.908"
"25.237","2.908"
"25.284","2.907"
"25.331","2.905"
"25.378","2.903"
"25.426","2.900"
"25.473","2.897"
"25.520","2.896"
"25.567","2.897"
"25.615","2.897"
"25.662","2.896"
"25.709","2.895"
"25.756","2.895"
"25.804","2.894"
"25.851","2.892"
"25.898","2.888"
"25.945","2.884"
"25.993","2.882"
"26.040","2.881"
"26.087","2.881"
"26.134","2.882"
"26.182","2.884"
"26.229","2.887"
"26.276","2.888"
"26.323","2.887"
"26.371","2.886"
"26.418","2.885"
"26.465","2.885"
"26.513","2.886"
"26.560","2.888"
"26.607","2.890"
"26.654","2.891"
"26.702","2.893"
"26.749","2.897"
"26.796","2.902"
"26.843","2.907"
"26.891","2.911"
"26.938","2.913"
"26.985","2.916"
"27.032","2.919"
"27.080","2.921"
"27.127","2.923"
"27.174","2.925"
"27.221","2.927"
"27.269","2.929"
"27.316","2.931"
"27.363","2.933"
"27.410","2.937"
"27.458","2.940"
"27.505","2.942"
"27.552","2.943"
"27.599","2.947"
"27.647","2.951"
"27.694","2.953"
"27.741","2.954"
"27.789","2.955"
"27.836","2.958"
"27.883","2.959"
"27.930","2.958"
"27.978","2.956"
"28.025","2.955"
"28.072","2.956"
"28.119","2.955"
"28.167","2.954"
"28.214","2.954"
"28.261","2.955"
"28.308","2.957"
"28.356","2.958"
"28.403","2.958"
"28.450","2.959"
"28.497","2.959"
"28.545","2.956"
"28.592","2.954"
"28.639","2.955"
"28.686","2.957"
"28.734","2.958"
"28.781","2.958"
"28.828","2.958"
"28.875","2.957"
"28.923","2.956"
"28.970","2.956"
"29.017","2.956"
"29.065","2.958"
"29.112","2.959"
"29.159","2.958"
"29.206","2.957"
"29.254","2.956"
"29.301","2.956"
"29.348","2.958"
"29.395","2.960"
"29.443","2.964"
"29.490","2.967"
"29.537","2.968"
"29.584","2.968"
"29.632","2.968"
"29.679","2.967"
"29.726","2.967"
"29.773","2.966"
"29.821","2.967"
"29.868","2.967"
"29.915","2.967"
"29.962","2.968"
"30.010","2.967"
"30.057","2.967"
"30.104","2.967"
"30.151","2.966"
"30.199","2.966"
"30.246","2.966"
"30.293","2.965"
"30.341","2.962"
"30.388","2.958"
"30.435","2.953"
"30.482","2.949"
"30.530","2.946"
"30.577","2.944"
"30.624","2.940"
"30.671","2.937"
"30.719","2.933"
"30.766","2.928"
"30.813","2.924"
"30.860","2.921"
"30.908","2.919"
"30.955","2.916"
"31.002","2.915"
"31.049","2.914"
"31.097","2.914"
"31.144","2.914"
"31.191","2.915"
"31.238","2.916"
"31.286","2.917"
"31.333","2.917"
"31.380","2.917"
"31.427","2.916"
"31.475","2.914"
"31.522","2.913"
"31.569","2.913"
"31.617","2.913"
"31.664","2.913"
"31.711","2.912"
"31.758","2.913"
"31.806","2.915"
"31.853","2.918"
"31.900","2.920"
"31.947","2.922"
"31.995","2.922"
"32.042","2.923"
"32.089","2.922"
"32.136","2.922"
"32.184","2.923"
"32.231","2.923"
"32.278","2.923"
"32.325","2.922"
"32.373","2.920"
"32.420","2.918"
"32.467","2.916"
"32.514","2.914"
"32.562","2.913"
"32.609","2.913"
"32.656","2.914"
"32.703","2.914"
"32.751","2.914"
"32.798","2.914"
"32.845","2.914"
"32.893","2.916"
"32.940","2.918"
"32.987","2.921"
"33.034","2.924"
"33.082","2.927"
"33.129","2.931"
"33.176","2.933"
"33.223","2.936"
"33.271","2.937"
"33.318","2.937"
"33.365","2.937"
"33.412","2.936"
"33.460","2.934"
"33.507","2.932"
"33.554","2.931"
"33.601","2.930"
"33.649","2.929"
"33.696","2.929"
"33.743","2.929"
"33.790","2.929"
"33.838","2.929"
"33.885","2.928"
"33.932","2.927"
"33.979","2.926"
"34.027","2.925"
"34.074","2.926"
"34.121","2.927"
"34.169","2.928"
"34.216","2.930"
"34.263","2.933"
"34.310","2.936"
"34.358","2.939"
"34.405","2.942"
"34.452","2.944"
"34.499","2.945"
"34.547","2.945"
"34.594","2.943"
"34.641","2.940"
"34.688","2.937"
"34.736","2.934"
"34.783","2.932"
"34.830","2.932"
"34.877","2.931"
"34.925","2.931"
"34.972","2.930"
"35.019","2.929"
"35.066","2.929"
"35.114","2.930"
"35.161","2.931"
"35.208","2.934"
"35.255","2.938"
"35.303","2.942"
"35.350","2.945"
"35.397","2.947"
"35.445","2.949"
"35.492","2.951"
"35.539","2.951"
"35.586","2.949"
"35.634","2.948"
"35.681","2.948"
"35.728","2.950"
"35.775","2.953"
"35.823","2.958"
"35.870","2.964"
"35.917","2.970"
"35.964","2.976"
"36.012","2.980"
"36.059","2.983"
"36.106","2.984"
"36.153","2.985"
"36.201","2.984"
"36.248","2.983"
"36.295","2.983"
"36.342","2.983"
"36.390","2.983"
"36.437","2.983"
"36.484","2.983"
"36.531","2.982"
"36.579","2.981"
"36.626","2.980"
"36.673","2.980"
"36.721","2.979"
"36.768","2.977"
"36.815","2.975"
"36.862","2.974"
"36.910","2.975"
"36.957","2.977"
"37.004","2.979"
"37.051","2.979"
"37.099","2.979"
"37.146","2.978"
"37.193","2.975"
"37.240","2.970"
"37.288","2.965"
"37.335","2.960"
"37.382","2.957"
"37.429","2.953"
"37.477","2.950"
"37.524","2.948"
"37.571","2.946"
"37.618","2.946"
"37.666","2.945"
"37.713","2.945"
"37.760","2.946"
"37.808","2.947"
"37.855","2.947"
"37.902","2.946"
"37.949","2.946"
"37.997","2.944"
"38.044","2.942"
"38.091","2.941"
"38.138","2.941"
"38.186","2.941"
"38.233","2.942"
"38.280","2.942"
"38.327","2.943"
"38.375","2.944"
"38.422","2.944"
"38.469","2.944"
"38.516","2.942"
"38.564","2.940"
"38.611","2.939"
"38.658","2.938"
"38.705","2.938"
"38.753","2.938"
"38.800","2.939"
"38.847","2.939"
"38.894","2.941"
"38.942","2.945"
"38.989","2.948"
"39.036","2.946"
"39.084","2.944"
"39.131","2.943"
"39.178","2.943"
"39.225","2.943"
"39.273","2.942"
"39.320","2.942"
"39.367","2.941"
"39.414","2.938"
"39.462","2.936"
"39.509","2.935"
"39.556","2.933"
"39.603","2.931"
"39.651","2.928"
"39.698","2.925"
"39.745","2.924"
"39.792","2.925"
"39.840","2.925"
"39.887","2.923"
"39.934","2.920"
"39.981","2.922"
"40.029","2.927"
"40.076","2.930"
"40.123","2.929"
"40.170","2.927"
"40.218","2.927"
"40.265","2.927"
"40.312","2.927"
"40.360","2.927"
"40.407","2.927"
"40.454","2.925"
"40.501","2.924"
"40.549","2.923"
"40.596","2.923"
"40.643","2.922"
"40.690","2.920"
"40.738","2.919"
"40.785","2.920"
"40.832","2.921"
"40.879","2.924"
"40.927","2.927"
"40.974","2.929"
"41.021","2.932"
"41.068","2.935"
"41.116","2.939"
"41.163","2.944"
"41.210","2.948"
"41.257","2.949"
"41.305","2.948"
"41.352","2.947"
"41.399","2.948"
"41.446","2.948"
"41.494","2.949"
"41.541","2.951"
"41.588","2.952"
"41.636","2.953"
"41.683","2.954"
"41.730","2.953"
"41.777","2.950"
"41.825","2.946"
"41.872","2.943"
"41.919","2.940"
"41.966","2.938"
"42.014","2.938"
"42.061","2.939"
"42.108","2.940"
"42.155","2.941"
"42.203","2.942"
"42.250","2.945"
"42.297","2.949"
"42.344","2.953"
"42.392","2.955"
"42.439","2.957"
"42.486","2.958"
"42.533","2.958"
"42.581","2.957"
"42.628","2.957"
"42.675","2.957"
"42.722","2.956"
"42.770","2.955"
"42.817","2.954"
"42.864","2.954"
"42.912","2.951"
"42.959","2.949"
"43.006","2.948"
"43.053","2.945"
"43.101","2.941"
"43.148","2.935"
"43.195","2.931"
"43.242","2.930"
"43.290","2.930"
"43.337","2.930"
"43.384","2.929"
"43.431","2.930"
"43.479","2.931"
"43.526","2.933"
"43.573","2.936"
"43.620","2.939"
"43.668","2.941"
"43.715","2.943"
"43.762","2.944"
"43.809","2.944"
"43.857","2.941"
"43.904","2.937"
"43.951","2.934"
"43.998","2.933"
"44.046","2.934"
"44.093","2.934"
"44.140","2.933"
"44.188","2.933"
"44.235","2.933"
"44.282","2.932"
"44.329","2.929"
"44.377","2.926"
"44.424","2.922"
"44.471","2.917"
"44.518","2.911"
"44.566","2.908"
"44.613","2.906"
"44.660","2.903"
"44.707","2.899"
"44.755","2.895"
"44.802","2.894"
"44.849","2.893"
"44.896","2.892"
"44.944","2.892"
"44.991","2.891"
"45.038","2.891"
"45.085","2.891"
"45.133","2.892"
"45.180","2.892"
"45.227","2.891"
"45.274","2.891"
"45.322","2.893"
"45.369","2.895"
"45.416","2.896"
"45.464","2.897"
"45.511","2.897"
"45.558","2.898"
"45.605","2.898"
"45.653","2.897"
"45.700","2.896"
"45.747","2.894"
"45.794","2.892"
"45.842","2.889"
"45.889","2.885"
"45.936","2.882"
"45.983","2.879"
"46.031","2.878"
"46.078","2.877"
"46.125","2.877"
"46.172","2.877"
"46.220","2.876"
"46.267","2.876"
"46.314","2.874"
"46.361","2.873"
"46.409","2.871"
"46.456","2.868"
"46.503","2.865"
"46.550","2.865"
"46.598","2.866"
"46.645","2.867"
"46.692","2.868"
"46.740","2.869"
"46.787","2.869"
"46.834","2.870"
"46.881","2.872"
"46.929","2.875"
"46.976","2.877"
"47.023","2.879"
"47.070","2.881"
"47.118","2.884"
"47.165","2.886"
"47.212","2.889"
"47.259","2.891"
"47.307","2.894"
"47.354","2.899"
"47.401","2.903"
"47.448","2.905"
"47.496","2.906"
"47.543","2.905"
"47.590","2.903"
"47.637","2.902"
"47.685","2.902"
"47.732","2.903"
"47.779","2.904"
"47.826","2.904"
"47.874","2.903"
"47.921","2.902"
"47.968","2.899"
"48.016","2.897"
"48.063","2.894"
"48.110","2.893"
"48.157","2.892"
"48.205","2.893"
"48.252","2.894"
"48.299","2.894"
"48.346","2.894"
"48.394","2.893"
"48.441","2.893"
"48.488","2.893"
"48.535","2.894"
"48.583","2.897"
"48.630","2.900"
"48.677","2.904"
"48.724","2.907"
"48.772","2.911"
"48.819","2.916"
"48.866","2.918"
"48.913","2.918"
"48.961","2.919"
"49.008","2.921"
"49.055","2.921"
"49.102","2.921"
"49.150","2.921"
"49.197","2.922"
"49.244","2.922"
"49.292","2.923"
"49.339","2.923"
"49.386","2.924"
"49.433","2.925"
"49.481","2.926"
"49.528","2.928"
"49.575","2.930"
"49.622","2.932"
"49.670","2.933"
"49.717","2.935"
"49.764","2.938"
"49.811","2.941"
"49.859","2.944"
"49.906","2.946"
"49.953","2.949"
"50.000","2.950"
"50.048","2.951"
"50.095","2.949"
"50.142","2.946"
"50.189","2.943"
"50.237","2.941"
"50.284","2.941"
"50.331","2.942"
"50.378","2.943"
"50.426","2.944"
"50.473","2.946"
"50.520","2.947"
"50.568","2.947"
"50.615","2.945"
"50.662","2.942"
"50.709","2.940"
"50.757","2.937"
"50.804","2.935"
"50.851","2.934"
"50.898","2.933"
"50.946","2.932"
"50.993","2.932"
"51.040","2.932"
"51.087","2.931"
"51.135","2.930"
"51.182","2.929"
"51.229","2.927"
"51.276","2.926"
"51.324","2.924"
"51.371","2.922"
"51.418","2.919"
"51.465","2.916"
"51.513","2.913"
"51.560","2.910"
"51.607","2.908"
"51.654","2.907"
"51.702","2.905"
"51.749","2.902"
"51.796","2.901"
"51.844","2.901"
"51.891","2.902"
"51.938","2.902"
"51.985","2.901"
"52.033","2.900"
"52.080","2.898"
"52.127","2.897"
"52.174","2.895"
"52.222","2.896"
"52.269","2.896"
"52.316","2.897"
"52.363","2.898"
"52.411","2.898"
"52.458","2.898"
"52.505","2.896"
"52.552","2.895"
"52.600","2.897"
"52.647","2.899"
"52.694","2.902"
"52.741","2.907"
"52.789","2.909"
"52.836","2.908"
"52.883","2.906"
"52.931","2.904"
"52.978","2.903"
"53.025","2.900"
"53.072","2.896"
"53.120","2.891"
"53.167","2.888"
"53.214","2.885"
"53.261","2.884"
"53.309","2.884"
"53.356","2.883"
"53.403","2.882"
"53.450","2.883"
"53.498","2.882"
"53.545","2.881"
"53.592","2.878"
"53.639","2.875"
"53.687","2.872"
"53.734","2.870"
"53.781","2.867"
"53.828","2.865"
"53.876","2.864"
"53.923","2.863"
"53.970","2.863"
"54.017","2.863"
"54.065","2.863"
"54.112","2.862"
"54.159","2.861"
"54.207","2.861"
"54.254","2.861"
"54.301","2.861"
"54.348","2.861"
"54.396","2.862"
"54.443","2.864"
"54.490","2.866"
"54.537","2.867"
"54.585","2.869"
"54.632","2.874"
"54.679","2.880"
"54.726","2.886"
"54.774","2.889"
"54.821","2.888"
"54.868","2.886"
"54.915","2.881"
"54.963","2.876"
"55.010","2.871"
"55.057","2.867"
"55.104","2.862"
"55.152","2.858"
"55.199","2.855"
"55.246","2.853"
"55.293","2.851"
"55.341","2.850"
"55.388","2.847"
"55.435","2.845"
"55.483","2.842"
"55.530","2.839"
"55.577","2.838"
"55.624","2.838"
"55.672","2.837"
"55.719","2.837"
"55.766","2.836"
"55.813","2.834"
"55.861","2.831"
"55.908","2.827"
"55.955","2.823"
"56.002","2.819"
"56.050","2.814"
"56.097","2.809"
"56.144","2.807"
"56.191","2.806"
"56.239","2.807"
"56.286","2.807"
"56.333","2.808"
"56.380","2.808"
"56.428","2.808"
"56.475","2.807"
"56.522","2.809"
"56.569","2.811"
"56.617","2.811"
"56.664","2.811"
"56.711","2.812"
"56.759","2.815"
"56.806","2.817"
"56.853","2.818"
"56.900","2.819"
"56.948","2.820"
"56.995","2.820"
"57.042","2.821"
"57.089","2.820"
"57.137","2.818"
"57.184","2.817"
"57.231","2.817"
"57.278","2.815"
"57.326","2.814"
"57.373","2.814"
"57.420","2.815"
"57.467","2.816"
"57.515","2.814"
"57.562","2.813"
"57.609","2.813"
"57.656","2.816"
"57.704","2.819"
"57.751","2.822"
"57.798","2.823"
"57.845","2.825"
"57.893","2.828"
"57.940","2.831"
"57.987","2.833"
"58.035","2.833"
"58.082","2.833"
"58.129","2.834"
"58.176","2.837"
"58.224","2.840"
"58.271","2.841"
"58.318","2.842"
"58.365","2.843"
"58.413","2.845"
"58.460","2.847"
"58.507","2.848"
"58.554","2.848"
"58.602","2.849"
"58.649","2.853"
"58.696","2.861"
"58.743","2.868"
"58.791","2.873"
"58.838","2.875"
"58.885","2.876"
"58.932","2.877"
"58.980","2.880"
"59.027","2.883"
"59.074","2.883"
"59.121","2.882"
"59.169","2.883"
"59.216","2.887"
"59.263","2.891"
"59.311","2.894"
"59.358","2.894"
"59.405","2.894"
"59.452","2.896"
"59.500","2.899"
"59.547","2.901"
"59.594","2.903"
"59.641","2.905"
"59.689","2.905"
"59.736","2.906"
"59.783","2.908"
"59.830","2.909"
"59.878","2.908"
"59.925","2.907"
"59.972","2.905"
"60.019","2.904"
"60.067","2.903"
"60.114","2.903"
"60.161","2.905"
"60.208","2.908"
"60.256","2.909"
"60.303","2.907"
"60.350","2.905"
"60.397","2.905"
"60.445","2.906"
"60.492","2.905"
"60.539","2.903"
"60.587","2.903"
"60.634","2.905"
"60.681","2.908"
"60.728","2.908"
"60.776","2.909"
"60.823","2.910"
"60.870","2.913"
"60.917","2.916"
"60.965","2.919"
"61.012","2.921"
"61.059","2.923"
"61.106","2.927"
"61.154","2.931"
"61.201","2.935"
"61.248","2.937"
"61.295","2.937"
"61.343","2.936"
"61.390","2.936"
"61.437","2.937"
"61.484","2.938"
"61.532","2.938"
"61.579","2.937"
"61.626","2.935"
"61.673","2.934"
"61.721","2.934"
"61.768","2.935"
"61.815","2.935"
"61.863","2.934"
"61.910","2.933"
"61.957","2.931"
"62.004","2.931"
"62.052","2.933"
"62.099","2.934"
"62.146","2.934"
"62.193","2.934"
"62.241","2.935"
"62.288","2.937"
"62.335","2.938"
"62.382","2.935"
"62.430","2.931"
"62.477","2.927"
"62.524","2.925"
"62.571","2.924"
"62.619","2.922"
"62.666","2.919"
"62.713","2.916"
"62.760","2.912"
"62.808","2.909"
"62.855","2.907"
"62.902","2.906"
"62.949","2.904"
"62.997","2.902"
"63.044","2.900"
"63.091","2.898"
"63.139","2.896"
"63.186","2.896"
"63.233","2.896"
"63.280","2.897"
"63.328","2.895"
"63.375","2.894"
"63.422","2.894"
"63.469","2.895"
"63.517","2.895"
"63.564","2.894"
"63.611","2.892"
"63.658","2.890"
"63.706","2.889"
"63.753","2.888"
"63.800","2.888"
"63.847","2.888"
"63.895","2.889"
"63.942","2.891"
"63.989","2.892"
"64.036","2.891"
"64.084","2.893"
"64.131","2.897"
"64.178","2.903"
"64.225","2.908"
"64.273","2.913"
"64.320","2.916"
"64.367","2.918"
"64.415","2.919"
"64.462","2.919"
"64.509","2.919"
"64.556","2.919"
"64.604","2.919"
"64.651","2.918"
"64.698","2.915"
"64.745","2.912"
"64.793","2.911"
"64.840","2.911"
"64.887","2.911"
"64.934","2.909"
"64.982","2.907"
"65.029","2.906"
"65.076","2.906"
"65.123","2.906"
"65.171","2.905"
"65.218","2.903"
"65.265","2.902"
"65.312","2.900"
"65.360","2.897"
"65.407","2.894"
"65.454","2.892"
"65.501","2.890"
"65.549","2.889"
"65.596","2.889"
"65.643","2.888"
"65.691","2.888"
"65.738","2.889"
"65.785","2.890"
"65.832","2.892"
"65.880","2.894"
"65.927","2.896"
"65.974","2.897"
