"X(mm)","Z(mm)"
"0.000",""
"0.047","-0.007"
"0.095","-0.006"
"0.142","-0.003"
"0.189","-0.001"
"0.236","0.000"
"0.284","0.001"
"0.331","0.001"
"0.378","0.002"
"0.425","0.002"
"0.473","0.002"
"0.520","0.001"
"0.567","0.000"
"0.614","-0.001"
"0.662","-0.001"
"0.709","-0.001"
"0.756","0.001"
"0.803","0.001"
"0.851","0.000"
"0.898","-0.003"
"0.945","-0.004"
"0.992","-0.001"
"1.040","0.001"
"1.087","0.002"
"1.134","0.001"
"1.181","0.002"
"1.229","0.002"
"1.276","0.002"
"1.323","0.000"
"1.370","-0.003"
"1.418","-0.001"
"1.465","0.004"
"1.512","0.009"
"1.559","0.010"
"1.607","0.008"
"1.654","0.005"
"1.701","0.002"
"1.748","0.001"
"1.796","0.001"
"1.843","0.002"
"1.890","0.003"
"1.938","0.004"
"1.985","0.003"
"2.032","0.003"
"2.079","0.004"
"2.127","0.007"
"2.174","0.007"
"2.221","0.004"
"2.268","0.002"
"2.316","0.002"
"2.363","0.002"
"2.410","0.003"
"2.457","0.004"
"2.505","0.005"
"2.552","0.004"
"2.599","0.003"
"2.646","0.002"
"2.694","0.002"
"2.741","0.004"
"2.788","0.005"
"2.835","0.006"
"2.883","0.006"
"2.930","0.006"
"2.977","0.006"
"3.024","0.005"
"3.072","0.004"
"3.119","0.003"
"3.166","0.002"
"3.213","0.001"
"3.261","-0.001"
"3.308","-0.002"
"3.355","0.000"
"3.402","0.003"
"3.450","0.003"
"3.497","0.001"
"3.544","0.000"
"3.591","0.001"
"3.639","0.001"
"3.686","0.000"
"3.733","0.000"
"3.781","0.001"
"3.828","0.003"
"3.875","0.004"
"3.922","0.004"
"3.970","0.004"
"4.017","0.004"
"4.064","0.004"
"4.111","0.003"
"4.159","0.004"
"4.206","0.004"
"4.253","0.005"
"4.300","0.005"
"4.348","0.005"
"4.395","0.006"
"4.442","0.008"
"4.489","0.010"
"4.537","0.009"
"4.584","0.009"
"4.631","0.008"
"4.678","0.008"
"4.726","0.008"
"4.773","0.008"
"4.820","0.007"
"4.867","0.007"
"4.915","0.006"
"4.962","0.007"
"5.009","0.007"
"5.056","0.008"
"5.104","0.008"
"5.151","0.009"
"5.198","0.009"
"5.245","0.008"
"5.293","0.007"
"5.340","0.005"
"5.387","0.005"
"5.434","0.006"
"5.482","0.008"
"5.529","0.009"
"5.576","0.008"
"5.624","0.006"
"5.671","0.004"
"5.718","0.001"
"5.765","0.001"
"5.813","0.001"
"5.860","0.002"
"5.907","0.002"
"5.954","0.002"
"6.002","0.003"
"6.049","0.003"
"6.096","0.004"
"6.143","0.005"
"6.191","0.006"
"6.238","0.006"
"6.285","0.005"
"6.332","0.005"
"6.380","0.005"
"6.427","0.005"
"6.474","0.006"
"6.521","0.007"
"6.569","0.008"
"6.616","0.008"
"6.663","0.007"
"6.710","0.007"
"6.758","0.006"
"6.805","0.007"
"6.852","0.007"
"6.899","0.005"
"6.947","0.005"
"6.994","0.004"
"7.041","0.005"
"7.088","0.005"
"7.136","0.004"
"7.183","0.004"
"7.230","0.003"
"7.277","0.004"
"7.325","0.004"
"7.372","0.004"
"7.419","0.003"
"7.467","0.003"
"7.514","0.003"
"7.561","0.004"
"7.608","0.004"
"7.656","0.005"
"7.703","0.006"
"7.750","0.006"
"7.797","0.006"
"7.845","0.005"
"7.892","0.005"
"7.939","0.005"
"7.986","0.006"
"8.034","0.006"
"8.081","0.007"
"8.128","0.007"
"8.175","0.008"
"8.223","0.008"
"8.270","0.007"
"8.317","0.006"
"8.364","0.004"
"8.412","0.005"
"8.459","0.007"
"8.506","0.007"
"8.553","0.006"
"8.601","0.005"
"8.648","0.005"
"8.695","0.006"
"8.742","0.006"
"8.790","0.006"
"8.837","0.005"
"8.884","0.005"
"8.931","0.006"
"8.979","0.007"
"9.026","0.008"
"9.073","0.009"
"9.120","0.009"
"9.168","0.009"
"9.215","0.009"
"9.262","0.008"
"9.310","0.008"
"9.357","0.008"
"9.404","0.009"
"9.451","0.009"
"9.499","0.009"
"9.546","0.009"
"9.593","0.009"
"9.640","0.009"
"9.688","0.008"
"9.735","0.008"
"9.782","0.008"
"9.829","0.009"
"9.877","0.009"
"9.924","0.008"
"9.971","0.009"
"10.018","0.010"
"10.066","0.010"
"10.113","0.010"
"10.160","0.010"
"10.207","0.010"
"10.255","0.010"
"10.302","0.011"
"10.349","0.011"
"10.396","0.011"
"10.444","0.011"
"10.491","0.011"
"10.538","0.010"
"10.585","0.010"
"10.633","0.010"
"10.680","0.011"
"10.727","0.011"
"10.774","0.011"
"10.822","0.011"
"10.869","0.011"
"10.916","0.011"
"10.963","0.012"
"11.011","0.013"
"11.058","0.013"
"11.105","0.013"
"11.153","0.014"
"11.200","0.014"
"11.247","0.014"
"11.294","0.014"
"11.342","0.014"
"11.389","0.014"
"11.436","0.014"
"11.483","0.013"
"11.531","0.013"
"11.578","0.014"
"11.625","0.014"
"11.672","0.014"
"11.720","0.015"
"11.767","0.016"
"11.814","0.016"
"11.861","0.015"
"11.909","0.015"
"11.956","0.015"
"12.003","0.016"
"12.050","0.017"
"12.098","0.018"
"12.145","0.018"
"12.192","0.019"
"12.239","0.020"
"12.287","0.020"
"12.334","0.020"
"12.381","0.020"
"12.428","0.020"
"12.476","0.020"
"12.523","0.020"
"12.570","0.021"
"12.617","0.022"
"12.665","0.021"
"12.712","0.020"
"12.759","0.020"
"12.806","0.020"
"12.854","0.020"
"12.901","0.020"
"12.948","0.022"
"12.996","0.032"
"13.043","0.064"
"13.090","0.114"
"13.137","0.160"
"13.185","0.191"
"13.232","0.210"
"13.279","0.230"
"13.326","0.252"
"13.374","0.286"
"13.421","0.334"
"13.468","0.379"
"13.515","0.419"
"13.563","0.477"
"13.610","0.554"
"13.657","0.635"
