"X(mm)","Z(mm)"
"19.425","3.631"
"19.472","3.625"
"19.519","3.617"
"19.566","3.608"
"19.614","3.601"
"19.661","3.596"
"19.708","3.591"
"19.755","3.586"
"19.803","3.580"
"19.850","3.574"
"19.897","3.569"
"19.944","3.565"
"19.992","3.562"
"20.039","3.559"
"20.086","3.557"
"20.133","3.555"
"20.181","3.552"
"20.228","3.548"
"20.275","3.542"
"20.322","3.535"
"20.370","3.527"
"20.417","3.519"
"20.464","3.513"
"20.512","3.506"
"20.559","3.501"
"20.606","3.497"
"20.653","3.492"
"20.701","3.484"
"20.748","3.475"
"20.795","3.466"
"20.842","3.459"
"20.890","3.453"
"20.937","3.448"
"20.984","3.444"
"21.031","3.440"
"21.079","3.433"
"21.126","3.425"
"21.173","3.417"
"21.220","3.410"
"21.268","3.406"
"21.315","3.401"
"21.362","3.396"
"21.410","3.391"
"21.457","3.386"
"21.504","3.383"
"21.551","3.381"
"21.599","3.378"
"21.646","3.374"
"21.693","3.369"
"21.740","3.365"
"21.788","3.362"
"21.835","3.359"
"21.882","3.356"
"21.929","3.353"
"21.977","3.350"
"22.024","3.349"
"22.071","3.346"
"22.118","3.343"
"22.166","3.338"
"22.213","3.335"
"22.260","3.331"
"22.307","3.326"
"22.355","3.322"
"22.402","3.318"
"22.449","3.315"
"22.497","3.313"
"22.544","3.310"
"22.591","3.306"
"22.638","3.301"
"22.686","3.295"
"22.733","3.290"
"22.780","3.285"
"22.827","3.278"
"22.875","3.270"
"22.922","3.262"
"22.969","3.254"
"23.016","3.247"
"23.064","3.240"
"23.111","3.233"
"23.158","3.225"
"23.205","3.218"
"23.253","3.210"
"23.300","3.204"
"23.347","3.199"
"23.394","3.196"
"23.442","3.192"
"23.489","3.187"
"23.536","3.183"
"23.584","3.180"
"23.631","3.178"
"23.678","3.177"
"23.725","3.176"
"23.773","3.176"
"23.820","3.177"
"23.867","3.177"
"23.914","3.175"
"23.962","3.173"
"24.009","3.173"
"24.056","3.174"
"24.103","3.173"
"24.151","3.170"
"24.198","3.167"
"24.245","3.167"
"24.292","3.168"
"24.340","3.169"
"24.387","3.169"
"24.434","3.171"
"24.482","3.172"
"24.529","3.171"
"24.576","3.170"
"24.623","3.168"
"24.671","3.167"
"24.718","3.165"
"24.765","3.162"
"24.812","3.159"
"24.860","3.154"
"24.907","3.150"
"24.954","3.147"
"25.001","3.144"
"25.049","3.141"
"25.096","3.137"
"25.143","3.135"
"25.190","3.134"
"25.238","3.133"
"25.285","3.133"
"25.332","3.133"
"25.379","3.131"
"25.427","3.129"
"25.474","3.126"
"25.521","3.123"
"25.569","3.120"
"25.616","3.118"
"25.663","3.118"
"25.710","3.122"
"25.758","3.125"
"25.805","3.127"
"25.852","3.128"
"25.899","3.128"
"25.947","3.127"
"25.994","3.124"
"26.041","3.121"
"26.088","3.117"
"26.136","3.113"
"26.183","3.111"
"26.230","3.110"
"26.277","3.110"
"26.325","3.109"
"26.372","3.107"
"26.419","3.106"
"26.466","3.105"
"26.514","3.105"
"26.561","3.103"
"26.608","3.102"
"26.656","3.101"
"26.703","3.101"
"26.750","3.100"
"26.797","3.100"
"26.845","3.101"
"26.892","3.101"
"26.939","3.102"
"26.986","3.103"
"27.034","3.103"
"27.081","3.101"
"27.128","3.099"
"27.175","3.099"
"27.223","3.100"
"27.270","3.101"
"27.317","3.101"
"27.364","3.101"
"27.412","3.099"
"27.459","3.096"
"27.506","3.094"
"27.554","3.092"
"27.601","3.092"
"27.648","3.093"
"27.695","3.095"
"27.743","3.096"
"27.790","3.095"
"27.837","3.094"
"27.884","3.092"
"27.932","3.089"
"27.979","3.086"
"28.026","3.085"
"28.073","3.085"
"28.121","3.086"
"28.168","3.087"
"28.215","3.087"
"28.262","3.088"
"28.310","3.089"
"28.357","3.089"
"28.404","3.089"
"28.451","3.089"
"28.499","3.090"
"28.546","3.090"
"28.593","3.091"
"28.641","3.092"
"28.688","3.092"
"28.735","3.092"
"28.782","3.092"
"28.830","3.095"
"28.877","3.099"
"28.924","3.106"
"28.971","3.113"
"29.019","3.119"
"29.066","3.125"
"29.113","3.129"
"29.160","3.131"
"29.208","3.133"
"29.255","3.133"
"29.302","3.134"
"29.349","3.134"
"29.397","3.135"
"29.444","3.136"
"29.491","3.137"
"29.538","3.138"
"29.586","3.139"
"29.633","3.140"
"29.680","3.140"
"29.728","3.140"
"29.775","3.140"
"29.822","3.139"
"29.869","3.139"
"29.917","3.139"
"29.964","3.140"
"30.011","3.142"
"30.058","3.144"
"30.106","3.144"
"30.153","3.146"
"30.200","3.147"
"30.247","3.149"
"30.295","3.150"
"30.342","3.150"
"30.389","3.150"
"30.436","3.149"
"30.484","3.149"
"30.531","3.149"
"30.578","3.149"
"30.626","3.148"
"30.673","3.148"
"30.720","3.148"
"30.767","3.149"
"30.815","3.150"
"30.862","3.150"
"30.909","3.149"
"30.956","3.148"
"31.004","3.147"
"31.051","3.147"
"31.098","3.148"
"31.145","3.151"
"31.193","3.154"
"31.240","3.156"
"31.287","3.158"
"31.334","3.157"
"31.382","3.155"
"31.429","3.153"
"31.476","3.150"
"31.523","3.146"
"31.571","3.142"
"31.618","3.140"
"31.665","3.139"
"31.713","3.140"
"31.760","3.141"
"31.807","3.143"
"31.854","3.147"
"31.902","3.150"
"31.949","3.153"
"31.996","3.155"
"32.043","3.157"
"32.091","3.161"
"32.138","3.165"
"32.185","3.169"
"32.232","3.173"
"32.280","3.176"
"32.327","3.179"
"32.374","3.181"
"32.421","3.184"
"32.469","3.187"
"32.516","3.191"
"32.563","3.196"
"32.610","3.200"
"32.658","3.203"
"32.705","3.206"
"32.752","3.207"
"32.800","3.207"
"32.847","3.205"
"32.894","3.202"
"32.941","3.198"
"32.989","3.193"
"33.036","3.189"
"33.083","3.186"
"33.130","3.185"
"33.178","3.186"
"33.225","3.188"
"33.272","3.190"
"33.319","3.192"
"33.367","3.193"
"33.414","3.194"
"33.461","3.195"
"33.508","3.194"
"33.556","3.193"
"33.603","3.192"
"33.650","3.191"
"33.698","3.190"
"33.745","3.190"
"33.792","3.189"
"33.839","3.188"
"33.887","3.188"
"33.934","3.186"
"33.981","3.185"
"34.028","3.183"
"34.076","3.182"
"34.123","3.181"
"34.170","3.180"
"34.217","3.181"
"34.265","3.180"
"34.312","3.179"
"34.359","3.178"
"34.406","3.176"
"34.454","3.173"
"34.501","3.171"
"34.548","3.168"
"34.595","3.165"
"34.643","3.161"
"34.690","3.156"
"34.737","3.152"
"34.785","3.150"
"34.832","3.149"
"34.879","3.148"
"34.926","3.147"
"34.974","3.147"
"35.021","3.147"
"35.068","3.148"
"35.115","3.150"
"35.163","3.153"
"35.210","3.154"
"35.257","3.155"
"35.304","3.157"
"35.352","3.158"
"35.399","3.157"
"35.446","3.156"
"35.493","3.155"
"35.541","3.154"
"35.588","3.152"
"35.635","3.150"
"35.683","3.148"
"35.730","3.145"
"35.777","3.143"
"35.824","3.140"
"35.872","3.137"
"35.919","3.135"
"35.966","3.133"
"36.013","3.132"
"36.061","3.130"
"36.108","3.130"
"36.155","3.130"
"36.202","3.131"
"36.250","3.133"
"36.297","3.135"
"36.344","3.138"
"36.391","3.141"
"36.439","3.144"
"36.486","3.146"
"36.533","3.149"
"36.580","3.152"
"36.628","3.155"
"36.675","3.159"
"36.722","3.161"
"36.770","3.163"
"36.817","3.165"
"36.864","3.167"
"36.911","3.169"
"36.959","3.173"
"37.006","3.178"
"37.053","3.183"
"37.100","3.187"
"37.148","3.189"
"37.195","3.190"
"37.242","3.192"
"37.289","3.192"
"37.337","3.193"
"37.384","3.195"
"37.431","3.197"
"37.478","3.199"
"37.526","3.200"
"37.573","3.202"
"37.620","3.204"
"37.667","3.206"
"37.715","3.207"
"37.762","3.210"
"37.809","3.211"
"37.857","3.212"
"37.904","3.210"
"37.951","3.209"
"37.998","3.207"
"38.046","3.206"
"38.093","3.208"
"38.140","3.210"
"38.187","3.214"
"38.235","3.217"
"38.282","3.220"
"38.329","3.222"
"38.376","3.224"
"38.424","3.227"
"38.471","3.228"
"38.518","3.229"
"38.565","3.228"
"38.613","3.227"
"38.660","3.225"
"38.707","3.223"
"38.755","3.219"
"38.802","3.215"
"38.849","3.212"
"38.896","3.211"
"38.944","3.211"
"38.991","3.211"
"39.038","3.212"
"39.085","3.213"
"39.133","3.214"
"39.180","3.215"
"39.227","3.214"
"39.274","3.213"
"39.322","3.211"
"39.369","3.209"
"39.416","3.207"
"39.463","3.207"
"39.511","3.207"
"39.558","3.206"
"39.605","3.206"
"39.652","3.206"
"39.700","3.206"
"39.747","3.207"
"39.794","3.210"
"39.842","3.215"
"39.889","3.219"
"39.936","3.221"
"39.983","3.221"
"40.031","3.221"
"40.078","3.220"
"40.125","3.219"
"40.172","3.218"
"40.220","3.217"
"40.267","3.216"
"40.314","3.216"
"40.361","3.217"
"40.409","3.217"
"40.456","3.217"
"40.503","3.216"
"40.550","3.216"
"40.598","3.216"
"40.645","3.216"
"40.692","3.216"
"40.739","3.214"
"40.787","3.211"
"40.834","3.209"
"40.881","3.207"
"40.929","3.207"
"40.976","3.206"
"41.023","3.205"
"41.070","3.204"
"41.118","3.203"
"41.165","3.204"
"41.212","3.204"
"41.259","3.204"
"41.307","3.202"
"41.354","3.201"
"41.401","3.200"
"41.448","3.199"
"41.496","3.199"
"41.543","3.199"
"41.590","3.200"
"41.637","3.201"
"41.685","3.202"
"41.732","3.204"
"41.779","3.205"
"41.827","3.205"
"41.874","3.203"
"41.921","3.202"
"41.968","3.202"
"42.016","3.202"
"42.063","3.202"
"42.110","3.204"
"42.157","3.207"
"42.205","3.210"
"42.252","3.213"
"42.299","3.215"
"42.346","3.217"
"42.394","3.221"
"42.441","3.224"
"42.488","3.228"
"42.535","3.231"
"42.583","3.232"
"42.630","3.232"
"42.677","3.231"
"42.724","3.229"
"42.772","3.227"
"42.819","3.225"
"42.866","3.226"
"42.914","3.227"
"42.961","3.226"
"43.008","3.224"
"43.055","3.221"
"43.103","3.217"
"43.150","3.214"
"43.197","3.211"
"43.244","3.210"
"43.292","3.211"
"43.339","3.213"
"43.386","3.217"
"43.433","3.220"
"43.481","3.224"
"43.528","3.226"
"43.575","3.228"
"43.622","3.229"
"43.670","3.229"
"43.717","3.231"
"43.764","3.233"
"43.811","3.234"
"43.859","3.234"
"43.906","3.233"
"43.953","3.231"
"44.001","3.229"
"44.048","3.226"
"44.095","3.224"
"44.142","3.223"
"44.190","3.222"
"44.237","3.222"
"44.284","3.221"
"44.331","3.220"
"44.379","3.219"
"44.426","3.217"
"44.473","3.216"
"44.520","3.214"
"44.568","3.211"
"44.615","3.209"
"44.662","3.208"
"44.709","3.207"
"44.757","3.206"
"44.804","3.205"
"44.851","3.206"
"44.899","3.207"
"44.946","3.207"
"44.993","3.207"
"45.040","3.207"
"45.088","3.207"
"45.135","3.207"
"45.182","3.207"
"45.229","3.206"
"45.277","3.205"
"45.324","3.204"
"45.371","3.203"
"45.418","3.202"
"45.466","3.202"
"45.513","3.201"
"45.560","3.200"
"45.607","3.199"
"45.655","3.197"
"45.702","3.196"
"45.749","3.194"
"45.796","3.193"
"45.844","3.192"
"45.891","3.191"
"45.938","3.191"
"45.986","3.189"
"46.033","3.187"
"46.080","3.183"
"46.127","3.180"
"46.175","3.176"
"46.222","3.173"
"46.269","3.171"
"46.316","3.172"
"46.364","3.175"
"46.411","3.177"
"46.458","3.181"
"46.505","3.184"
"46.553","3.186"
"46.600","3.188"
"46.647","3.188"
"46.694","3.189"
"46.742","3.190"
"46.789","3.193"
"46.836","3.195"
"46.883","3.198"
"46.931","3.201"
"46.978","3.205"
"47.025","3.208"
"47.073","3.210"
"47.120","3.211"
"47.167","3.210"
"47.214","3.210"
"47.262","3.211"
"47.309","3.210"
"47.356","3.210"
"47.403","3.210"
"47.451","3.212"
"47.498","3.213"
"47.545","3.214"
"47.592","3.215"
"47.640","3.216"
"47.687","3.215"
"47.734","3.215"
"47.781","3.213"
"47.829","3.210"
"47.876","3.206"
"47.923","3.204"
"47.971","3.205"
"48.018","3.206"
"48.065","3.208"
"48.112","3.209"
"48.160","3.210"
"48.207","3.210"
"48.254","3.209"
"48.301","3.207"
"48.349","3.204"
"48.396","3.202"
"48.443","3.201"
"48.490","3.201"
"48.538","3.202"
"48.585","3.205"
"48.632","3.206"
"48.679","3.206"
"48.727","3.206"
"48.774","3.205"
"48.821","3.205"
"48.868","3.204"
"48.916","3.203"
"48.963","3.201"
"49.010","3.200"
"49.058","3.199"
"49.105","3.200"
"49.152","3.202"
"49.199","3.203"
"49.247","3.203"
"49.294","3.201"
"49.341","3.198"
"49.388","3.194"
"49.436","3.192"
"49.483","3.192"
"49.530","3.193"
"49.577","3.196"
"49.625","3.199"
"49.672","3.201"
"49.719","3.201"
"49.766","3.202"
"49.814","3.201"
"49.861","3.200"
"49.908","3.200"
"49.956","3.199"
"50.003","3.200"
"50.050","3.200"
"50.097","3.199"
"50.145","3.198"
"50.192","3.198"
"50.239","3.198"
"50.286","3.199"
"50.334","3.201"
"50.381","3.203"
"50.428","3.205"
"50.475","3.206"
"50.523","3.205"
"50.570","3.204"
"50.617","3.203"
"50.664","3.202"
"50.712","3.201"
"50.759","3.199"
"50.806","3.197"
"50.853","3.195"
"50.901","3.194"
"50.948","3.192"
"50.995","3.189"
"51.043","3.186"
"51.090","3.182"
"51.137","3.180"
"51.184","3.179"
"51.232","3.179"
"51.279","3.179"
"51.326","3.180"
"51.373","3.181"
"51.421","3.184"
"51.468","3.188"
"51.515","3.191"
"51.562","3.192"
"51.610","3.192"
"51.657","3.192"
"51.704","3.191"
"51.751","3.191"
"51.799","3.189"
"51.846","3.186"
"51.893","3.182"
"51.940","3.178"
"51.988","3.175"
"52.035","3.172"
"52.082","3.169"
"52.130","3.168"
"52.177","3.165"
"52.224","3.162"
"52.271","3.158"
"52.319","3.157"
"52.366","3.159"
"52.413","3.163"
"52.460","3.167"
"52.508","3.168"
"52.555","3.167"
"52.602","3.163"
"52.649","3.158"
"52.697","3.153"
"52.744","3.149"
"52.791","3.145"
"52.838","3.142"
"52.886","3.140"
"52.933","3.139"
"52.980","3.139"
"53.028","3.139"
"53.075","3.141"
"53.122","3.142"
"53.169","3.143"
"53.217","3.144"
"53.264","3.143"
"53.311","3.142"
"53.358","3.141"
"53.406","3.140"
"53.453","3.140"
"53.500","3.142"
"53.547","3.143"
"53.595","3.144"
"53.642","3.143"
"53.689","3.142"
"53.736","3.141"
"53.784","3.140"
"53.831","3.140"
"53.878","3.141"
"53.925","3.141"
"53.973","3.140"
"54.020","3.139"
"54.067","3.137"
"54.115","3.135"
"54.162","3.134"
"54.209","3.134"
"54.256","3.134"
"54.304","3.133"
"54.351","3.132"
"54.398","3.131"
"54.445","3.132"
"54.493","3.133"
"54.540","3.134"
"54.587","3.135"
"54.634","3.135"
"54.682","3.135"
"54.729","3.135"
"54.776","3.136"
"54.823","3.136"
"54.871","3.136"
"54.918","3.137"
"54.965","3.139"
"55.012","3.141"
"55.060","3.143"
"55.107","3.145"
"55.154","3.146"
"55.202","3.146"
"55.249","3.144"
"55.296","3.143"
"55.343","3.141"
"55.391","3.140"
"55.438","3.139"
"55.485","3.138"
"55.532","3.136"
"55.580","3.134"
"55.627","3.131"
"55.674","3.130"
"55.721","3.130"
"55.769","3.131"
"55.816","3.132"
"55.863","3.135"
"55.910","3.137"
"55.958","3.138"
"56.005","3.138"
"56.052","3.138"
"56.100","3.141"
"56.147","3.146"
"56.194","3.153"
"56.241","3.160"
"56.289","3.166"
"56.336","3.170"
"56.383","3.174"
"56.430","3.179"
"56.478","3.183"
"56.525","3.186"
"56.572","3.189"
"56.619","3.190"
"56.667","3.191"
"56.714","3.191"
"56.761","3.191"
"56.808","3.191"
"56.856","3.193"
"56.903","3.197"
"56.950","3.201"
"56.997","3.205"
"57.045","3.207"
"57.092","3.210"
"57.139","3.213"
"57.187","3.217"
"57.234","3.221"
"57.281","3.225"
"57.328","3.229"
"57.376","3.232"
"57.423","3.233"
"57.470","3.235"
"57.517","3.239"
"57.565","3.244"
"57.612","3.248"
"57.659","3.250"
"57.706","3.250"
"57.754","3.249"
"57.801","3.247"
"57.848","3.244"
"57.895","3.241"
"57.943","3.238"
"57.990","3.236"
"58.037","3.236"
"58.084","3.239"
"58.132","3.243"
"58.179","3.248"
"58.226","3.253"
"58.274","3.255"
"58.321","3.256"
"58.368","3.256"
"58.415","3.255"
"58.463","3.254"
"58.510","3.252"
"58.557","3.249"
"58.604","3.246"
"58.652","3.244"
"58.699","3.241"
"58.746","3.240"
"58.793","3.240"
"58.841","3.239"
"58.888","3.239"
"58.935","3.238"
"58.982","3.238"
"59.030","3.237"
"59.077","3.238"
"59.124","3.238"
"59.172","3.239"
"59.219","3.239"
"59.266","3.240"
"59.313","3.241"
"59.361","3.242"
"59.408","3.241"
"59.455","3.239"
"59.502","3.237"
"59.550","3.235"
"59.597","3.234"
"59.644","3.234"
"59.691","3.234"
"59.739","3.234"
"59.786","3.234"
"59.833","3.232"
"59.880","3.229"
"59.928","3.226"
"59.975","3.223"
"60.022","3.220"
"60.069","3.218"
"60.117","3.215"
"60.164","3.211"
"60.211","3.207"
"60.259","3.203"
"60.306","3.199"
"60.353","3.194"
"60.400","3.189"
"60.448","3.185"
"60.495","3.181"
"60.542","3.179"
"60.589","3.177"
"60.637","3.175"
"60.684","3.173"
"60.731","3.170"
"60.778","3.167"
"60.826","3.165"
"60.873","3.164"
"60.920","3.164"
"60.967","3.163"
"61.015","3.161"
"61.062","3.160"
"61.109","3.160"
"61.156","3.159"
"61.204","3.158"
"61.251","3.155"
"61.298","3.152"
"61.346","3.148"
"61.393","3.144"
"61.440","3.140"
"61.487","3.136"
"61.535","3.132"
"61.582","3.128"
"61.629","3.124"
"61.676","3.120"
"61.724","3.115"
"61.771","3.111"
"61.818","3.110"
"61.865","3.110"
"61.913","3.112"
"61.960","3.113"
"62.007","3.113"
"62.054","3.112"
"62.102","3.111"
"62.149","3.112"
"62.196","3.112"
"62.244","3.113"
"62.291","3.115"
"62.338","3.118"
"62.385","3.120"
"62.433","3.122"
"62.480","3.126"
"62.527","3.130"
"62.574","3.132"
"62.622","3.131"
"62.669","3.129"
"62.716","3.127"
"62.763","3.125"
"62.811","3.125"
"62.858","3.125"
"62.905","3.125"
"62.952","3.125"
"63.000","3.125"
"63.047","3.126"
"63.094","3.126"
"63.141","3.125"
"63.189","3.123"
"63.236","3.119"
"63.283","3.116"
"63.331","3.113"
"63.378","3.111"
"63.425","3.109"
"63.472","3.107"
"63.520","3.103"
"63.567","3.098"
"63.614","3.092"
"63.661","3.087"
"63.709","3.082"
"63.756","3.078"
"63.803","3.073"
"63.850","3.069"
"63.898","3.066"
"63.945","3.064"
"63.992","3.063"
"64.039","3.062"
"64.087","3.062"
"64.134","3.063"
"64.181","3.065"
"64.229","3.067"
"64.276","3.069"
"64.323","3.069"
"64.370","3.068"
"64.418","3.066"
"64.465","3.064"
"64.512","3.062"
"64.559","3.061"
"64.607","3.061"
"64.654","3.063"
"64.701","3.064"
"64.748","3.064"
"64.796","3.063"
"64.843","3.064"
"64.890","3.066"
"64.937","3.068"
"64.985","3.070"
"65.032","3.071"
"65.079","3.072"
"65.126","3.071"
"65.174","3.070"
"65.221","3.069"
"65.268","3.069"
"65.316","3.069"
"65.363","3.070"
"65.410","3.071"
"65.457","3.073"
"65.505","3.075"
"65.552","3.077"
"65.599","3.078"
"65.646","3.078"
"65.694","3.078"
"65.741","3.078"
"65.788","3.078"
"65.835","3.079"
"65.883","3.081"
