"X(mm)","Z(mm)"
"0.000",""
"0.047",""
"0.095",""
"0.142",""
"0.189",""
"0.236","0.021"
"0.284","0.023"
"0.331","0.022"
"0.378","0.019"
"0.425","0.017"
"0.473","0.018"
"0.520","0.020"
"0.567","0.021"
"0.614","0.020"
"0.662","0.019"
"0.709","0.019"
"0.756","0.019"
"0.803","0.020"
"0.851","0.019"
"0.898","0.020"
"0.945","0.021"
"0.992","0.021"
"1.040","0.019"
"1.087","0.016"
"1.134","0.014"
"1.181","0.016"
"1.229","0.021"
"1.276","0.025"
"1.323","0.025"
"1.370","0.019"
"1.418","0.012"
"1.465","0.009"
"1.512","0.012"
"1.560","0.016"
"1.607","0.018"
"1.654","0.019"
"1.701","0.020"
"1.749","0.021"
"1.796","0.020"
"1.843","0.020"
"1.890","0.021"
"1.938","0.021"
"1.985","0.021"
"2.032","0.021"
"2.079","0.022"
"2.127","0.023"
"2.174","0.023"
"2.221","0.022"
"2.268","0.022"
"2.316","0.022"
"2.363","0.022"
"2.410","0.024"
"2.457","0.025"
"2.505","0.025"
"2.552","0.025"
"2.599","0.023"
"2.646","0.020"
"2.694","0.016"
"2.741","0.015"
"2.788","0.020"
"2.835","0.027"
"2.883","0.029"
"2.930","0.024"
"2.977","0.019"
"3.025","0.017"
"3.072","0.020"
"3.119","0.023"
"3.166","0.024"
"3.214","0.024"
"3.261","0.022"
"3.308","0.018"
"3.355","0.017"
"3.403","0.021"
"3.450","0.026"
"3.497","0.028"
"3.544","0.026"
"3.592","0.019"
"3.639","0.014"
"3.686","0.016"
"3.733","0.025"
"3.781","0.032"
"3.828","0.032"
"3.875","0.028"
"3.922","0.024"
"3.970","0.022"
"4.017","0.022"
"4.064","0.026"
"4.111","0.030"
"4.159","0.030"
"4.206","0.027"
"4.253","0.025"
"4.300","0.026"
"4.348","0.028"
"4.395","0.029"
"4.442","0.029"
"4.490","0.027"
"4.537","0.025"
"4.584","0.024"
"4.631","0.024"
"4.679","0.026"
"4.726","0.028"
"4.773","0.030"
"4.820","0.030"
"4.868","0.029"
"4.915","0.028"
"4.962","0.026"
"5.009","0.023"
"5.057","0.021"
"5.104","0.022"
"5.151","0.024"
"5.198","0.024"
"5.246","0.022"
"5.293","0.021"
"5.340","0.022"
"5.387","0.024"
"5.435","0.025"
"5.482","0.026"
"5.529","0.026"
"5.576","0.025"
"5.624","0.027"
"5.671","0.029"
"5.718","0.030"
"5.765","0.032"
"5.813","0.034"
"5.860","0.037"
"5.907","0.038"
"5.955","0.036"
"6.002","0.034"
"6.049","0.034"
"6.096","0.035"
"6.144","0.035"
"6.191","0.032"
"6.238","0.028"
"6.285","0.025"
"6.333","0.025"
"6.380","0.028"
"6.427","0.029"
"6.474","0.029"
"6.522","0.030"
"6.569","0.032"
"6.616","0.033"
"6.663","0.032"
"6.711","0.031"
"6.758","0.034"
"6.805","0.040"
"6.852","0.045"
"6.900","0.050"
"6.947","0.062"
"6.994","0.093"
"7.041","0.149"
"7.089","0.226"
"7.136","0.316"
"7.183","0.403"
"7.230","0.485"
"7.278","0.575"
"7.325","0.688"
"7.372","0.814"
"7.420","0.926"
"7.467","1.016"
"7.514","1.097"
"7.561","1.177"
"7.609","1.259"
"7.656","1.340"
"7.703","1.417"
"7.750","1.489"
"7.798","1.555"
"7.845","1.611"
"7.892","1.658"
"7.939","1.700"
"7.987","1.744"
"8.034","1.791"
"8.081","1.836"
"8.128","1.879"
"8.176","1.923"
"8.223","1.969"
"8.270","2.013"
"8.317","2.050"
"8.365","2.084"
"8.412","2.117"
"8.459","2.151"
"8.506","2.185"
"8.554","2.222"
"8.601","2.263"
"8.648","2.302"
"8.695","2.335"
"8.743","2.362"
"8.790","2.387"
"8.837","2.412"
"8.885","2.439"
"8.932","2.467"
"8.979","2.495"
"9.026","2.522"
"9.074","2.548"
"9.121","2.576"
"9.168","2.604"
"9.215","2.631"
"9.263","2.653"
"9.310","2.672"
"9.357","2.689"
"9.404","2.707"
"9.452","2.726"
"9.499","2.748"
"9.546","2.775"
"9.593","2.804"
"9.641","2.829"
"9.688","2.849"
"9.735","2.866"
"9.782","2.885"
"9.830","2.905"
"9.877","2.926"
"9.924","2.946"
"9.971","2.967"
"10.019","2.986"
"10.066","3.003"
"10.113","3.017"
"10.160","3.032"
"10.208","3.048"
"10.255","3.065"
"10.302","3.081"
"10.350","3.098"
"10.397","3.113"
"10.444","3.127"
"10.491","3.141"
"10.539","3.156"
"10.586","3.172"
"10.633","3.187"
"10.680","3.201"
"10.728","3.215"
"10.775","3.229"
"10.822","3.244"
"10.869","3.260"
"10.917","3.275"
"10.964","3.288"
"11.011","3.299"
"11.058","3.310"
"11.106","3.322"
"11.153","3.333"
"11.200","3.342"
"11.247","3.352"
"11.295","3.362"
"11.342","3.373"
"11.389","3.382"
"11.436","3.391"
"11.484","3.400"
"11.531","3.409"
"11.578","3.418"
"11.625","3.426"
"11.673","3.434"
"11.720","3.440"
"11.767","3.446"
"11.815","3.453"
"11.862","3.462"
"11.909","3.470"
"11.956","3.478"
"12.004","3.487"
"12.051","3.497"
"12.098","3.507"
"12.145","3.516"
"12.193","3.521"
"12.240","3.526"
"12.287","3.530"
"12.334","3.535"
"12.382","3.541"
"12.429","3.547"
"12.476","3.553"
"12.523","3.559"
"12.571","3.565"
"12.618","3.571"
"12.665","3.576"
"12.712","3.581"
"12.760","3.586"
"12.807","3.589"
"12.854","3.591"
"12.901","3.593"
"12.949","3.596"
"12.996","3.599"
"13.043","3.602"
"13.090","3.603"
"13.138","3.603"
"13.185","3.602"
"13.232","3.601"
"13.280","3.602"
"13.327","3.605"
"13.374","3.608"
"13.421","3.610"
"13.469","3.611"
"13.516","3.611"
"13.563","3.612"
"13.610","3.612"
"13.658","3.613"
"13.705","3.612"
"13.752","3.611"
"13.799","3.609"
"13.847","3.608"
"13.894","3.607"
"13.941","3.607"
"13.988","3.608"
"14.036","3.609"
"14.083","3.610"
"14.130","3.611"
"14.177","3.611"
"14.225","3.612"
"14.272","3.613"
"14.319","3.615"
"14.366","3.617"
"14.414","3.617"
"14.461","3.616"
"14.508","3.616"
"14.555","3.618"
"14.603","3.621"
"14.650","3.624"
"14.697","3.626"
"14.745","3.625"
"14.792","3.624"
"14.839","3.623"
"14.886","3.622"
"14.934","3.620"
"14.981","3.616"
"15.028","3.612"
"15.075","3.608"
"15.123","3.604"
"15.170","3.599"
"15.217","3.594"
"15.264","3.587"
"15.312","3.580"
"15.359","3.574"
"15.406","3.571"
"15.453","3.569"
"15.501","3.567"
"15.548","3.565"
"15.595","3.560"
"15.642","3.552"
"15.690","3.542"
"15.737","3.533"
"15.784","3.527"
"15.831","3.524"
"15.879","3.522"
"15.926","3.521"
"15.973","3.520"
"16.020","3.519"
"16.068","3.518"
"16.115","3.517"
"16.162","3.516"
"16.210","3.513"
"16.257","3.510"
"16.304","3.506"
"16.351","3.500"
"16.399","3.493"
"16.446","3.487"
"16.493","3.482"
"16.540","3.480"
"16.588","3.480"
"16.635","3.480"
"16.682","3.478"
"16.729","3.475"
"16.777","3.470"
"16.824","3.466"
"16.871","3.462"
"16.918","3.459"
"16.966","3.457"
"17.013","3.455"
"17.060","3.452"
"17.107","3.448"
"17.155","3.444"
"17.202","3.440"
"17.249","3.437"
"17.296","3.435"
"17.344","3.432"
"17.391","3.428"
"17.438","3.424"
"17.485","3.418"
"17.533","3.411"
"17.580","3.404"
"17.627","3.399"
"17.675","3.397"
"17.722","3.396"
"17.769","3.395"
"17.816","3.395"
"17.864","3.394"
"17.911","3.393"
"17.958","3.392"
"18.005","3.393"
"18.053","3.395"
"18.100","3.398"
"18.147","3.401"
"18.194","3.400"
"18.242","3.397"
"18.289","3.394"
"18.336","3.390"
"18.383","3.386"
"18.431","3.381"
"18.478","3.377"
"18.525","3.373"
"18.572","3.369"
"18.620","3.364"
"18.667","3.359"
"18.714","3.355"
"18.761","3.352"
"18.809","3.348"
"18.856","3.344"
"18.903","3.341"
"18.950","3.338"
"18.998","3.336"
"19.045","3.333"
"19.092","3.330"
"19.140","3.326"
"19.187","3.324"
"19.234","3.322"
"19.281","3.320"
"19.329","3.320"
"19.376","3.320"
"19.423","3.320"
"19.470","3.317"
"19.518","3.313"
