"X(mm)","Z(mm)"
"19.517","4.482"
"19.564","4.484"
"19.612","4.486"
"19.659","4.486"
"19.706","4.487"
"19.753","4.489"
"19.801","4.491"
"19.848","4.493"
"19.895","4.495"
"19.942","4.497"
"19.990","4.499"
"20.037","4.503"
"20.084","4.505"
"20.131","4.506"
"20.179","4.505"
"20.226","4.506"
"20.273","4.507"
"20.321","4.508"
"20.368","4.509"
"20.415","4.511"
"20.462","4.513"
"20.510","4.514"
"20.557","4.513"
"20.604","4.513"
"20.651","4.512"
"20.699","4.509"
"20.746","4.506"
"20.793","4.505"
"20.840","4.505"
"20.888","4.505"
"20.935","4.505"
"20.982","4.502"
"21.029","4.498"
"21.077","4.494"
"21.124","4.491"
"21.171","4.486"
"21.218","4.482"
"21.266","4.478"
"21.313","4.475"
"21.360","4.472"
"21.407","4.467"
"21.455","4.461"
"21.502","4.457"
"21.549","4.453"
"21.596","4.448"
"21.644","4.440"
"21.691","4.432"
"21.738","4.428"
"21.785","4.426"
"21.833","4.422"
"21.880","4.417"
"21.927","4.413"
"21.975","4.411"
"22.022","4.411"
"22.069","4.409"
"22.116","4.405"
"22.164","4.402"
"22.211","4.400"
"22.258","4.398"
"22.305","4.395"
"22.353","4.391"
"22.400","4.388"
"22.447","4.386"
"22.494","4.383"
"22.542","4.381"
"22.589","4.380"
"22.636","4.378"
"22.683","4.375"
"22.731","4.371"
"22.778","4.366"
"22.825","4.361"
"22.872","4.354"
"22.920","4.346"
"22.967","4.339"
"23.014","4.334"
"23.061","4.331"
"23.109","4.328"
"23.156","4.326"
"23.203","4.323"
"23.250","4.319"
"23.298","4.316"
"23.345","4.314"
"23.392","4.312"
"23.439","4.308"
"23.487","4.302"
"23.534","4.295"
"23.581","4.289"
"23.629","4.283"
"23.676","4.276"
"23.723","4.271"
"23.770","4.266"
"23.818","4.261"
"23.865","4.258"
"23.912","4.254"
"23.959","4.252"
"24.007","4.249"
"24.054","4.247"
"24.101","4.245"
"24.148","4.245"
"24.196","4.243"
"24.243","4.240"
"24.290","4.236"
"24.337","4.231"
"24.385","4.228"
"24.432","4.225"
"24.479","4.224"
"24.526","4.223"
"24.574","4.222"
"24.621","4.221"
"24.668","4.221"
"24.715","4.221"
"24.763","4.221"
"24.810","4.220"
"24.857","4.219"
"24.904","4.218"
"24.952","4.216"
"24.999","4.213"
"25.046","4.208"
"25.093","4.203"
"25.141","4.198"
"25.188","4.191"
"25.235","4.183"
"25.283","4.175"
"25.330","4.167"
"25.377","4.160"
"25.424","4.157"
"25.472","4.156"
"25.519","4.155"
"25.566","4.151"
"25.613","4.145"
"25.661","4.137"
"25.708","4.127"
"25.755","4.119"
"25.802","4.112"
"25.850","4.107"
"25.897","4.102"
"25.944","4.099"
"25.991","4.096"
"26.039","4.092"
"26.086","4.088"
"26.133","4.086"
"26.180","4.084"
"26.228","4.080"
"26.275","4.076"
"26.322","4.073"
"26.369","4.071"
"26.417","4.067"
"26.464","4.061"
"26.511","4.055"
"26.558","4.052"
"26.606","4.050"
"26.653","4.045"
"26.700","4.042"
"26.747","4.043"
"26.795","4.046"
"26.842","4.047"
"26.889","4.045"
"26.937","4.043"
"26.984","4.041"
"27.031","4.040"
"27.078","4.037"
"27.126","4.035"
"27.173","4.032"
"27.220","4.031"
"27.267","4.031"
"27.315","4.030"
"27.362","4.029"
"27.409","4.026"
"27.456","4.023"
"27.504","4.020"
"27.551","4.017"
"27.598","4.014"
"27.645","4.011"
"27.693","4.007"
"27.740","4.003"
"27.787","4.000"
"27.834","3.997"
"27.882","3.994"
"27.929","3.990"
"27.976","3.987"
"28.023","3.982"
"28.071","3.976"
"28.118","3.969"
"28.165","3.961"
"28.212","3.953"
"28.260","3.945"
"28.307","3.940"
"28.354","3.935"
"28.401","3.932"
"28.449","3.932"
"28.496","3.934"
"28.543","3.935"
"28.591","3.934"
"28.638","3.934"
"28.685","3.934"
"28.732","3.934"
"28.780","3.933"
"28.827","3.933"
"28.874","3.933"
"28.921","3.932"
"28.969","3.931"
"29.016","3.931"
"29.063","3.929"
"29.110","3.926"
"29.158","3.923"
"29.205","3.919"
"29.252","3.915"
"29.299","3.911"
"29.347","3.907"
"29.394","3.904"
"29.441","3.902"
"29.488","3.900"
"29.536","3.900"
"29.583","3.903"
"29.630","3.906"
"29.677","3.908"
"29.725","3.908"
"29.772","3.909"
"29.819","3.910"
"29.866","3.909"
"29.914","3.907"
"29.961","3.903"
"30.008","3.898"
"30.055","3.894"
"30.103","3.890"
"30.150","3.886"
"30.197","3.881"
"30.244","3.876"
"30.292","3.873"
"30.339","3.870"
"30.386","3.867"
"30.434","3.862"
"30.481","3.857"
"30.528","3.852"
"30.575","3.846"
"30.623","3.840"
"30.670","3.836"
"30.717","3.834"
"30.764","3.832"
"30.812","3.829"
"30.859","3.825"
"30.906","3.820"
"30.953","3.814"
"31.001","3.807"
"31.048","3.802"
"31.095","3.798"
"31.142","3.796"
"31.190","3.796"
"31.237","3.797"
"31.284","3.799"
"31.331","3.804"
"31.379","3.808"
"31.426","3.811"
"31.473","3.815"
"31.520","3.820"
"31.568","3.825"
"31.615","3.830"
"31.662","3.833"
"31.709","3.837"
"31.757","3.840"
"31.804","3.842"
"31.851","3.843"
"31.898","3.843"
"31.946","3.844"
"31.993","3.845"
"32.040","3.845"
"32.088","3.842"
"32.135","3.839"
"32.182","3.835"
"32.229","3.830"
"32.277","3.824"
"32.324","3.818"
"32.371","3.812"
"32.418","3.808"
"32.466","3.807"
"32.513","3.808"
"32.560","3.807"
"32.607","3.804"
"32.655","3.801"
"32.702","3.799"
"32.749","3.798"
"32.796","3.797"
"32.844","3.794"
"32.891","3.791"
"32.938","3.788"
"32.985","3.785"
"33.033","3.784"
"33.080","3.783"
"33.127","3.782"
"33.174","3.780"
"33.222","3.778"
"33.269","3.779"
"33.316","3.783"
"33.363","3.788"
"33.411","3.793"
"33.458","3.798"
"33.505","3.804"
"33.552","3.810"
"33.600","3.814"
"33.647","3.816"
"33.694","3.818"
"33.742","3.819"
"33.789","3.819"
"33.836","3.818"
"33.883","3.817"
"33.931","3.818"
"33.978","3.819"
"34.025","3.821"
"34.072","3.823"
"34.120","3.825"
"34.167","3.825"
"34.214","3.823"
"34.261","3.818"
"34.309","3.809"
"34.356","3.799"
"34.403","3.790"
"34.450","3.782"
"34.498","3.778"
"34.545","3.777"
"34.592","3.777"
"34.639","3.776"
"34.687","3.775"
"34.734","3.773"
"34.781","3.770"
"34.828","3.765"
"34.876","3.760"
"34.923","3.757"
"34.970","3.755"
"35.017","3.753"
"35.065","3.753"
"35.112","3.755"
"35.159","3.758"
"35.206","3.762"
"35.254","3.766"
"35.301","3.769"
"35.348","3.772"
"35.396","3.774"
"35.443","3.775"
"35.490","3.774"
"35.537","3.773"
"35.585","3.770"
"35.632","3.767"
"35.679","3.764"
"35.726","3.763"
"35.774","3.764"
"35.821","3.767"
"35.868","3.770"
"35.915","3.774"
"35.963","3.777"
"36.010","3.779"
"36.057","3.780"
"36.104","3.780"
"36.152","3.778"
"36.199","3.775"
"36.246","3.772"
"36.293","3.771"
"36.341","3.769"
"36.388","3.768"
"36.435","3.769"
"36.482","3.769"
"36.530","3.769"
"36.577","3.768"
"36.624","3.769"
"36.671","3.769"
"36.719","3.768"
"36.766","3.766"
"36.813","3.765"
"36.860","3.765"
"36.908","3.764"
"36.955","3.763"
"37.002","3.761"
"37.050","3.760"
"37.097","3.757"
"37.144","3.752"
"37.191","3.748"
"37.239","3.744"
"37.286","3.741"
"37.333","3.739"
"37.380","3.738"
"37.428","3.738"
"37.475","3.738"
"37.522","3.738"
"37.569","3.739"
"37.617","3.739"
"37.664","3.737"
"37.711","3.734"
"37.758","3.734"
"37.806","3.735"
"37.853","3.732"
"37.900","3.725"
"37.947","3.720"
"37.995","3.722"
"38.042","3.726"
"38.089","3.729"
"38.136","3.732"
"38.184","3.736"
"38.231","3.741"
"38.278","3.744"
"38.325","3.746"
"38.373","3.749"
"38.420","3.751"
"38.467","3.753"
"38.514","3.753"
"38.562","3.753"
"38.609","3.755"
"38.656","3.756"
"38.704","3.757"
"38.751","3.758"
"38.798","3.759"
"38.845","3.760"
"38.893","3.761"
"38.940","3.761"
"38.987","3.761"
"39.034","3.759"
"39.082","3.757"
"39.129","3.755"
"39.176","3.755"
"39.223","3.755"
"39.271","3.753"
"39.318","3.750"
"39.365","3.747"
"39.412","3.745"
"39.460","3.743"
"39.507","3.744"
"39.554","3.745"
"39.601","3.748"
"39.649","3.750"
"39.696","3.751"
"39.743","3.751"
"39.790","3.750"
"39.838","3.749"
"39.885","3.747"
"39.932","3.743"
"39.979","3.738"
"40.027","3.736"
"40.074","3.734"
"40.121","3.731"
"40.168","3.731"
"40.216","3.736"
"40.263","3.741"
"40.310","3.743"
"40.358","3.744"
"40.405","3.750"
"40.452","3.757"
"40.499","3.761"
"40.547","3.763"
"40.594","3.766"
"40.641","3.768"
"40.688","3.770"
"40.736","3.775"
"40.783","3.781"
"40.830","3.780"
"40.877","3.774"
"40.925","3.770"
"40.972","3.771"
"41.019","3.772"
"41.066","3.767"
"41.114","3.761"
"41.161","3.757"
"41.208","3.757"
"41.255","3.758"
"41.303","3.757"
"41.350","3.756"
"41.397","3.757"
"41.444","3.757"
"41.492","3.756"
"41.539","3.754"
"41.586","3.754"
"41.633","3.752"
"41.681","3.749"
"41.728","3.746"
"41.775","3.744"
"41.822","3.741"
"41.870","3.738"
"41.917","3.737"
"41.964","3.735"
"42.011","3.733"
"42.059","3.732"
"42.106","3.732"
"42.153","3.731"
"42.201","3.729"
"42.248","3.728"
"42.295","3.728"
"42.342","3.730"
"42.390","3.732"
"42.437","3.732"
"42.484","3.729"
"42.531","3.728"
"42.579","3.728"
"42.626","3.728"
"42.673","3.728"
"42.720","3.729"
"42.768","3.730"
"42.815","3.731"
"42.862","3.731"
"42.909","3.730"
"42.957","3.729"
"43.004","3.728"
"43.051","3.727"
"43.098","3.724"
"43.146","3.722"
"43.193","3.720"
"43.240","3.718"
"43.287","3.717"
"43.335","3.716"
"43.382","3.716"
"43.429","3.718"
"43.476","3.721"
"43.524","3.723"
"43.571","3.723"
"43.618","3.724"
"43.665","3.729"
"43.713","3.734"
"43.760","3.738"
"43.807","3.744"
"43.855","3.748"
"43.902","3.751"
"43.949","3.751"
"43.996","3.751"
"44.044","3.749"
"44.091","3.748"
"44.138","3.747"
"44.185","3.748"
"44.233","3.747"
"44.280","3.743"
"44.327","3.738"
"44.374","3.734"
"44.422","3.731"
"44.469","3.728"
"44.516","3.725"
"44.563","3.722"
"44.611","3.719"
"44.658","3.714"
"44.705","3.710"
"44.752","3.708"
"44.800","3.707"
"44.847","3.705"
"44.894","3.702"
"44.941","3.699"
"44.989","3.698"
"45.036","3.699"
"45.083","3.700"
"45.130","3.700"
"45.178","3.699"
"45.225","3.697"
"45.272","3.694"
"45.319","3.692"
"45.367","3.691"
"45.414","3.691"
"45.461","3.690"
"45.509","3.691"
"45.556","3.693"
"45.603","3.694"
"45.650","3.694"
"45.698","3.694"
"45.745","3.691"
"45.792","3.688"
"45.839","3.687"
"45.887","3.686"
"45.934","3.686"
"45.981","3.687"
"46.028","3.689"
"46.076","3.693"
"46.123","3.699"
"46.170","3.706"
"46.217","3.712"
"46.265","3.716"
"46.312","3.717"
"46.359","3.719"
"46.406","3.722"
"46.454","3.723"
"46.501","3.723"
"46.548","3.724"
"46.595","3.726"
"46.643","3.728"
"46.690","3.728"
"46.737","3.728"
"46.784","3.728"
"46.832","3.731"
"46.879","3.734"
"46.926","3.735"
"46.973","3.732"
"47.021","3.729"
"47.068","3.729"
"47.115","3.728"
"47.163","3.723"
"47.210","3.717"
"47.257","3.714"
"47.304","3.714"
"47.352","3.713"
"47.399","3.710"
"47.446","3.707"
"47.493","3.705"
"47.541","3.704"
"47.588","3.705"
"47.635","3.708"
"47.682","3.712"
"47.730","3.716"
"47.777","3.721"
"47.824","3.728"
"47.871","3.734"
"47.919","3.739"
"47.966","3.744"
"48.013","3.748"
"48.060","3.752"
"48.108","3.756"
"48.155","3.760"
"48.202","3.763"
"48.249","3.765"
"48.297","3.766"
"48.344","3.766"
"48.391","3.764"
"48.438","3.761"
"48.486","3.757"
"48.533","3.753"
"48.580","3.750"
"48.627","3.748"
"48.675","3.748"
"48.722","3.749"
"48.769","3.751"
"48.817","3.754"
"48.864","3.755"
"48.911","3.755"
"48.958","3.754"
"49.006","3.752"
"49.053","3.750"
"49.100","3.749"
"49.147","3.748"
"49.195","3.747"
"49.242","3.744"
"49.289","3.741"
"49.336","3.737"
"49.384","3.735"
"49.431","3.734"
"49.478","3.733"
"49.525","3.732"
"49.573","3.731"
"49.620","3.732"
"49.667","3.733"
"49.714","3.734"
"49.762","3.732"
"49.809","3.728"
"49.856","3.724"
"49.903","3.721"
"49.951","3.721"
"49.998","3.723"
"50.045","3.726"
"50.092","3.729"
"50.140","3.731"
"50.187","3.734"
"50.234","3.735"
"50.281","3.734"
"50.329","3.732"
"50.376","3.729"
"50.423","3.728"
"50.471","3.728"
"50.518","3.727"
"50.565","3.724"
"50.612","3.720"
"50.660","3.716"
"50.707","3.714"
"50.754","3.713"
"50.801","3.711"
"50.849","3.709"
"50.896","3.707"
"50.943","3.706"
"50.990","3.705"
"51.038","3.706"
"51.085","3.706"
"51.132","3.706"
"51.179","3.707"
"51.227","3.707"
"51.274","3.705"
"51.321","3.703"
"51.368","3.702"
"51.416","3.703"
"51.463","3.707"
"51.510","3.712"
"51.557","3.717"
"51.605","3.720"
"51.652","3.722"
"51.699","3.723"
"51.746","3.724"
"51.794","3.725"
"51.841","3.727"
"51.888","3.729"
"51.935","3.732"
"51.983","3.733"
"52.030","3.734"
"52.077","3.735"
"52.125","3.736"
"52.172","3.737"
"52.219","3.737"
"52.266","3.737"
"52.314","3.736"
"52.361","3.737"
"52.408","3.737"
"52.455","3.738"
"52.503","3.740"
"52.550","3.742"
"52.597","3.744"
"52.644","3.747"
"52.692","3.749"
"52.739","3.751"
"52.786","3.750"
"52.833","3.749"
"52.881","3.748"
"52.928","3.747"
"52.975","3.746"
"53.022","3.743"
"53.070","3.740"
"53.117","3.738"
"53.164","3.737"
"53.211","3.735"
"53.259","3.731"
"53.306","3.727"
"53.353","3.724"
"53.400","3.722"
"53.448","3.721"
"53.495","3.719"
"53.542","3.718"
"53.589","3.718"
"53.637","3.719"
"53.684","3.720"
"53.731","3.722"
"53.779","3.722"
"53.826","3.722"
"53.873","3.721"
"53.920","3.718"
"53.968","3.715"
"54.015","3.711"
"54.062","3.705"
"54.109","3.700"
"54.157","3.698"
"54.204","3.698"
"54.251","3.696"
"54.298","3.694"
"54.346","3.693"
"54.393","3.693"
"54.440","3.695"
"54.487","3.696"
"54.535","3.696"
"54.582","3.695"
"54.629","3.693"
"54.676","3.691"
"54.724","3.689"
"54.771","3.687"
"54.818","3.684"
"54.865","3.683"
"54.913","3.681"
"54.960","3.680"
"55.007","3.679"
"55.054","3.680"
"55.102","3.683"
"55.149","3.685"
"55.196","3.686"
"55.243","3.688"
"55.291","3.692"
"55.338","3.693"
"55.385","3.693"
"55.432","3.694"
"55.480","3.694"
"55.527","3.694"
"55.574","3.692"
"55.622","3.689"
"55.669","3.686"
"55.716","3.683"
"55.763","3.679"
"55.811","3.675"
"55.858","3.672"
"55.905","3.669"
"55.952","3.668"
"56.000","3.668"
"56.047","3.670"
"56.094","3.670"
"56.141","3.670"
"56.189","3.672"
"56.236","3.676"
"56.283","3.680"
"56.330","3.683"
"56.378","3.685"
"56.425","3.686"
"56.472","3.687"
"56.519","3.685"
"56.567","3.683"
"56.614","3.681"
"56.661","3.680"
"56.708","3.676"
"56.756","3.671"
"56.803","3.667"
"56.850","3.664"
"56.897","3.662"
"56.945","3.661"
"56.992","3.661"
"57.039","3.660"
"57.086","3.660"
"57.134","3.660"
"57.181","3.658"
"57.228","3.657"
"57.276","3.658"
"57.323","3.660"
"57.370","3.663"
"57.417","3.667"
"57.465","3.669"
"57.512","3.671"
"57.559","3.672"
"57.606","3.672"
"57.654","3.671"
"57.701","3.671"
"57.748","3.672"
"57.795","3.673"
"57.843","3.674"
"57.890","3.675"
"57.937","3.678"
"57.984","3.680"
"58.032","3.680"
"58.079","3.678"
"58.126","3.677"
"58.173","3.676"
"58.221","3.674"
"58.268","3.671"
"58.315","3.670"
"58.362","3.671"
"58.410","3.673"
"58.457","3.673"
"58.504","3.670"
"58.551","3.667"
"58.599","3.664"
"58.646","3.662"
"58.693","3.660"
"58.740","3.659"
"58.788","3.659"
"58.835","3.661"
"58.882","3.664"
"58.930","3.665"
"58.977","3.663"
"59.024","3.660"
"59.071","3.659"
"59.119","3.660"
"59.166","3.661"
"59.213","3.661"
"59.260","3.659"
"59.308","3.658"
"59.355","3.657"
"59.402","3.657"
"59.449","3.658"
"59.497","3.658"
"59.544","3.658"
"59.591","3.658"
"59.638","3.660"
"59.686","3.666"
"59.733","3.674"
"59.780","3.680"
"59.827","3.686"
"59.875","3.690"
"59.922","3.694"
"59.969","3.698"
"60.016","3.701"
"60.064","3.701"
"60.111","3.698"
"60.158","3.695"
"60.205","3.693"
"60.253","3.691"
"60.300","3.690"
"60.347","3.692"
"60.394","3.695"
"60.442","3.697"
"60.489","3.699"
"60.536","3.701"
"60.584","3.704"
"60.631","3.706"
"60.678","3.707"
"60.725","3.707"
"60.773","3.705"
"60.820","3.704"
"60.867","3.702"
"60.914","3.700"
"60.962","3.699"
"61.009","3.698"
"61.056","3.695"
"61.103","3.693"
"61.151","3.690"
"61.198","3.687"
"61.245","3.686"
"61.292","3.686"
"61.340","3.685"
"61.387","3.683"
"61.434","3.681"
"61.481","3.679"
"61.529","3.679"
"61.576","3.679"
"61.623","3.679"
"61.670","3.679"
"61.718","3.680"
"61.765","3.681"
"61.812","3.680"
"61.859","3.678"
"61.907","3.677"
"61.954","3.675"
"62.001","3.671"
"62.048","3.669"
"62.096","3.671"
"62.143","3.672"
"62.190","3.671"
"62.238","3.670"
"62.285","3.673"
"62.332","3.676"
"62.379","3.678"
"62.427","3.677"
"62.474","3.677"
"62.521","3.677"
"62.568","3.676"
"62.616","3.674"
"62.663","3.673"
"62.710","3.675"
"62.757","3.679"
"62.805","3.681"
"62.852","3.681"
"62.899","3.682"
"62.946","3.684"
"62.994","3.687"
"63.041","3.692"
"63.088","3.696"
"63.135","3.699"
"63.183","3.700"
"63.230","3.701"
"63.277","3.703"
"63.324","3.706"
"63.372","3.712"
"63.419","3.718"
"63.466","3.721"
"63.513","3.721"
"63.561","3.720"
"63.608","3.720"
"63.655","3.721"
"63.702","3.723"
"63.750","3.726"
"63.797","3.729"
"63.844","3.730"
"63.892","3.730"
"63.939","3.729"
"63.986","3.727"
"64.033","3.725"
"64.081","3.724"
"64.128","3.723"
"64.175","3.722"
"64.222","3.719"
"64.270","3.716"
"64.317","3.714"
"64.364","3.713"
"64.411","3.712"
"64.459","3.712"
"64.506","3.712"
"64.553","3.713"
"64.600","3.716"
"64.648","3.719"
"64.695","3.722"
"64.742","3.724"
"64.789","3.724"
"64.837","3.723"
"64.884","3.720"
"64.931","3.718"
"64.978","3.716"
"65.026","3.713"
"65.073","3.710"
"65.120","3.708"
"65.167","3.708"
"65.215","3.707"
"65.262","3.704"
"65.309","3.698"
"65.356","3.692"
"65.404","3.685"
"65.451","3.679"
"65.498","3.673"
"65.546","3.669"
"65.593","3.665"
"65.640","3.659"
"65.687","3.653"
"65.735","3.648"
"65.782","3.646"
"65.829","3.646"
"65.876","3.648"
"65.924","3.650"
"65.971","3.652"
