"X(mm)","Z(mm)"
"0.000",""
"0.047",""
"0.095","-0.066"
"0.142","-0.066"
"0.189","-0.068"
"0.236","-0.069"
"0.284","-0.068"
"0.331","-0.065"
"0.378","-0.064"
"0.425","-0.063"
"0.473","-0.062"
"0.520","-0.060"
"0.567","-0.058"
"0.614","-0.060"
"0.662","-0.065"
"0.709","-0.071"
"0.756","-0.077"
"0.803","-0.081"
"0.851","-0.083"
"0.898","-0.085"
"0.945","-0.086"
"0.992","-0.086"
"1.040","-0.083"
"1.087","-0.080"
"1.134","-0.079"
"1.181","-0.079"
"1.229","-0.076"
"1.276","-0.073"
"1.323","-0.068"
"1.370","-0.065"
"1.418","-0.062"
"1.465","-0.064"
"1.512","-0.065"
"1.559","-0.064"
"1.607","-0.060"
"1.654","-0.059"
"1.701","-0.057"
"1.748","-0.055"
"1.796","-0.056"
"1.843","-0.056"
"1.890","-0.056"
"1.938","-0.056"
"1.985","-0.055"
"2.032","-0.055"
"2.079","-0.053"
"2.127","-0.052"
"2.174","-0.052"
"2.221","-0.052"
"2.268","-0.051"
"2.316","-0.051"
"2.363","-0.050"
"2.410","-0.050"
"2.457","-0.050"
"2.505","-0.051"
"2.552","-0.051"
"2.599","-0.051"
"2.646","-0.051"
"2.694","-0.051"
"2.741","-0.049"
"2.788","-0.049"
"2.835","-0.051"
"2.883","-0.052"
"2.930","-0.052"
"2.977","-0.049"
"3.024","-0.049"
"3.072","-0.049"
"3.119","-0.050"
"3.166","-0.052"
"3.213","-0.053"
"3.261","-0.052"
"3.308","-0.051"
"3.355","-0.052"
"3.402","-0.055"
"3.450","-0.054"
"3.497","-0.051"
"3.544","-0.047"
"3.591","-0.046"
"3.639","-0.047"
"3.686","-0.046"
"3.733","-0.045"
"3.781","-0.044"
"3.828","-0.043"
"3.875","-0.043"
"3.922","-0.043"
"3.970","-0.045"
"4.017","-0.046"
"4.064","-0.048"
"4.111","-0.049"
"4.159","-0.047"
"4.206","-0.045"
"4.253","-0.044"
"4.300","-0.044"
"4.348","-0.046"
"4.395","-0.046"
"4.442","-0.046"
"4.489","-0.046"
"4.537","-0.046"
"4.584","-0.047"
"4.631","-0.046"
"4.678","-0.045"
"4.726","-0.044"
"4.773","-0.043"
"4.820","-0.043"
"4.867","-0.043"
"4.915","-0.044"
"4.962","-0.045"
"5.009","-0.046"
"5.056","-0.046"
"5.104","-0.046"
"5.151","-0.045"
"5.198","-0.046"
"5.245","-0.047"
"5.293","-0.048"
"5.340","-0.048"
"5.387","-0.048"
"5.434","-0.046"
"5.482","-0.044"
"5.529","-0.042"
"5.576","-0.044"
"5.624","-0.045"
"5.671","-0.045"
"5.718","-0.044"
"5.765","-0.041"
"5.813","-0.041"
"5.860","-0.041"
"5.907","-0.040"
"5.954","-0.039"
"6.002","-0.038"
"6.049","-0.038"
"6.096","-0.038"
"6.143","-0.038"
"6.191","-0.038"
"6.238","-0.040"
"6.285","-0.041"
"6.332","-0.042"
"6.380","-0.041"
"6.427","-0.041"
"6.474","-0.042"
"6.521","-0.040"
"6.569","-0.038"
"6.616","-0.039"
"6.663","-0.042"
"6.710","-0.045"
"6.758","-0.045"
"6.805","-0.044"
"6.852","-0.042"
"6.899","-0.042"
"6.947","-0.043"
"6.994","-0.044"
"7.041","-0.047"
"7.088","-0.047"
"7.136","-0.046"
"7.183","-0.048"
"7.230","-0.053"
"7.277","-0.056"
"7.325","-0.054"
"7.372","-0.049"
"7.419","-0.045"
"7.467","-0.041"
"7.514","-0.039"
"7.561","-0.040"
"7.608","-0.041"
"7.656","-0.040"
"7.703","-0.042"
"7.750","-0.045"
"7.797","-0.047"
"7.845","-0.046"
"7.892","-0.046"
"7.939","-0.048"
"7.986","-0.049"
"8.034","-0.050"
"8.081","-0.050"
"8.128","-0.049"
"8.175","-0.045"
"8.223","-0.041"
"8.270","-0.039"
"8.317","-0.038"
"8.364","-0.038"
"8.412","-0.039"
"8.459","-0.039"
"8.506","-0.038"
"8.553","-0.037"
"8.601","-0.036"
"8.648","-0.036"
"8.695","-0.036"
"8.742","-0.036"
"8.790","-0.037"
"8.837","-0.035"
"8.884","-0.034"
"8.931","-0.035"
"8.979","-0.035"
"9.026","-0.035"
"9.073","-0.034"
"9.120","-0.034"
"9.168","-0.032"
"9.215","-0.032"
"9.262","-0.034"
"9.310","-0.034"
"9.357","-0.033"
"9.404","-0.030"
"9.451","-0.030"
"9.499","-0.033"
"9.546","-0.036"
"9.593","-0.036"
"9.640","-0.036"
"9.688","-0.034"
"9.735","-0.035"
"9.782","-0.034"
"9.829","-0.034"
"9.877","-0.034"
"9.924","-0.037"
"9.971","-0.042"
"10.018","-0.046"
"10.066","-0.047"
"10.113","-0.043"
"10.160","-0.040"
"10.207","-0.035"
"10.255","-0.036"
"10.302","-0.038"
"10.349","-0.041"
"10.396","-0.044"
"10.444","-0.044"
"10.491","-0.041"
"10.538","-0.033"
"10.585","-0.030"
"10.633","-0.033"
"10.680","-0.036"
"10.727","-0.032"
"10.774","-0.029"
"10.822","-0.032"
"10.869","-0.038"
"10.916","-0.040"
"10.963","-0.038"
"11.011","-0.034"
"11.058","-0.032"
"11.105","-0.031"
"11.153","-0.031"
"11.200","-0.030"
"11.247","-0.030"
"11.294","-0.030"
"11.342","-0.032"
"11.389","-0.035"
"11.436","-0.035"
"11.483","-0.035"
"11.531","-0.033"
"11.578","-0.033"
"11.625","-0.035"
"11.672","-0.034"
"11.720","-0.034"
"11.767","-0.034"
"11.814","-0.035"
"11.861","-0.032"
"11.909","-0.031"
"11.956","-0.031"
"12.003","-0.033"
"12.050","-0.032"
"12.098","-0.030"
"12.145","-0.032"
"12.192","-0.032"
"12.239","-0.030"
"12.287","-0.028"
"12.334","-0.028"
"12.381","-0.029"
"12.428","-0.029"
"12.476","-0.031"
"12.523","-0.031"
"12.570","-0.030"
"12.617","-0.031"
"12.665","-0.035"
"12.712","-0.039"
"12.759","-0.040"
"12.806","-0.039"
"12.854","-0.039"
"12.901","-0.040"
"12.948","-0.038"
"12.996","-0.035"
"13.043","-0.034"
"13.090","-0.035"
"13.137","-0.035"
"13.185","-0.031"
"13.232","-0.028"
"13.279","-0.028"
"13.326","-0.028"
"13.374","-0.031"
"13.421","-0.032"
"13.468","-0.033"
"13.515","-0.031"
"13.563","-0.028"
"13.610","-0.028"
"13.657","-0.030"
"13.704","-0.032"
"13.752","-0.032"
"13.799","-0.031"
"13.846","-0.031"
"13.893","-0.034"
"13.941","-0.035"
"13.988","-0.036"
"14.035","-0.034"
"14.082","-0.034"
"14.130","-0.032"
"14.177","-0.031"
"14.224","-0.031"
"14.271","-0.031"
"14.319","-0.032"
"14.366","-0.031"
"14.413","-0.031"
"14.460","-0.031"
"14.508","-0.031"
"14.555","-0.028"
"14.602","-0.024"
"14.649","-0.023"
"14.697","-0.025"
"14.744","-0.030"
"14.791","-0.032"
"14.839","-0.031"
"14.886","-0.029"
"14.933","-0.027"
"14.980","-0.026"
"15.028","-0.027"
"15.075","-0.027"
"15.122","-0.030"
"15.169","-0.030"
"15.217","-0.029"
"15.264","-0.027"
"15.311","-0.027"
"15.358","-0.026"
"15.406","-0.028"
"15.453","-0.030"
"15.500","-0.032"
"15.547","-0.030"
"15.595","-0.025"
"15.642","-0.024"
"15.689","-0.026"
"15.736","-0.028"
"15.784","-0.030"
"15.831","-0.030"
"15.878","-0.030"
"15.925","-0.033"
"15.973","-0.035"
"16.020","-0.036"
"16.067","-0.035"
"16.114","-0.031"
"16.162","-0.026"
"16.209","-0.021"
"16.256","-0.018"
"16.303","-0.018"
"16.351","-0.017"
"16.398","-0.019"
"16.445","-0.020"
"16.492","-0.022"
"16.540","-0.022"
"16.587","-0.022"
"16.634","-0.023"
"16.682","-0.024"
"16.729","-0.023"
"16.776","-0.019"
"16.823","-0.016"
"16.871","-0.013"
"16.918","-0.011"
"16.965","-0.023"
"17.012","-0.009"
"17.060","0.042"
"17.107","0.258"
"17.154","0.426"
"17.201","0.440"
"17.249","0.453"
"17.296","0.517"
"17.343","0.661"
"17.390","0.792"
"17.438","0.899"
"17.485","1.015"
"17.532","1.129"
"17.579","1.232"
"17.627","1.311"
"17.674","1.378"
"17.721","1.449"
"17.768","1.528"
