"X(mm)","Z(mm)"
"17.816","1.340"
"17.863","1.390"
"17.910","1.438"
"17.957","1.486"
"18.005","1.535"
"18.052","1.590"
"18.099","1.649"
"18.146","1.707"
"18.194","1.757"
"18.241","1.796"
"18.288","1.830"
"18.335","1.864"
"18.383","1.899"
"18.430","1.931"
"18.477","1.958"
"18.525","1.985"
"18.572","2.014"
"18.619","2.048"
"18.666","2.084"
"18.714","2.118"
"18.761","2.148"
"18.808","2.175"
"18.855","2.201"
"18.903","2.228"
"18.950","2.255"
"18.997","2.279"
"19.044","2.302"
"19.092","2.327"
"19.139","2.351"
"19.186","2.371"
"19.233","2.386"
"19.281","2.401"
"19.328","2.420"
"19.375","2.442"
"19.422","2.467"
"19.470","2.492"
"19.517","2.517"
"19.564","2.542"
"19.611","2.567"
"19.659","2.589"
"19.706","2.604"
"19.753","2.614"
"19.800","2.626"
"19.848","2.644"
"19.895","2.662"
"19.942","2.676"
"19.989","2.690"
"20.037","2.709"
"20.084","2.728"
"20.131","2.740"
"20.178","2.746"
"20.226","2.752"
"20.273","2.762"
"20.320","2.776"
"20.368","2.793"
"20.415","2.810"
"20.462","2.824"
"20.509","2.835"
"20.557","2.845"
"20.604","2.855"
"20.651","2.866"
"20.698","2.877"
"20.746","2.886"
"20.793","2.893"
"20.840","2.900"
"20.887","2.906"
"20.935","2.913"
"20.982","2.922"
"21.029","2.930"
"21.076","2.938"
"21.124","2.946"
"21.171","2.952"
"21.218","2.956"
"21.265","2.959"
"21.313","2.964"
"21.360","2.969"
"21.407","2.974"
"21.454","2.978"
"21.502","2.985"
"21.549","2.993"
"21.596","3.000"
"21.643","3.007"
"21.691","3.012"
"21.738","3.019"
"21.785","3.027"
"21.832","3.037"
"21.880","3.043"
"21.927","3.045"
"21.974","3.045"
"22.021","3.048"
"22.069","3.055"
"22.116","3.059"
"22.163","3.061"
"22.211","3.063"
"22.258","3.068"
"22.305","3.073"
"22.352","3.075"
"22.400","3.074"
"22.447","3.075"
"22.494","3.077"
"22.541","3.077"
"22.589","3.077"
"22.636","3.078"
"22.683","3.078"
"22.730","3.078"
"22.778","3.078"
"22.825","3.078"
"22.872","3.078"
"22.919","3.078"
"22.967","3.078"
"23.014","3.076"
"23.061","3.074"
"23.108","3.071"
"23.156","3.068"
"23.203","3.064"
"23.250","3.060"
"23.297","3.061"
"23.345","3.062"
"23.392","3.059"
"23.439","3.052"
"23.486","3.046"
"23.534","3.043"
"23.581","3.040"
"23.628","3.038"
"23.675","3.034"
"23.723","3.030"
"23.770","3.026"
"23.817","3.020"
"23.864","3.014"
"23.912","3.012"
"23.959","3.011"
"24.006","3.009"
"24.054","3.005"
"24.101","2.999"
"24.148","2.993"
"24.195","2.985"
"24.243","2.981"
"24.290","2.980"
"24.337","2.979"
"24.384","2.974"
"24.432","2.967"
"24.479","2.960"
"24.526","2.955"
"24.573","2.951"
"24.621","2.949"
"24.668","2.947"
"24.715","2.942"
"24.762","2.934"
"24.810","2.926"
"24.857","2.921"
"24.904","2.919"
"24.951","2.917"
"24.999","2.912"
"25.046","2.903"
"25.093","2.895"
"25.140","2.889"
"25.188","2.883"
"25.235","2.877"
"25.282","2.870"
"25.329","2.863"
"25.377","2.857"
"25.424","2.852"
"25.471","2.848"
"25.518","2.845"
"25.566","2.840"
"25.613","2.834"
"25.660","2.828"
"25.707","2.822"
"25.755","2.818"
"25.802","2.818"
"25.849","2.817"
"25.897","2.815"
"25.944","2.811"
"25.991","2.806"
"26.038","2.801"
"26.086","2.795"
"26.133","2.792"
"26.180","2.788"
"26.227","2.782"
"26.275","2.776"
"26.322","2.772"
"26.369","2.769"
"26.416","2.763"
"26.464","2.753"
"26.511","2.745"
"26.558","2.741"
"26.605","2.739"
"26.653","2.734"
"26.700","2.728"
"26.747","2.723"
"26.794","2.718"
"26.842","2.714"
"26.889","2.707"
"26.936","2.699"
"26.983","2.692"
"27.031","2.687"
"27.078","2.682"
"27.125","2.675"
"27.172","2.668"
"27.220","2.662"
"27.267","2.655"
"27.314","2.648"
"27.361","2.641"
"27.409","2.634"
"27.456","2.625"
"27.503","2.616"
"27.550","2.607"
"27.598","2.600"
"27.645","2.593"
"27.692","2.586"
"27.740","2.579"
"27.787","2.572"
"27.834","2.565"
"27.881","2.556"
"27.929","2.546"
"27.976","2.535"
"28.023","2.527"
"28.070","2.522"
"28.118","2.517"
"28.165","2.514"
"28.212","2.510"
"28.259","2.503"
"28.307","2.495"
"28.354","2.487"
"28.401","2.483"
"28.448","2.480"
"28.496","2.474"
"28.543","2.467"
"28.590","2.460"
"28.637","2.455"
"28.685","2.447"
"28.732","2.437"
"28.779","2.428"
"28.826","2.423"
"28.874","2.419"
"28.921","2.416"
"28.968","2.410"
"29.015","2.405"
"29.063","2.401"
"29.110","2.397"
"29.157","2.393"
"29.204","2.389"
"29.252","2.387"
"29.299","2.385"
"29.346","2.380"
"29.393","2.375"
"29.441","2.369"
"29.488","2.365"
"29.535","2.362"
"29.583","2.359"
"29.630","2.356"
"29.677","2.354"
"29.724","2.353"
"29.772","2.350"
"29.819","2.345"
"29.866","2.340"
"29.913","2.337"
"29.961","2.336"
"30.008","2.335"
"30.055","2.332"
"30.102","2.329"
"30.150","2.326"
"30.197","2.322"
"30.244","2.317"
"30.291","2.312"
"30.339","2.311"
"30.386","2.311"
"30.433","2.310"
"30.480","2.307"
"30.528","2.301"
"30.575","2.296"
"30.622","2.294"
"30.669","2.295"
"30.717","2.296"
"30.764","2.293"
"30.811","2.290"
"30.858","2.289"
"30.906","2.292"
"30.953","2.294"
"31.000","2.295"
"31.047","2.295"
"31.095","2.296"
"31.142","2.294"
"31.189","2.288"
"31.236","2.284"
"31.284","2.283"
"31.331","2.284"
"31.378","2.286"
"31.426","2.286"
"31.473","2.287"
"31.520","2.288"
"31.567","2.290"
"31.615","2.292"
"31.662","2.293"
"31.709","2.294"
"31.756","2.295"
"31.804","2.296"
"31.851","2.296"
"31.898","2.297"
"31.945","2.298"
"31.993","2.300"
"32.040","2.300"
"32.087","2.298"
"32.134","2.296"
"32.182","2.297"
"32.229","2.300"
"32.276","2.302"
"32.323","2.304"
"32.371","2.305"
"32.418","2.306"
"32.465","2.307"
"32.512","2.307"
"32.560","2.308"
"32.607","2.308"
"32.654","2.308"
"32.701","2.310"
"32.749","2.312"
"32.796","2.315"
"32.843","2.316"
"32.890","2.316"
"32.938","2.315"
"32.985","2.316"
"33.032","2.319"
"33.079","2.322"
"33.127","2.325"
"33.174","2.328"
"33.221","2.330"
"33.269","2.332"
"33.316","2.334"
"33.363","2.335"
"33.410","2.337"
"33.458","2.339"
"33.505","2.340"
"33.552","2.342"
"33.599","2.346"
"33.647","2.351"
"33.694","2.354"
"33.741","2.355"
"33.788","2.357"
"33.836","2.359"
"33.883","2.360"
"33.930","2.360"
"33.977","2.361"
"34.025","2.362"
"34.072","2.362"
"34.119","2.361"
"34.166","2.362"
"34.214","2.367"
"34.261","2.371"
"34.308","2.373"
"34.355","2.373"
"34.403","2.373"
"34.450","2.374"
"34.497","2.375"
"34.544","2.375"
"34.592","2.374"
"34.639","2.373"
"34.686","2.372"
"34.733","2.372"
"34.781","2.371"
"34.828","2.370"
"34.875","2.369"
"34.922","2.370"
"34.970","2.371"
"35.017","2.371"
"35.064","2.372"
"35.112","2.373"
"35.159","2.374"
"35.206","2.373"
"35.253","2.373"
"35.301","2.375"
"35.348","2.378"
"35.395","2.381"
"35.442","2.383"
"35.490","2.383"
"35.537","2.384"
"35.584","2.386"
"35.631","2.389"
"35.679","2.392"
"35.726","2.394"
"35.773","2.396"
"35.820","2.397"
"35.868","2.397"
"35.915","2.397"
"35.962","2.398"
"36.009","2.399"
"36.057","2.397"
"36.104","2.395"
"36.151","2.394"
"36.198","2.393"
"36.246","2.391"
"36.293","2.390"
"36.340","2.388"
"36.387","2.387"
"36.435","2.386"
"36.482","2.384"
"36.529","2.383"
"36.576","2.381"
"36.624","2.380"
"36.671","2.378"
"36.718","2.377"
"36.765","2.377"
"36.813","2.380"
"36.860","2.383"
"36.907","2.385"
"36.955","2.387"
"37.002","2.389"
"37.049","2.390"
"37.096","2.389"
"37.144","2.388"
"37.191","2.390"
"37.238","2.395"
"37.285","2.401"
"37.333","2.405"
"37.380","2.408"
"37.427","2.412"
"37.474","2.414"
"37.522","2.414"
"37.569","2.415"
"37.616","2.420"
"37.663","2.424"
"37.711","2.426"
"37.758","2.427"
"37.805","2.427"
"37.852","2.428"
"37.900","2.428"
"37.947","2.429"
"37.994","2.429"
"38.041","2.428"
"38.089","2.427"
"38.136","2.427"
"38.183","2.428"
"38.230","2.430"
"38.278","2.433"
"38.325","2.436"
"38.372","2.440"
"38.419","2.444"
"38.467","2.447"
"38.514","2.449"
"38.561","2.450"
"38.608","2.452"
"38.656","2.453"
"38.703","2.454"
"38.750","2.454"
"38.798","2.454"
"38.845","2.452"
"38.892","2.452"
"38.939","2.452"
"38.987","2.454"
"39.034","2.455"
"39.081","2.453"
"39.128","2.451"
"39.176","2.449"
"39.223","2.452"
"39.270","2.458"
"39.317","2.464"
"39.365","2.466"
"39.412","2.467"
"39.459","2.467"
"39.506","2.470"
"39.554","2.472"
"39.601","2.471"
"39.648","2.468"
"39.695","2.466"
"39.743","2.470"
"39.790","2.476"
"39.837","2.479"
"39.884","2.481"
"39.932","2.482"
"39.979","2.483"
"40.026","2.483"
"40.073","2.484"
"40.121","2.484"
"40.168","2.484"
"40.215","2.486"
"40.262","2.488"
"40.310","2.490"
"40.357","2.492"
"40.404","2.494"
"40.452","2.497"
"40.499","2.498"
"40.546","2.499"
"40.593","2.499"
"40.641","2.501"
"40.688","2.504"
"40.735","2.506"
"40.782","2.507"
"40.830","2.507"
"40.877","2.509"
"40.924","2.511"
"40.971","2.511"
"41.019","2.514"
"41.066","2.517"
"41.113","2.519"
"41.160","2.520"
"41.208","2.520"
"41.255","2.522"
"41.302","2.524"
"41.349","2.525"
"41.397","2.526"
"41.444","2.526"
"41.491","2.527"
"41.538","2.529"
"41.586","2.531"
"41.633","2.535"
"41.680","2.538"
"41.727","2.539"
"41.775","2.538"
"41.822","2.538"
"41.869","2.538"
"41.916","2.538"
"41.964","2.538"
"42.011","2.541"
"42.058","2.544"
"42.105","2.544"
"42.153","2.542"
"42.200","2.540"
"42.247","2.540"
"42.295","2.543"
"42.342","2.543"
"42.389","2.540"
"42.436","2.539"
"42.484","2.541"
"42.531","2.546"
"42.578","2.549"
"42.625","2.549"
"42.673","2.547"
"42.720","2.545"
"42.767","2.546"
"42.814","2.548"
"42.862","2.550"
"42.909","2.551"
"42.956","2.551"
"43.003","2.553"
"43.051","2.556"
"43.098","2.556"
"43.145","2.554"
"43.192","2.552"
"43.240","2.555"
"43.287","2.557"
"43.334","2.556"
"43.381","2.556"
"43.429","2.557"
"43.476","2.558"
"43.523","2.556"
"43.570","2.555"
"43.618","2.556"
"43.665","2.556"
"43.712","2.555"
"43.759","2.556"
"43.807","2.557"
"43.854","2.558"
"43.901","2.560"
"43.948","2.562"
"43.996","2.562"
"44.043","2.561"
"44.090","2.562"
"44.138","2.565"
"44.185","2.568"
"44.232","2.570"
"44.279","2.572"
"44.327","2.574"
"44.374","2.576"
"44.421","2.579"
"44.468","2.581"
"44.516","2.581"
"44.563","2.584"
"44.610","2.588"
"44.657","2.592"
"44.705","2.594"
"44.752","2.595"
"44.799","2.598"
"44.846","2.602"
"44.894","2.605"
"44.941","2.608"
"44.988","2.612"
"45.035","2.614"
"45.083","2.616"
"45.130","2.619"
"45.177","2.623"
"45.224","2.625"
"45.272","2.626"
"45.319","2.629"
"45.366","2.633"
"45.413","2.635"
"45.461","2.635"
"45.508","2.636"
"45.555","2.637"
"45.602","2.641"
"45.650","2.644"
"45.697","2.645"
"45.744","2.645"
"45.791","2.647"
"45.839","2.650"
"45.886","2.650"
"45.933","2.650"
"45.981","2.651"
"46.028","2.654"
"46.075","2.657"
"46.122","2.659"
"46.170","2.659"
"46.217","2.660"
"46.264","2.664"
"46.311","2.672"
"46.359","2.681"
"46.406","2.687"
"46.453","2.690"
"46.500","2.692"
"46.548","2.695"
"46.595","2.700"
"46.642","2.704"
"46.689","2.707"
"46.737","2.709"
"46.784","2.711"
"46.831","2.714"
"46.878","2.719"
"46.926","2.724"
"46.973","2.729"
"47.020","2.734"
"47.067","2.740"
"47.115","2.744"
"47.162","2.747"
"47.209","2.746"
"47.256","2.745"
"47.304","2.746"
"47.351","2.749"
"47.398","2.753"
"47.445","2.756"
"47.493","2.758"
"47.540","2.757"
"47.587","2.756"
"47.634","2.757"
"47.682","2.763"
"47.729","2.771"
"47.776","2.775"
"47.824","2.776"
"47.871","2.778"
"47.918","2.780"
"47.965","2.782"
"48.013","2.782"
"48.060","2.778"
"48.107","2.771"
"48.154","2.769"
"48.202","2.777"
"48.249","2.783"
"48.296","2.782"
"48.343","2.777"
"48.391","2.778"
"48.438","2.778"
"48.485","2.771"
"48.532","2.764"
"48.580","2.760"
"48.627","2.762"
"48.674","2.764"
"48.721","2.762"
"48.769","2.754"
"48.816","2.746"
"48.863","2.740"
"48.910","2.738"
"48.958","2.736"
"49.005","2.730"
"49.052","2.726"
"49.099","2.725"
"49.147","2.724"
"49.194","2.724"
"49.241","2.722"
"49.288","2.717"
"49.336","2.711"
"49.383","2.708"
"49.430","2.707"
"49.477","2.707"
"49.525","2.705"
"49.572","2.704"
"49.619","2.706"
"49.667","2.708"
"49.714","2.707"
"49.761","2.701"
"49.808","2.697"
"49.856","2.699"
"49.903","2.706"
"49.950","2.709"
"49.997","2.706"
"50.045","2.700"
"50.092","2.696"
"50.139","2.696"
"50.186","2.696"
"50.234","2.692"
"50.281","2.688"
"50.328","2.687"
"50.375","2.686"
"50.423","2.681"
"50.470","2.674"
"50.517","2.672"
"50.564","2.672"
"50.612","2.672"
"50.659","2.671"
"50.706","2.668"
"50.753","2.664"
"50.801","2.657"
"50.848","2.651"
"50.895","2.648"
"50.942","2.648"
"50.990","2.649"
"51.037","2.646"
"51.084","2.641"
"51.131","2.637"
"51.179","2.636"
"51.226","2.634"
"51.273","2.628"
"51.320","2.622"
"51.368","2.622"
"51.415","2.623"
"51.462","2.621"
"51.510","2.615"
"51.557","2.609"
"51.604","2.606"
"51.651","2.607"
"51.699","2.606"
"51.746","2.601"
"51.793","2.593"
"51.840","2.587"
"51.888","2.585"
"51.935","2.586"
"51.982","2.583"
"52.029","2.577"
"52.077","2.569"
"52.124","2.563"
"52.171","2.562"
"52.218","2.563"
"52.266","2.562"
"52.313","2.556"
"52.360","2.549"
"52.407","2.545"
"52.455","2.543"
"52.502","2.544"
"52.549","2.543"
"52.596","2.536"
"52.644","2.526"
"52.691","2.522"
"52.738","2.526"
"52.785","2.528"
"52.833","2.521"
"52.880","2.513"
"52.927","2.510"
"52.974","2.511"
"53.022","2.509"
"53.069","2.504"
"53.116","2.496"
"53.163","2.491"
"53.211","2.490"
"53.258","2.489"
"53.305","2.484"
"53.353","2.479"
"53.400","2.474"
"53.447","2.471"
"53.494","2.467"
"53.542","2.462"
"53.589","2.456"
"53.636","2.452"
"53.683","2.451"
"53.731","2.450"
"53.778","2.447"
"53.825","2.441"
"53.872","2.434"
"53.920","2.427"
"53.967","2.420"
"54.014","2.414"
"54.061","2.408"
"54.109","2.401"
"54.156","2.394"
"54.203","2.388"
"54.250","2.384"
"54.298","2.382"
"54.345","2.380"
"54.392","2.377"
"54.439","2.373"
"54.487","2.371"
"54.534","2.369"
"54.581","2.367"
"54.628","2.368"
"54.676","2.373"
"54.723","2.374"
"54.770","2.371"
"54.817","2.366"
"54.865","2.362"
"54.912","2.356"
"54.959","2.347"
"55.006","2.341"
"55.054","2.341"
"55.101","2.342"
"55.148","2.341"
"55.196","2.338"
"55.243","2.336"
"55.290","2.335"
"55.337","2.335"
"55.385","2.335"
"55.432","2.334"
"55.479","2.335"
"55.526","2.335"
"55.574","2.335"
"55.621","2.336"
"55.668","2.342"
"55.715","2.347"
"55.763","2.350"
"55.810","2.351"
"55.857","2.353"
"55.904","2.356"
"55.952","2.361"
"55.999","2.366"
"56.046","2.369"
"56.093","2.371"
"56.141","2.374"
"56.188","2.380"
"56.235","2.388"
"56.282","2.394"
"56.330","2.399"
"56.377","2.404"
"56.424","2.411"
"56.471","2.416"
"56.519","2.419"
"56.566","2.422"
"56.613","2.427"
"56.660","2.432"
"56.708","2.439"
"56.755","2.446"
"56.802","2.452"
"56.849","2.457"
"56.897","2.462"
"56.944","2.468"
"56.991","2.472"
"57.039","2.473"
"57.086","2.473"
"57.133","2.475"
"57.180","2.480"
"57.228","2.487"
"57.275","2.493"
"57.322","2.498"
"57.369","2.503"
"57.417","2.505"
"57.464","2.505"
"57.511","2.509"
"57.558","2.516"
"57.606","2.520"
"57.653","2.521"
"57.700","2.522"
"57.747","2.528"
"57.795","2.535"
"57.842","2.539"
"57.889","2.540"
"57.936","2.541"
"57.984","2.542"
"58.031","2.547"
"58.078","2.554"
"58.125","2.557"
"58.173","2.556"
"58.220","2.553"
"58.267","2.554"
"58.314","2.557"
"58.362","2.560"
"58.409","2.562"
"58.456","2.567"
"58.503","2.572"
"58.551","2.575"
"58.598","2.573"
"58.645","2.572"
"58.692","2.574"
"58.740","2.576"
"58.787","2.576"
"58.834","2.577"
"58.882","2.578"
"58.929","2.579"
"58.976","2.580"
"59.023","2.581"
"59.071","2.581"
"59.118","2.580"
"59.165","2.582"
"59.212","2.589"
"59.260","2.598"
"59.307","2.603"
"59.354","2.607"
"59.401","2.608"
"59.449","2.613"
"59.496","2.617"
"59.543","2.625"
"59.590","2.634"
"59.638","2.636"
"59.685","2.636"
"59.732","2.637"
"59.779","2.647"
"59.827","2.656"
"59.874","2.659"
"59.921","2.659"
"59.968","2.653"
"60.016","2.647"
"60.063","2.649"
"60.110","2.659"
"60.157","2.668"
"60.205","2.672"
"60.252","2.677"
"60.299","2.682"
"60.346","2.684"
"60.394","2.681"
"60.441","2.682"
"60.488","2.689"
"60.535","2.696"
"60.583","2.701"
"60.630","2.705"
"60.677","2.710"
"60.725","2.716"
"60.772","2.724"
"60.819","2.730"
"60.866","2.732"
"60.914","2.734"
"60.961","2.740"
"61.008","2.745"
"61.055","2.741"
"61.103","2.736"
"61.150","2.736"
"61.197","2.739"
"61.244","2.741"
"61.292","2.741"
"61.339","2.745"
"61.386","2.748"
"61.433","2.747"
"61.481","2.742"
"61.528","2.736"
"61.575","2.736"
"61.622","2.740"
"61.670","2.743"
"61.717","2.740"
"61.764","2.736"
"61.811","2.737"
"61.859","2.744"
"61.906","2.751"
"61.953","2.752"
"62.000","2.750"
"62.048","2.748"
"62.095","2.747"
"62.142","2.745"
"62.189","2.746"
"62.237","2.749"
"62.284","2.751"
"62.331","2.749"
"62.378","2.746"
"62.426","2.746"
"62.473","2.746"
"62.520","2.743"
"62.568","2.740"
"62.615","2.741"
"62.662","2.747"
"62.709","2.755"
"62.757","2.755"
"62.804","2.750"
"62.851","2.741"
"62.898","2.739"
"62.946","2.741"
"62.993","2.742"
"63.040","2.740"
"63.087","2.738"
"63.135","2.733"
"63.182","2.730"
"63.229","2.727"
"63.276","2.717"
"63.324","2.711"
"63.371","2.707"
"63.418","2.708"
"63.465","2.705"
"63.513","2.702"
"63.560","2.700"
"63.607","2.697"
"63.654","2.696"
"63.702","2.696"
"63.749","2.696"
"63.796","2.693"
"63.843","2.691"
"63.891","2.694"
"63.938","2.700"
"63.985","2.703"
"64.032","2.702"
"64.080","2.698"
"64.127","2.692"
"64.174","2.683"
"64.221","2.670"
"64.269","2.654"
