"X(mm)","Z(mm)"
"22.352","2.770"
"22.400","2.762"
"22.447","2.754"
"22.494","2.748"
"22.541","2.743"
"22.589","2.740"
"22.636","2.736"
"22.683","2.732"
"22.730","2.729"
"22.778","2.726"
"22.825","2.720"
"22.872","2.714"
"22.919","2.708"
"22.967","2.703"
"23.014","2.701"
"23.061","2.698"
"23.108","2.693"
"23.156","2.690"
"23.203","2.687"
"23.250","2.684"
"23.297","2.681"
"23.345","2.678"
"23.392","2.674"
"23.439","2.670"
"23.486","2.665"
"23.534","2.662"
"23.581","2.658"
"23.628","2.654"
"23.675","2.650"
"23.723","2.647"
"23.770","2.646"
"23.817","2.645"
"23.864","2.644"
"23.912","2.641"
"23.959","2.637"
"24.006","2.634"
"24.054","2.632"
"24.101","2.631"
"24.148","2.630"
"24.195","2.628"
"24.243","2.627"
"24.290","2.627"
"24.337","2.627"
"24.384","2.626"
"24.432","2.624"
"24.479","2.620"
"24.526","2.618"
"24.573","2.617"
"24.621","2.616"
"24.668","2.615"
"24.715","2.613"
"24.762","2.612"
"24.810","2.611"
"24.857","2.609"
"24.904","2.609"
"24.951","2.608"
"24.999","2.608"
"25.046","2.606"
"25.093","2.603"
"25.140","2.601"
"25.188","2.600"
"25.235","2.599"
"25.282","2.598"
"25.329","2.596"
"25.377","2.596"
"25.424","2.596"
"25.471","2.595"
"25.518","2.593"
"25.566","2.592"
"25.613","2.590"
"25.660","2.590"
"25.707","2.589"
"25.755","2.588"
"25.802","2.586"
"25.849","2.586"
"25.897","2.586"
"25.944","2.585"
"25.991","2.586"
"26.038","2.587"
"26.086","2.587"
"26.133","2.585"
"26.180","2.582"
"26.227","2.580"
"26.275","2.581"
"26.322","2.584"
"26.369","2.588"
"26.416","2.591"
"26.464","2.594"
"26.511","2.597"
"26.558","2.598"
"26.605","2.598"
"26.653","2.596"
"26.700","2.597"
"26.747","2.598"
"26.794","2.598"
"26.842","2.598"
"26.889","2.598"
"26.936","2.598"
"26.983","2.597"
"27.031","2.597"
"27.078","2.598"
"27.125","2.599"
"27.172","2.599"
"27.220","2.598"
"27.267","2.598"
"27.314","2.598"
"27.361","2.597"
"27.409","2.598"
"27.456","2.600"
"27.503","2.601"
"27.550","2.601"
"27.598","2.600"
"27.645","2.602"
"27.692","2.605"
"27.740","2.607"
"27.787","2.609"
"27.834","2.611"
"27.881","2.611"
"27.929","2.612"
"27.976","2.613"
"28.023","2.614"
"28.070","2.617"
"28.118","2.620"
"28.165","2.624"
