"X(mm)","Z(mm)"
"35.915","3.525"
"35.962","3.523"
"36.009","3.521"
"36.057","3.522"
"36.104","3.526"
"36.151","3.530"
"36.198","3.532"
"36.246","3.534"
"36.293","3.535"
"36.340","3.534"
"36.387","3.532"
"36.435","3.529"
"36.482","3.527"
"36.529","3.526"
"36.576","3.526"
"36.624","3.528"
"36.671","3.530"
"36.718","3.532"
"36.765","3.534"
"36.813","3.534"
"36.860","3.535"
"36.907","3.535"
"36.955","3.536"
"37.002","3.536"
"37.049","3.535"
"37.096","3.534"
"37.144","3.533"
"37.191","3.531"
"37.238","3.530"
"37.285","3.530"
"37.333","3.531"
"37.380","3.532"
"37.427","3.534"
"37.474","3.536"
"37.522","3.538"
"37.569","3.538"
"37.616","3.535"
"37.663","3.534"
"37.711","3.534"
"37.758","3.535"
"37.805","3.535"
"37.852","3.535"
"37.900","3.535"
"37.947","3.535"
"37.994","3.536"
"38.041","3.538"
"38.089","3.539"
"38.136","3.540"
"38.183","3.542"
"38.230","3.541"
"38.278","3.539"
"38.325","3.535"
"38.372","3.534"
"38.419","3.533"
"38.467","3.530"
"38.514","3.528"
"38.561","3.528"
"38.608","3.529"
"38.656","3.528"
"38.703","3.525"
"38.750","3.525"
"38.798","3.528"
"38.845","3.531"
"38.892","3.534"
"38.939","3.537"
"38.987","3.539"
"39.034","3.541"
"39.081","3.542"
"39.128","3.541"
"39.176","3.538"
"39.223","3.535"
"39.270","3.534"
"39.317","3.535"
"39.365","3.536"
"39.412","3.534"
"39.459","3.533"
"39.506","3.530"
"39.554","3.529"
"39.601","3.530"
"39.648","3.533"
"39.695","3.534"
"39.743","3.534"
"39.790","3.536"
"39.837","3.541"
"39.884","3.547"
"39.932","3.552"
"39.979","3.553"
"40.026","3.552"
"40.073","3.553"
"40.121","3.557"
"40.168","3.561"
"40.215","3.562"
"40.262","3.564"
"40.310","3.566"
"40.357","3.568"
"40.404","3.568"
"40.452","3.570"
"40.499","3.572"
"40.546","3.573"
"40.593","3.570"
"40.641","3.567"
"40.688","3.567"
"40.735","3.568"
"40.782","3.569"
"40.830","3.568"
"40.877","3.569"
"40.924","3.569"
"40.971","3.570"
"41.019","3.571"
"41.066","3.572"
"41.113","3.571"
"41.160","3.570"
"41.208","3.569"
"41.255","3.569"
"41.302","3.569"
"41.349","3.569"
"41.397","3.569"
"41.444","3.568"
"41.491","3.569"
"41.538","3.569"
"41.586","3.571"
"41.633","3.574"
"41.680","3.577"
"41.727","3.580"
"41.775","3.582"
"41.822","3.583"
"41.869","3.581"
"41.916","3.579"
"41.964","3.578"
"42.011","3.579"
"42.058","3.579"
"42.105","3.578"
"42.153","3.576"
"42.200","3.575"
"42.247","3.579"
"42.295","3.586"
"42.342","3.591"
"42.389","3.594"
"42.436","3.596"
"42.484","3.599"
"42.531","3.602"
"42.578","3.604"
"42.625","3.603"
"42.673","3.601"
"42.720","3.599"
"42.767","3.597"
"42.814","3.596"
"42.862","3.597"
"42.909","3.597"
"42.956","3.594"
"43.003","3.591"
"43.051","3.590"
"43.098","3.590"
"43.145","3.587"
"43.192","3.584"
"43.240","3.581"
"43.287","3.580"
"43.334","3.581"
"43.381","3.582"
"43.429","3.583"
"43.476","3.587"
"43.523","3.591"
"43.570","3.594"
"43.618","3.596"
"43.665","3.599"
"43.712","3.601"
"43.759","3.605"
"43.807","3.608"
"43.854","3.609"
"43.901","3.609"
"43.948","3.609"
"43.996","3.609"
"44.043","3.609"
"44.090","3.609"
"44.138","3.608"
"44.185","3.607"
"44.232","3.608"
"44.279","3.607"
"44.327","3.607"
"44.374","3.608"
"44.421","3.609"
"44.468","3.610"
"44.516","3.610"
"44.563","3.609"
"44.610","3.609"
"44.657","3.608"
"44.705","3.608"
"44.752","3.610"
"44.799","3.610"
"44.846","3.609"
"44.894","3.605"
"44.941","3.602"
"44.988","3.601"
"45.035","3.599"
"45.083","3.596"
"45.130","3.592"
"45.177","3.591"
"45.224","3.593"
"45.272","3.595"
"45.319","3.597"
"45.366","3.597"
"45.413","3.599"
"45.461","3.601"
"45.508","3.605"
"45.555","3.608"
"45.602","3.611"
"45.650","3.615"
"45.697","3.617"
"45.744","3.618"
"45.791","3.616"
"45.839","3.612"
"45.886","3.607"
"45.933","3.602"
"45.981","3.598"
"46.028","3.594"
"46.075","3.593"
"46.122","3.592"
"46.170","3.590"
"46.217","3.586"
"46.264","3.583"
"46.311","3.580"
"46.359","3.575"
"46.406","3.571"
"46.453","3.569"
"46.500","3.569"
"46.548","3.570"
"46.595","3.572"
"46.642","3.576"
"46.689","3.580"
"46.737","3.584"
"46.784","3.586"
"46.831","3.587"
"46.878","3.586"
"46.926","3.584"
"46.973","3.580"
"47.020","3.575"
"47.067","3.572"
"47.115","3.569"
"47.162","3.565"
"47.209","3.562"
"47.256","3.562"
"47.304","3.562"
"47.351","3.562"
"47.398","3.561"
"47.445","3.559"
"47.493","3.555"
"47.540","3.553"
"47.587","3.552"
"47.634","3.552"
"47.682","3.549"
"47.729","3.545"
"47.776","3.543"
"47.824","3.543"
"47.871","3.544"
"47.918","3.544"
"47.965","3.543"
"48.013","3.541"
"48.060","3.538"
"48.107","3.536"
"48.154","3.535"
"48.202","3.534"
"48.249","3.533"
"48.296","3.533"
"48.343","3.533"
"48.391","3.534"
"48.438","3.534"
"48.485","3.534"
"48.532","3.533"
"48.580","3.529"
"48.627","3.524"
"48.674","3.520"
"48.721","3.516"
"48.769","3.515"
"48.816","3.514"
"48.863","3.513"
"48.910","3.513"
"48.958","3.513"
"49.005","3.515"
"49.052","3.515"
"49.099","3.516"
"49.147","3.516"
"49.194","3.513"
"49.241","3.510"
"49.288","3.508"
"49.336","3.508"
"49.383","3.509"
"49.430","3.512"
"49.477","3.517"
"49.525","3.523"
"49.572","3.526"
"49.619","3.528"
"49.667","3.530"
"49.714","3.530"
"49.761","3.529"
"49.808","3.527"
"49.856","3.525"
"49.903","3.522"
"49.950","3.519"
"49.997","3.517"
"50.045","3.515"
"50.092","3.514"
"50.139","3.513"
"50.186","3.513"
"50.234","3.514"
"50.281","3.515"
"50.328","3.518"
"50.375","3.521"
"50.423","3.525"
"50.470","3.527"
"50.517","3.528"
"50.564","3.527"
"50.612","3.524"
"50.659","3.521"
"50.706","3.517"
"50.753","3.516"
"50.801","3.516"
"50.848","3.517"
"50.895","3.518"
"50.942","3.517"
"50.990","3.515"
"51.037","3.513"
"51.084","3.512"
"51.131","3.508"
"51.179","3.503"
"51.226","3.499"
"51.273","3.495"
"51.320","3.491"
"51.368","3.486"
"51.415","3.483"
"51.462","3.484"
"51.510","3.485"
"51.557","3.487"
"51.604","3.489"
"51.651","3.491"
"51.699","3.493"
"51.746","3.494"
"51.793","3.495"
"51.840","3.497"
"51.888","3.498"
"51.935","3.498"
"51.982","3.497"
"52.029","3.498"
"52.077","3.498"
"52.124","3.497"
"52.171","3.496"
"52.218","3.497"
"52.266","3.500"
"52.313","3.504"
"52.360","3.509"
"52.407","3.513"
"52.455","3.516"
"52.502","3.520"
"52.549","3.523"
"52.596","3.526"
"52.644","3.529"
"52.691","3.533"
"52.738","3.536"
"52.785","3.537"
"52.833","3.538"
"52.880","3.539"
"52.927","3.539"
"52.974","3.537"
"53.022","3.536"
"53.069","3.535"
"53.116","3.534"
"53.163","3.533"
"53.211","3.532"
"53.258","3.533"
"53.305","3.534"
"53.353","3.535"
"53.400","3.536"
"53.447","3.536"
"53.494","3.532"
"53.542","3.528"
"53.589","3.524"
"53.636","3.522"
"53.683","3.520"
"53.731","3.519"
"53.778","3.520"
"53.825","3.521"
"53.872","3.522"
"53.920","3.524"
"53.967","3.527"
"54.014","3.530"
"54.061","3.531"
"54.109","3.530"
"54.156","3.528"
"54.203","3.527"
"54.250","3.528"
"54.298","3.528"
"54.345","3.529"
"54.392","3.531"
"54.439","3.534"
"54.487","3.535"
"54.534","3.536"
"54.581","3.538"
"54.628","3.541"
"54.676","3.542"
"54.723","3.541"
"54.770","3.541"
"54.817","3.541"
"54.865","3.539"
"54.912","3.535"
"54.959","3.531"
"55.006","3.530"
"55.054","3.530"
"55.101","3.531"
"55.148","3.533"
"55.196","3.536"
"55.243","3.539"
"55.290","3.544"
"55.337","3.549"
"55.385","3.552"
"55.432","3.553"
"55.479","3.553"
"55.526","3.553"
"55.574","3.554"
"55.621","3.554"
"55.668","3.553"
"55.715","3.553"
"55.763","3.554"
"55.810","3.553"
"55.857","3.552"
"55.904","3.551"
"55.952","3.552"
"55.999","3.555"
"56.046","3.558"
"56.093","3.561"
"56.141","3.565"
"56.188","3.569"
"56.235","3.574"
"56.282","3.578"
"56.330","3.578"
"56.377","3.577"
"56.424","3.575"
"56.471","3.574"
"56.519","3.571"
"56.566","3.567"
"56.613","3.565"
"56.660","3.564"
"56.708","3.564"
"56.755","3.563"
"56.802","3.563"
"56.849","3.564"
"56.897","3.564"
"56.944","3.566"
"56.991","3.568"
"57.039","3.567"
"57.086","3.566"
"57.133","3.564"
"57.180","3.564"
"57.228","3.564"
"57.275","3.563"
"57.322","3.560"
"57.369","3.556"
"57.417","3.553"
"57.464","3.549"
"57.511","3.545"
"57.558","3.542"
"57.606","3.540"
"57.653","3.538"
"57.700","3.535"
"57.747","3.533"
"57.795","3.533"
"57.842","3.532"
"57.889","3.529"
"57.936","3.525"
"57.984","3.522"
"58.031","3.521"
"58.078","3.518"
"58.125","3.516"
"58.173","3.513"
"58.220","3.511"
"58.267","3.511"
"58.314","3.512"
"58.362","3.511"
"58.409","3.510"
"58.456","3.510"
"58.503","3.513"
"58.551","3.516"
"58.598","3.519"
"58.645","3.521"
"58.692","3.524"
"58.740","3.525"
"58.787","3.525"
"58.834","3.525"
"58.882","3.526"
"58.929","3.528"
"58.976","3.529"
"59.023","3.532"
"59.071","3.533"
"59.118","3.534"
"59.165","3.534"
"59.212","3.537"
"59.260","3.538"
"59.307","3.538"
"59.354","3.538"
"59.401","3.540"
"59.449","3.537"
"59.496","3.531"
"59.543","3.525"
"59.590","3.522"
"59.638","3.522"
"59.685","3.522"
"59.732","3.520"
"59.779","3.514"
"59.827","3.508"
"59.874","3.506"
"59.921","3.506"
"59.968","3.506"
"60.016","3.501"
"60.063","3.497"
"60.110","3.497"
"60.157","3.498"
"60.205","3.498"
"60.252","3.499"
"60.299","3.503"
"60.346","3.507"
"60.394","3.508"
"60.441","3.508"
"60.488","3.505"
"60.535","3.505"
"60.583","3.508"
"60.630","3.510"
"60.677","3.510"
"60.725","3.507"
"60.772","3.505"
"60.819","3.506"
"60.866","3.508"
"60.914","3.508"
"60.961","3.505"
"61.008","3.503"
"61.055","3.501"
"61.103","3.498"
"61.150","3.496"
"61.197","3.497"
"61.244","3.501"
"61.292","3.501"
"61.339","3.499"
"61.386","3.500"
"61.433","3.501"
"61.481","3.502"
"61.528","3.503"
"61.575","3.502"
"61.622","3.502"
"61.670","3.501"
"61.717","3.501"
"61.764","3.501"
"61.811","3.498"
"61.859","3.495"
"61.906","3.493"
"61.953","3.491"
"62.000","3.490"
"62.048","3.486"
"62.095","3.484"
"62.142","3.484"
"62.189","3.481"
"62.237","3.478"
"62.284","3.475"
"62.331","3.474"
"62.378","3.475"
"62.426","3.475"
"62.473","3.475"
"62.520","3.474"
"62.568","3.474"
"62.615","3.476"
"62.662","3.475"
"62.709","3.472"
"62.757","3.471"
"62.804","3.471"
"62.851","3.471"
"62.898","3.469"
"62.946","3.466"
"62.993","3.466"
"63.040","3.466"
"63.087","3.466"
"63.135","3.464"
"63.182","3.464"
"63.229","3.464"
"63.276","3.466"
"63.324","3.466"
"63.371","3.466"
"63.418","3.465"
"63.465","3.463"
"63.513","3.462"
"63.560","3.460"
"63.607","3.459"
"63.654","3.459"
"63.702","3.458"
"63.749","3.457"
"63.796","3.456"
"63.843","3.455"
"63.891","3.456"
"63.938","3.457"
"63.985","3.458"
"64.032","3.459"
"64.080","3.463"
"64.127","3.467"
"64.174","3.472"
"64.221","3.475"
"64.269","3.478"
"64.316","3.482"
"64.363","3.486"
"64.411","3.489"
"64.458","3.490"
"64.505","3.492"
"64.552","3.494"
"64.600","3.497"
"64.647","3.499"
"64.694","3.499"
"64.741","3.500"
"64.789","3.501"
"64.836","3.503"
"64.883","3.505"
"64.930","3.507"
"64.978","3.509"
