"X(mm)","Z(mm)"
"33.316","2.845"
"33.363","2.847"
"33.410","2.848"
"33.458","2.850"
"33.505","2.852"
"33.552","2.855"
"33.599","2.860"
"33.647","2.863"
"33.694","2.864"
"33.741","2.864"
"33.788","2.865"
"33.836","2.866"
"33.883","2.869"
"33.930","2.872"
"33.977","2.874"
"34.025","2.874"
"34.072","2.874"
"34.119","2.875"
"34.166","2.875"
"34.214","2.876"
"34.261","2.876"
"34.308","2.877"
"34.355","2.878"
"34.403","2.877"
"34.450","2.876"
"34.497","2.877"
"34.544","2.881"
"34.592","2.885"
"34.639","2.889"
"34.686","2.894"
"34.733","2.900"
"34.781","2.906"
"34.828","2.910"
"34.875","2.910"
"34.922","2.910"
"34.970","2.911"
"35.017","2.909"
"35.064","2.906"
"35.112","2.902"
"35.159","2.899"
"35.206","2.897"
"35.253","2.895"
"35.301","2.893"
"35.348","2.892"
"35.395","2.892"
"35.442","2.892"
"35.490","2.891"
"35.537","2.889"
"35.584","2.887"
"35.631","2.884"
"35.679","2.884"
"35.726","2.883"
"35.773","2.881"
"35.820","2.879"
"35.868","2.876"
"35.915","2.874"
"35.962","2.873"
"36.009","2.870"
"36.057","2.867"
"36.104","2.862"
"36.151","2.859"
"36.198","2.856"
"36.246","2.851"
"36.293","2.846"
"36.340","2.840"
"36.387","2.835"
"36.435","2.831"
"36.482","2.829"
"36.529","2.825"
"36.576","2.819"
"36.624","2.815"
"36.671","2.813"
"36.718","2.812"
"36.765","2.810"
"36.813","2.807"
"36.860","2.804"
"36.907","2.802"
"36.955","2.802"
"37.002","2.803"
"37.049","2.803"
"37.096","2.800"
"37.144","2.798"
"37.191","2.798"
"37.238","2.797"
"37.285","2.794"
"37.333","2.792"
"37.380","2.791"
"37.427","2.792"
"37.474","2.792"
"37.522","2.791"
"37.569","2.791"
"37.616","2.793"
"37.663","2.793"
"37.711","2.790"
"37.758","2.789"
"37.805","2.792"
"37.852","2.792"
"37.900","2.790"
"37.947","2.787"
"37.994","2.786"
"38.041","2.788"
"38.089","2.790"
"38.136","2.788"
"38.183","2.786"
"38.230","2.784"
"38.278","2.781"
"38.325","2.778"
"38.372","2.775"
"38.419","2.772"
"38.467","2.771"
"38.514","2.769"
"38.561","2.766"
"38.608","2.761"
"38.656","2.755"
"38.703","2.751"
"38.750","2.750"
"38.798","2.750"
"38.845","2.749"
"38.892","2.748"
"38.939","2.748"
"38.987","2.748"
"39.034","2.748"
"39.081","2.750"
"39.128","2.752"
"39.176","2.754"
"39.223","2.753"
"39.270","2.751"
"39.317","2.752"
"39.365","2.755"
"39.412","2.757"
"39.459","2.758"
"39.506","2.759"
"39.554","2.761"
"39.601","2.762"
"39.648","2.760"
"39.695","2.757"
"39.743","2.754"
"39.790","2.754"
"39.837","2.758"
"39.884","2.759"
"39.932","2.754"
"39.979","2.749"
"40.026","2.748"
"40.073","2.749"
"40.121","2.750"
"40.168","2.751"
"40.215","2.755"
"40.262","2.758"
"40.310","2.759"
"40.357","2.757"
"40.404","2.758"
"40.452","2.761"
"40.499","2.764"
"40.546","2.767"
"40.593","2.769"
"40.641","2.771"
"40.688","2.773"
"40.735","2.774"
"40.782","2.776"
"40.830","2.778"
"40.877","2.780"
"40.924","2.783"
"40.971","2.785"
"41.019","2.786"
"41.066","2.787"
"41.113","2.787"
"41.160","2.784"
"41.208","2.785"
"41.255","2.793"
"41.302","2.800"
"41.349","2.798"
"41.397","2.794"
"41.444","2.794"
"41.491","2.796"
"41.538","2.796"
"41.586","2.795"
"41.633","2.797"
"41.680","2.798"
"41.727","2.796"
"41.775","2.794"
"41.822","2.794"
"41.869","2.795"
"41.916","2.796"
"41.964","2.796"
"42.011","2.795"
"42.058","2.795"
"42.105","2.800"
"42.153","2.805"
"42.200","2.807"
"42.247","2.804"
"42.295","2.805"
"42.342","2.810"
"42.389","2.814"
"42.436","2.813"
"42.484","2.812"
"42.531","2.812"
"42.578","2.813"
"42.625","2.815"
"42.673","2.817"
"42.720","2.817"
"42.767","2.816"
"42.814","2.814"
"42.862","2.817"
"42.909","2.822"
"42.956","2.824"
"43.003","2.824"
"43.051","2.825"
"43.098","2.828"
"43.145","2.832"
"43.192","2.836"
"43.240","2.840"
"43.287","2.844"
"43.334","2.847"
"43.381","2.847"
"43.429","2.846"
"43.476","2.846"
"43.523","2.847"
"43.570","2.848"
"43.618","2.847"
"43.665","2.846"
"43.712","2.846"
"43.759","2.847"
"43.807","2.850"
"43.854","2.854"
"43.901","2.855"
"43.948","2.854"
"43.996","2.852"
"44.043","2.850"
"44.090","2.851"
"44.138","2.852"
"44.185","2.853"
"44.232","2.854"
"44.279","2.855"
"44.327","2.857"
"44.374","2.858"
"44.421","2.860"
"44.468","2.862"
"44.516","2.861"
"44.563","2.860"
"44.610","2.861"
"44.657","2.863"
"44.705","2.862"
"44.752","2.860"
"44.799","2.860"
"44.846","2.862"
"44.894","2.865"
"44.941","2.865"
"44.988","2.863"
"45.035","2.861"
"45.083","2.861"
"45.130","2.860"
"45.177","2.859"
"45.224","2.858"
"45.272","2.855"
"45.319","2.853"
"45.366","2.851"
"45.413","2.852"
"45.461","2.852"
"45.508","2.851"
"45.555","2.850"
"45.602","2.850"
"45.650","2.852"
"45.697","2.854"
"45.744","2.855"
"45.791","2.856"
"45.839","2.857"
"45.886","2.858"
"45.933","2.859"
"45.981","2.861"
"46.028","2.863"
"46.075","2.865"
"46.122","2.869"
"46.170","2.871"
"46.217","2.871"
"46.264","2.870"
"46.311","2.871"
"46.359","2.876"
"46.406","2.883"
"46.453","2.889"
"46.500","2.893"
"46.548","2.896"
"46.595","2.898"
"46.642","2.897"
"46.689","2.895"
"46.737","2.893"
"46.784","2.892"
"46.831","2.891"
"46.878","2.891"
"46.926","2.891"
"46.973","2.891"
"47.020","2.888"
"47.067","2.885"
"47.115","2.885"
"47.162","2.885"
"47.209","2.886"
"47.256","2.887"
"47.304","2.888"
"47.351","2.887"
"47.398","2.887"
"47.445","2.889"
"47.493","2.890"
"47.540","2.890"
"47.587","2.889"
"47.634","2.890"
"47.682","2.888"
"47.729","2.885"
"47.776","2.883"
"47.824","2.883"
"47.871","2.881"
"47.918","2.877"
"47.965","2.875"
"48.013","2.875"
"48.060","2.875"
"48.107","2.875"
"48.154","2.875"
"48.202","2.875"
"48.249","2.876"
"48.296","2.876"
"48.343","2.874"
"48.391","2.871"
"48.438","2.868"
"48.485","2.866"
"48.532","2.864"
"48.580","2.864"
"48.627","2.864"
"48.674","2.863"
"48.721","2.862"
"48.769","2.861"
"48.816","2.860"
"48.863","2.860"
"48.910","2.861"
"48.958","2.862"
"49.005","2.861"
"49.052","2.859"
"49.099","2.857"
"49.147","2.855"
"49.194","2.851"
"49.241","2.848"
"49.288","2.846"
"49.336","2.846"
"49.383","2.844"
"49.430","2.842"
"49.477","2.841"
"49.525","2.842"
"49.572","2.843"
"49.619","2.843"
"49.667","2.844"
"49.714","2.846"
"49.761","2.848"
"49.808","2.848"
"49.856","2.847"
"49.903","2.846"
"49.950","2.845"
"49.997","2.844"
"50.045","2.843"
"50.092","2.841"
"50.139","2.840"
"50.186","2.838"
"50.234","2.836"
"50.281","2.836"
"50.328","2.838"
"50.375","2.839"
"50.423","2.840"
"50.470","2.840"
"50.517","2.840"
"50.564","2.839"
"50.612","2.837"
"50.659","2.833"
"50.706","2.827"
"50.753","2.822"
"50.801","2.817"
"50.848","2.814"
"50.895","2.814"
"50.942","2.815"
"50.990","2.817"
"51.037","2.821"
"51.084","2.827"
"51.131","2.832"
"51.179","2.834"
"51.226","2.832"
"51.273","2.829"
"51.320","2.824"
"51.368","2.820"
"51.415","2.817"
"51.462","2.815"
"51.510","2.812"
"51.557","2.809"
"51.604","2.807"
"51.651","2.807"
"51.699","2.806"
"51.746","2.806"
"51.793","2.807"
"51.840","2.809"
"51.888","2.811"
"51.935","2.813"
"51.982","2.814"
"52.029","2.814"
"52.077","2.815"
"52.124","2.817"
"52.171","2.817"
"52.218","2.814"
"52.266","2.811"
"52.313","2.810"
"52.360","2.812"
"52.407","2.812"
"52.455","2.811"
"52.502","2.811"
"52.549","2.810"
"52.596","2.810"
"52.644","2.810"
"52.691","2.810"
"52.738","2.810"
"52.785","2.810"
"52.833","2.810"
"52.880","2.811"
"52.927","2.812"
"52.974","2.814"
"53.022","2.816"
"53.069","2.816"
"53.116","2.817"
"53.163","2.816"
"53.211","2.815"
"53.258","2.813"
"53.305","2.810"
"53.353","2.809"
"53.400","2.808"
"53.447","2.808"
"53.494","2.807"
"53.542","2.805"
"53.589","2.804"
"53.636","2.802"
"53.683","2.801"
"53.731","2.800"
"53.778","2.800"
"53.825","2.803"
"53.872","2.808"
"53.920","2.813"
"53.967","2.820"
"54.014","2.828"
"54.061","2.833"
"54.109","2.835"
"54.156","2.836"
"54.203","2.839"
"54.250","2.841"
"54.298","2.841"
"54.345","2.840"
"54.392","2.838"
"54.439","2.835"
"54.487","2.833"
"54.534","2.831"
"54.581","2.829"
"54.628","2.826"
"54.676","2.822"
"54.723","2.819"
"54.770","2.816"
"54.817","2.815"
"54.865","2.816"
"54.912","2.817"
"54.959","2.818"
"55.006","2.819"
"55.054","2.820"
"55.101","2.820"
"55.148","2.819"
"55.196","2.815"
"55.243","2.809"
"55.290","2.804"
"55.337","2.803"
"55.385","2.802"
"55.432","2.798"
"55.479","2.794"
"55.526","2.791"
"55.574","2.792"
"55.621","2.792"
"55.668","2.793"
"55.715","2.793"
"55.763","2.793"
"55.810","2.793"
"55.857","2.793"
"55.904","2.793"
"55.952","2.794"
"55.999","2.794"
"56.046","2.794"
"56.093","2.794"
"56.141","2.795"
"56.188","2.796"
"56.235","2.796"
"56.282","2.796"
"56.330","2.796"
"56.377","2.796"
"56.424","2.797"
"56.471","2.798"
"56.519","2.796"
"56.566","2.795"
"56.613","2.795"
"56.660","2.795"
"56.708","2.795"
"56.755","2.794"
"56.802","2.794"
"56.849","2.795"
"56.897","2.796"
"56.944","2.796"
"56.991","2.797"
"57.039","2.796"
"57.086","2.796"
"57.133","2.794"
"57.180","2.791"
"57.228","2.790"
"57.275","2.790"
"57.322","2.791"
"57.369","2.791"
"57.417","2.789"
"57.464","2.789"
"57.511","2.790"
"57.558","2.791"
"57.606","2.789"
"57.653","2.786"
"57.700","2.784"
"57.747","2.784"
"57.795","2.784"
"57.842","2.784"
"57.889","2.783"
"57.936","2.780"
"57.984","2.778"
"58.031","2.777"
"58.078","2.779"
"58.125","2.781"
"58.173","2.783"
"58.220","2.786"
"58.267","2.789"
"58.314","2.792"
"58.362","2.796"
"58.409","2.800"
"58.456","2.803"
"58.503","2.804"
"58.551","2.803"
"58.598","2.803"
"58.645","2.804"
"58.692","2.809"
"58.740","2.814"
"58.787","2.816"
"58.834","2.817"
"58.882","2.817"
"58.929","2.819"
"58.976","2.822"
"59.023","2.827"
"59.071","2.830"
"59.118","2.831"
"59.165","2.834"
"59.212","2.840"
"59.260","2.843"
"59.307","2.842"
"59.354","2.840"
"59.401","2.842"
"59.449","2.850"
"59.496","2.856"
"59.543","2.858"
"59.590","2.858"
"59.638","2.858"
"59.685","2.858"
"59.732","2.861"
"59.779","2.864"
"59.827","2.865"
"59.874","2.867"
"59.921","2.869"
"59.968","2.872"
"60.016","2.876"
"60.063","2.881"
"60.110","2.886"
"60.157","2.886"
"60.205","2.885"
"60.252","2.886"
"60.299","2.888"
"60.346","2.889"
"60.394","2.889"
"60.441","2.889"
"60.488","2.890"
"60.535","2.890"
"60.583","2.890"
"60.630","2.890"
"60.677","2.889"
"60.725","2.889"
"60.772","2.890"
"60.819","2.891"
"60.866","2.892"
"60.914","2.894"
"60.961","2.896"
"61.008","2.896"
"61.055","2.897"
"61.103","2.900"
"61.150","2.905"
"61.197","2.907"
"61.244","2.910"
"61.292","2.916"
"61.339","2.920"
"61.386","2.919"
"61.433","2.915"
"61.481","2.916"
"61.528","2.921"
"61.575","2.923"
"61.622","2.924"
"61.670","2.926"
"61.717","2.930"
"61.764","2.932"
"61.811","2.932"
"61.859","2.933"
"61.906","2.935"
"61.953","2.935"
"62.000","2.936"
"62.048","2.939"
"62.095","2.941"
"62.142","2.940"
"62.189","2.939"
"62.237","2.938"
"62.284","2.940"
"62.331","2.942"
"62.378","2.943"
"62.426","2.942"
"62.473","2.943"
"62.520","2.943"
"62.568","2.943"
"62.615","2.942"
"62.662","2.945"
"62.709","2.949"
"62.757","2.947"
"62.804","2.943"
"62.851","2.942"
"62.898","2.943"
"62.946","2.943"
"62.993","2.941"
"63.040","2.938"
"63.087","2.937"
"63.135","2.936"
"63.182","2.934"
"63.229","2.932"
"63.276","2.928"
"63.324","2.927"
"63.371","2.927"
"63.418","2.924"
"63.465","2.921"
"63.513","2.919"
"63.560","2.917"
"63.607","2.914"
"63.654","2.909"
"63.702","2.907"
"63.749","2.905"
"63.796","2.903"
"63.843","2.900"
"63.891","2.898"
"63.938","2.897"
"63.985","2.896"
"64.032","2.893"
"64.080","2.892"
"64.127","2.890"
"64.174","2.888"
"64.221","2.884"
"64.269","2.880"
"64.316","2.877"
"64.363","2.876"
"64.411","2.875"
"64.458","2.874"
"64.505","2.871"
"64.552","2.867"
"64.600","2.864"
"64.647","2.860"
"64.694","2.854"
"64.741","2.846"
"64.789","2.840"
"64.836","2.835"
"64.883","2.828"
"64.930","2.822"
"64.978","2.816"
"65.025","2.810"
"65.072","2.805"
"65.119","2.802"
"65.167","2.799"
